"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221"
"124",10.839,-12.5258,5.1146,-0.556900000000001,-4.084,-0.258100000000000,1.0967,21.0897,-3.4448,-4.6252,-3.8312,-10.2286,-4.2589,8.4086,-18.3824,-2.7316,3.943,-0.8798,-0.399,-3.7835,-0.1568,-6.9197,-2.1483,-1.3749,-4.8235,-10.7957,-6.1719,-10.7139,-0.6134,-0.9019,-3.1481,8.6001,11.8305,3.913,-4.6876,-1.7898,-8.2443,-2.5472,-0.909,-10.6982,5.6633,-2.4657,8.9103,-19.792,4.5261,-4.1147,2.6269,-2.2998,9.2734,2.7936,-5.2168,8.4551,-4.1655,8.3684,4.6224,7.5043,-11.0902,5.7652,5.221,-22.7624,-6.6975,-0.9434,1.9056,-2.899,2.9717,-3.165,-5.0249,2.3903,-3.2866,-4.7278,-7.6115,-0.643599999999999,0.2131,-1.8566,-4.8261,10.6031,-0.5062,-9.0599,-1.0094,-0.654,-14.1818,-3.8405,10.7432,2.9187,-4.3083,-3.2171,0.2645,-0.3275,-7.6205,-6.0208,1.8499,-1.118,6.9896,5.1493,-3.9978,0.0863000000000014,13.0423,4.5975,-10.6759,3.6723,7.5072,-0.376600000000001,6.8438,4.0339,-3.2191,10.0492,5.8684,6.1502,-4.0774,4.9455,0.2337,-1.9591,3.7881,-14.1985,7.5347,-6.9027,5.3662,4.9522,0.4101,3.1741,3.5759,6.6248,8.6575,-2.657,4.2885,2.8673,-3.5242,3.6624,7.5672,-3.4633,-1.43820000000000,-5.1286,1.0864,-2.8936,1.3617,9.1244,2.1896,-0.1253,-11.411,11.3278,3.1884,4.9497,-11.3548,7.4226,-3.0325,-7.3419,4.1279,-12.4785,-0.5009,3.7938,3.0446,-6.2708,9.8884,9.5667,-6.5329,-9.5029,-13.4096,-15.385,2.435,0.8516,6.8496,-11.5438,-10.9308,-3.7374,-1.8192,2.635,-1.6938,13.1342,15.9552,0.0223000000000013,0.6725,1.1746,-1.1537,7.718,-2.3148,15.0239,-3.8939,-6.2689,2.5874,-8.3334,-0.9135,-4.085,-7.7019,-6.5611,-3.1137,-11.6638,-2.1003,5.8784,0.175100000000000,-6.7903,-1.6232,4.142,0.7184,7.3116,1.8724,4.3073,6.9098,7.7831,2.23,8.9213,3.3123,4.0201,-9.7854,-6.3422,-21.9552,-7.2577,5.142,-2.3938,18.3928,-7.2963,11.4047,-1.2493,0.9178,-13.5964,11.092,-14.0394,-8.2578,-0.155200000000000,-3.9317,2.4183,-19.9705
"125",11.3401,-13.0373,5.6426,-1.5402,-2.1716,0.7069,0.7792,21.4508,-2.8492,-5.0914,-2.4251,-9.6574,-3.8795,9.3249,-16.4611,-2.8,5.0364,-0.7725,-2.8411,-4.1745,0.0487000000000002,-4.4657,0.686,-2.9857,-6.9032,-9.9381,-5.9044,-9.3892,-1.2856,0.1558,-4.2062,8.3914,11.1314,3.3703,-5.7341,-2.9936,-5.6596,-0.4828,0.508,-8.8871,6.0215,-1.9797,9.1212,-22.4122,4.8499,-2.6012,2.2631,-2.4262,10.0586,0.2301,-4.6218,6.8805,-4.625,7.2371,4.3075,7.4918,-10.0971,4.7013,5.2867,-21.9812,-4.5651,-1.7047,0.974,-3.1669,5.6427,-5.1779,-6.4809,4.0163,-1.8016,-3.4413,-8.0537,-2.1732,0.4189,-1.7903,-6.4314,9.9117,-1.7907,-8.4028,-2.445,-0.7565,-16.4263,-3.291,9.1479,4.1756,-3.9929,-2.9361,0.2367,-0.8582,-6.9192,-5.7113,0.8562,-1.4084,7.8196,4.9897,-3.5394,0.338200000000001,14.1415,4.4683,-11.7246,2.9802,7.0366,1.2855,7.3993,4.1351,-3.6052,9.8596,7.0505,5.8448,-4.8284,6.0092,1.8325,-3.2815,3.8356,-11.8957,7.3686,-7.6653,4.689,6.7165,1.2804,6.0259,2.5589,4.9509,8.9225,-3.3646,5.277,4.677,-3.9041,4.0732,3.6478,-2.2496,-2.067,-5.0443,1.8182,-2.3047,-0.24,10.2087,3.98,-0.5388,-12.6832,13.1938,3.4285,5.279,-12.4639,5.49,-3.3711,-6.4199,4.9033,-10.4111,-2.3958,1.4698,1.8158,-5.7453,9.6743,7.459,-7.6904,-9.4987,-13.8397,-13.5694,4.5282,1.1701,9.3278,-9.9014,-11.5022,-4.7806,-2.2747,1.8988,-2.3769,13.1117,14.7245,0.896899999999999,0.6477,1.3252,-0.6681,7.1626,0.0156000000000001,13.5353,-4.3483,-9.2646,3.7292,-9.5629,-0.7799,-3.1267,-8.5043,-7.4643,-3.7045,-11.4664,-1.654,5.1276,0.365300000000000,-6.9174,-2.9108,5.9246,0.1014,5.8627,0.8117,2.2645,7.4942,6.5293,2.4685,7.7998,4.2108,5.5265,-11.2719,-7.1482,-22.4587,-3.61,4.8775,-2.3365,19.1552,-6.7297,12.5654,-0.0909,0.175500000000000,-10.9792,11.744,-15.6553,-9.0074,0.0465,-3.3845,0.5366,-19.4107
"126",11.4727,-13.5058,6.2321,-2.2801,-0.1901,1.5089,0.5759,21.2842,-2.3617,-5.6741,-1.27,-8.3798,-3.5858,10.3011,-13.8808,-3.0897,5.9694,-0.5465,-5.0746,-4.6163,0.3576,-1.9274,2.9574,-4.3636,-8.9342,-8.6499,-5.6866,-7.8717,-1.7519,1.5027,-5.1591,7.7923,10.119,2.6951,-6.596,-4.1633,-2.8434,1.0672,1.843,-6.7523,6.2888,-1.4857,9.3242,-24.625,5.0969,-1.1164,1.7941,-2.7738,10.4791,-1.9705,-4.0208,5.2622,-4.817,5.9519,4.1744,7.6366,-9.0194,3.4975,5.4932,-20.6683,-2.6417,-2.4508,0.182800000000000,-3.0747,7.9174,-6.7056,-7.6213,5.2231,-0.4356,-1.7837,-8.2931,-3.6511,0.9004,-1.7604,-7.8097,8.8827,-3.4807,-7.6532,-3.2747,-1.3482,-17.65,-2.9513,7.019,5.1256,-3.4959,-2.3819,0.198200000000000,-1.3173,-6.3707,-5.1887,-0.0270000000000001,-1.9398,8.655,4.5904,-3.0552,0.567699999999999,14.8841,3.913,-12.4565,2.3538,6.608,2.7445,7.7094,3.9957,-3.6615,9.056,7.7508,5.5478,-5.4979,6.5903,3.1719,-4.7656,3.9041,-9.5004,6.715,-8.2704,4.1025,8.0167,2.1043,8.1098,1.4216,3.4892,8.7346,-4.0454,6.2465,6.424,-4.2475,4.5756,-0.416399999999999,-0.9573,-2.4848,-4.5758,2.2313,-1.6657,-1.6854,10.6868,5.7022,-1.0149,-13.7001,14.6675,3.3815,5.4056,-13.4161,3.7617,-3.3434,-5.1976,5.5001,-8.0878,-4.4395,-0.9863,0.749399999999998,-5.264,9.1272,5.4666,-8.4724,-9.3551,-13.6778,-11.7235,6.2242,1.2107,11.5009,-7.9,-11.5955,-5.7779,-2.5918,1.0232,-2.7914,13.0139,13.2147,1.359,0.8633,1.4124,-0.1071,5.8764,2.5851,11.7215,-4.5411,-11.994,4.8585,-10.2869,-0.4093,-2.2559,-9.0519,-8.1474,-4.109,-11.3232,-1.1161,4.1379,0.606800000000001,-6.7526,-4.1372,6.9105,-0.7796,4.0217,-0.0624000000000002,0.103800000000000,8.5742,4.9319,2.652,6.5223,5.3597,6.8842,-12.5297,-7.672,-22.4076,0.4773,4.2776,-2.0463,20.2796,-5.9186,13.1644,0.509,-0.3444,-7.9841,12.1262,-16.8106,-9.2053,0.4506,-2.6093,-1.6266,-17.9478
"127",11.2567,-13.836,6.9101,-2.7323,1.694,2.0924,0.4555,20.5982,-1.9892,-6.4002,-0.3947,-6.5951,-3.3634,11.3071,-10.815,-3.5395,6.6751,-0.262300000000000,-6.9485,-5.0845,0.7326,0.5177,4.4949,-5.4102,-10.7116,-6.9547,-5.5019,-6.2869,-2.0029,2.966,-5.9728,6.7786,8.9449,1.84660000000000,-7.2584,-5.3134,-0.0268999999999995,1.9266,2.9479,-4.4656,6.4861,-1.0935,9.5243,-26.2457,5.2009,0.3644,1.1379,-3.3939,10.5711,-3.7026,-3.4878,3.6507,-4.7753,4.6453,4.2983,7.8448,-7.8891,2.3582,5.8874,-18.9074,-1.0278,-3.1627,-0.439,-2.6503,9.7237,-7.6235,-8.2945,5.9458,0.7356,0.195800000000000,-8.3436,-4.8989,1.5926,-1.7931,-8.7644,7.6103,-5.3202,-6.7464,-3.4515,-2.3734,-17.836,-2.8445,4.5432,5.6719,-2.9689,-1.5312,0.169,-1.6759,-6.0827,-4.4742,-0.6666,-2.6574,9.3464,4.0133,-2.5171,0.7698,15.2442,2.9586,-12.866,1.8789,6.1857,3.9126,7.7537,3.642,-3.3524,7.6245,8.029,5.3393,-5.9559,6.6805,4.1488,-6.3215,3.9493,-7.2043,5.551,-8.6941,3.565,8.7774,2.7479,9.3904,0.277,2.3496,8.0989,-4.7072,7.1046,7.9528,-4.4042,5.1628,-4.3764,0.3736,-2.7233,-3.7498,2.2239,-1.0289,-2.924,10.5683,7.2335,-1.5536,-14.3763,15.6467,3.0284,5.2804,-14.1571,2.2894,-2.8744,-3.7816,5.8897,-5.5226,-6.5375,-3.3721,-0.162900000000000,-4.8465,8.3402,3.789,-8.8343,-9.0554,-12.8869,-10.0066,7.4067,0.9366,13.2906,-5.6358,-11.1732,-6.6459,-2.7233,0.0605000000000002,-2.9362,12.8,11.4535,1.3608,1.283,1.4053,0.5372,3.9336,5.189,9.7602,-4.4492,-14.2535,5.9074,-10.496,0.2359,-1.5633,-9.2743,-8.5423,-4.3752,-11.1795,-0.5065,3.0313,0.9266,-6.3258,-5.2339,7.1359,-1.8521,1.9058,-0.6975,-2.1901,10.0448,3.0557,2.7921,5.158,6.6936,8.0195,-13.3931,-7.9493,-21.8584,4.8048,3.4157,-1.6276,21.7044,-4.9109,13.234,0.5247,-0.6132,-4.8728,12.1455,-17.4578,-8.9235,1.0799,-1.6119,-3.9387,-15.6441
"128",10.7625,-13.9221,7.6918,-2.8555,3.3153,2.4288,0.3739,19.4482,-1.73240000000000,-7.3023,0.2355,-4.5798,-3.2145,12.2784,-7.4746,-4.0936,7.1417,0.0342000000000002,-8.3536,-5.541,1.1238,2.6882,5.165,-6.0665,-12.017,-4.9283,-5.3509,-4.7678,-2.0469,4.3758,-6.63,5.36,7.7821,0.775099999999998,-7.7222,-6.4388,2.5996,1.9861,3.7131,-2.19840000000000,6.6048,-0.8852,9.6859,-27.1254,5.1082,1.8069,0.205200000000000,-4.3285,10.4137,-4.9105,-3.1267,2.0887,-4.5405,3.393,4.6843,8.0261,-6.7246,1.4495,6.502,-16.7991,0.1933,-3.7798,-0.9234,-1.9124,11.0043,-7.8717,-8.4132,6.1579,1.6818,2.3842,-8.2619,-5.7769,2.4378,-1.9047,-9.1358,6.1985,-7.0397,-5.6388,-2.9784,-3.7219,-17.0264,-2.9748,1.948,5.7376,-2.5143,-0.389699999999998,0.1926,-1.9232,-6.1203,-3.5914,-0.9828,-3.4973,9.7623,3.355,-1.8839,0.9362,15.2454,1.7222,-12.9624,1.6135,5.7495,4.728,7.5248,3.1005,-2.6826,5.6331,7.9643,5.2486,-6.0945,6.3275,4.6998,-7.8517,3.9388,-5.1448,3.9347,-8.9253,3.0458,9.0033,3.1311,9.903,-0.7848,1.6188,7.0593,-5.3699,7.7524,9.1505,-4.2417,5.8438,-7.9959,1.7315,-2.8486,-2.6352,1.7562,-0.442,-3.8918,9.9005,8.4766,-2.1073,-14.6428,16.0756,2.4031,4.9012,-14.6408,1.093,-1.9456,-2.2942,6.0608,-2.7471,-8.5795,-5.5041,-0.941399999999998,-4.4874,7.4256,2.5666,-8.7691,-8.5947,-11.4653,-8.5467,8.0114,0.3598,14.6358,-3.2056,-10.254,-7.3073,-2.6493,-0.9155,-2.8418,12.4529,9.5022,0.887,1.8531,1.3085,1.2698,1.4643,7.6243,7.8162,-4.0635,-15.8929,6.8468,-10.2267,1.1535,-1.10110000000000,-9.1244,-8.6139,-4.5276,-10.9931,0.148700000000000,1.96030000000000,1.3641,-5.705,-6.1344,6.6824,-3.0336,-0.3386,-1.0711,-4.6001,11.7289,0.9999,2.9169,3.7945,8.1076,8.8587,-13.7425,-8.0311,-20.8851,9.1473,2.383,-1.1964,23.2756,-3.7711,12.8337,-0.0396000000000001,-0.6426,-1.8936,11.7364,-17.6067,-8.2835,1.9427,-0.4298,-6.2487,-12.6293
"129",10.0848,-13.6757,8.5653,-2.6145,4.5332,2.5172,0.295700000000000,17.9383,-1.59380000000000,-8.4169,0.700399999999998,-2.6195,-3.1661,13.0767,-4.0867,-4.6994,7.3993,0.3181,-9.2366,-5.936,1.4792,4.4339,4.8928,-6.3197,-12.6641,-2.6881,-5.2461,-3.4157,-1.907,5.5777,-7.1291,3.5938,6.7869,-0.5503,-8.0086,-7.5032,4.9155,1.213,4.0696,-0.106600000000000,6.6133,-0.891,9.7615,-27.1838,4.7797,3.1477,-1.0715,-5.5773,10.0846,-5.5691,-3.0495,0.6059,-4.1363,2.1977,5.2465,8.1031,-5.5402,0.8752,7.344,-14.4719,0.9674,-4.2088,-1.3159,-0.8945,11.7095,-7.4426,-7.9713,5.873,2.3919,4.6127,-8.125,-6.204,3.3832,-2.0969,-8.8368,4.7863,-8.3974,-4.341,-1.8973,-5.2319,-15.311,-3.3482,-0.5539,5.2913,-2.1609,1.0059,0.3258,-2.0539,-6.4979,-2.5769,-0.9519,-4.3866,9.8235,2.7339,-1.1142,1.0613,14.9388,0.379400000000000,-12.7654,1.5856,5.2857,5.1588,7.0442,2.3901,-1.6904,3.2265,7.646,5.2728,-5.8549,5.6276,4.8164,-9.2654,3.8476,-3.4035,1.9963,-8.9585,2.5364,8.7704,3.2477,9.7439,-1.7069,1.3398,5.6956,-6.0393,8.1146,9.968,-3.682,6.6319,-11.0511,3.1176,-2.9498,-1.3312,0.8604,0.0719000000000003,-4.5187,8.7593,9.3661,-2.5771,-14.4641,15.9585,1.5762,4.3057,-14.8438,0.161999999999999,-0.599600000000002,-0.8512,6.0214,0.162500000000000,-10.4405,-7.227,-1.6048,-4.1667,6.4952,1.8682,-8.308,-7.988,-9.454,-7.4188,8.0339,-0.463399999999999,15.5027,-0.7188,-8.9292,-7.7107,-2.3946,-1.8224,-2.5546,11.9901,7.45,-0.0276000000000005,2.527,1.1657,2.0859,-1.3361,9.7063,6.0196,-3.3841,-16.836,7.6807,-9.5581,2.3002,-0.8911,-8.5917,-8.3485,-4.5642,-10.7412,0.8134,1.0792,1.9566,-4.98,-6.7804,5.6642,-4.249,-2.5524,-1.1958,-7.0614,13.4,-1.0984,3.0726,2.5203,9.4581,9.3433,-13.5291,-7.9731,-19.5604,13.258,1.2802,-0.8545,24.7787,-2.5812,12.054,-1.16,-0.4748,0.746,10.8672,-17.3127,-7.4318,3.0182,0.8678,-8.4033,-9.0888
"130",9.3202,-13.0508,9.4824,-1.9914,5.2435,2.3781,0.204900000000000,16.2158,-1.5754,-9.7731,1.0994,-0.943900000000001,-3.2586,13.4789,-0.8632,-5.2916,7.4823,0.5752,-9.6026,-6.2173,1.7579,5.6625,3.6877,-6.1929,-12.5465,-0.371600000000001,-5.2016,-2.2749,-1.6256,6.4523,-7.484,1.5877,6.059,-2.1215,-8.1526,-8.4406,6.8692,-0.3482,3.9846,1.6741,6.4841,-1.0792,9.7239,-26.4159,4.1996,4.3286,-2.7108,-7.0633,9.6081,-5.6592,-3.3268,-0.7862,-3.5653,1.0186,5.8385,8.0221,-4.3498,0.6836,8.392,-12.0806,1.2683,-4.3551,-1.6487,0.3328,11.8087,-6.3667,-7.0395,5.1479,2.8383,6.6852,-8.0069,-6.159,4.3606,-2.3488,-7.8576,3.538,-9.2047,-2.9234,-0.2848,-6.7072,-12.8226,-3.9633,-2.8033,4.3738,-1.8878,2.5916,0.6206,-2.0606,-7.1955,-1.4928,-0.6038,-5.2408,9.5202,2.2604,-0.1756,1.14260000000000,14.3806,-0.8855,-12.3051,1.8004,4.7843,5.2117,6.356,1.5273,-0.4398,0.5995,7.1616,5.4025,-5.2401,4.7016,4.5406,-10.4928,3.6534,-2.0078,-0.0903,-8.7809,2.0566,8.1916,3.1411,9.0603,-2.4656,1.4965,4.1108,-6.6842,8.1504,10.4146,-2.7122,7.5171,-13.3441,4.5214,-3.118,0.0482,-0.3734,0.5127,-4.7459,7.2438,9.8695,-2.8431,-13.8474,15.364,0.628800000000001,3.5582,-14.7811,-0.5397,1.06920000000000,0.4502,5.8067,3.0864,-11.994,-8.4165,-2.1494,-3.8666,5.6396,1.6913,-7.5114,-7.2774,-6.9423,-6.6413,7.5334,-1.445,15.9033,1.6963,-7.3633,-7.8469,-2.0304,-2.5772,-2.1293,11.46,5.4067,-1.2893,3.2886,1.0532,2.9634,-4.2181,11.2866,4.459,-2.4166,-17.086,8.4313,-8.5997,3.6014,-0.9343,-7.7108,-7.7455,-4.4653,-10.4211,1.4375,0.512899999999998,2.7235,-4.2374,-7.1268,4.2168,-5.4387,-4.58,-1.1152,-9.4463,14.8225,-3.0772,3.3138,1.3998,10.5748,9.4454,-12.7781,-7.8349,-17.9439,16.8751,0.2094,-0.6693,25.9802,-1.4311,11.0111,-2.7904,-0.1694,2.8931,9.5439,-16.657,-6.5135,4.2531,2.1901,-10.2599,-5.2468
"131",8.5531,-12.0606,10.3675,-1.0051,5.3891,2.0503,0.106400000000000,14.454,-1.6734,-11.3833,1.5294,0.318399999999999,-3.5075,13.2794,2.0168,-5.7871,7.3995,0.7888,-9.5057,-6.3397,1.9409,6.3509,1.6615,-5.726,-11.6673,1.8786,-5.2241,-1.3334,-1.27800000000000,6.9265,-7.7203,-0.514,5.6202,-3.8886,-8.1873,-9.1771,8.46,-2.5805,3.4566,3.0355,6.2192,-1.3704,9.5787,-24.8925,3.3789,5.3029,-4.6568,-8.6228,8.9418,-5.1573,-3.9482,-2.0919,-2.8337,-0.175700000000000,6.2997,7.758,-3.1661,0.891,9.6026,-9.7888,1.0895,-4.1533,-1.9389,1.6705,11.3184,-4.7047,-5.7364,4.0886,2.9712,8.4066,-7.9705,-5.6734,5.2733,-2.6204,-6.2477,2.5979,-9.3269,-1.4872,1.7468,-7.9461,-9.7446,-4.7892,-4.699,3.0969,-1.6735,4.2805,1.1039,-1.9438,-8.1826,-0.427,-0.0106000000000002,-5.9611,8.9105,2.0042,0.9538,1.17410000000000,13.6193,-1.9251,-11.6264,2.2512,4.2407,4.9364,5.5106,0.5388,0.9868,-2.0396,6.5887,5.6377,-4.3176,3.6696,3.9435,-11.4975,3.3364,-0.9452,-2.1427,-8.3727,1.6482,7.3794,2.8696,8.0437,-3.0603,2.0134,2.4185,-7.2344,7.8481,10.5252,-1.3706,8.4483,-14.7405,5.8984,-3.4148,1.3838,-1.8195,0.88220,-4.5412,5.4685,9.9774,-2.8137,-12.8468,14.4027,-0.364900000000000,2.7403,-14.5125,-1.0654,2.9331,1.5339,5.4851,5.888,-13.1326,-8.9863,-2.53150000000000,-3.5856,4.9122,1.9731,-6.4563,-6.521,-4.0735,-6.1922,6.6305,-2.4827,15.9003,3.8973,-5.7689,-7.7538,-1.6538,-3.1089,-1.6246,10.9252,3.4938,-2.7584,4.1582,1.0668,3.8574,-6.9233,12.2716,3.1929,-1.1687,-16.7117,9.1244,-7.4715,4.9702,-1.2086,-6.5626,-6.825,-4.2068,-10.0447,1.9646,0.3338,3.6482,-3.5406,-7.1479,2.4826,-6.5592,-6.2815,-0.8956,-11.5649,15.7887,-4.7715,3.6837,0.452500000000001,11.2869,9.1731,-11.5785,-7.6821,-16.0765,19.7352,-0.7313,-0.665,26.667,-0.403700000000001,9.8272,-4.8517,0.2063,4.4548,7.8123,-15.7295,-5.6451,5.5775,3.4422,-11.6985,-1.3365
"132",7.8432,-10.7701,11.1304,0.281699999999999,4.9725,1.5969,0.0219999999999998,12.8223,-1.8739,-13.2263,2.0765,1.1402,-3.8629,12.4746,4.4023,-6.1049,7.1338,0.9418,-9.0355,-6.268,2.0332,6.5489,-0.9754,-4.96,-10.1347,3.9249,-5.2977,-0.5442,-0.9753,6.9639,-7.8708,-2.5525,5.4258,-5.7798,-8.1294,-9.655,9.7076,-5.3017,2.5172,3.9023,5.8542,-1.6726,9.345,-22.7427,2.3401,6.0242,-6.7672,-10.038,8.019,-4.0472,-4.81,-3.3206,-1.9864,-1.3732,6.4877,7.3157,-1.9969,1.4942,10.9177,-7.7381,0.4409,-3.5796,-2.1963,3.0195,10.3287,-2.5433,-4.1963,2.8509,2.7397,9.6184,-8.0654,-4.817,6.0079,-2.8674,-4.1077,2.0481,-8.6754,-0.125700000000000,4.0602,-8.7801,-6.3182,-5.7612,-6.176,1.6142,-1.5262,5.9619,1.7613,-1.72110000000000,-9.4242,0.520999999999999,0.7383,-6.4382,8.1052,1.9833,2.285,1.14260000000000,12.6939,-2.6551,-10.7893,2.9227,3.6613,4.4128,4.5537,-0.5319,2.4919,-4.4991,5.986,5.9889,-3.2103,2.6295,3.1011,-12.2805,2.8771,-0.185500000000000,-4.0043,-7.729,1.3537,6.4261,2.4828,6.9216,-3.5003,2.7704,0.7277,-7.6022,7.2172,10.3298,0.269700000000000,9.3516,-15.2221,7.1677,-3.8427,2.5588,-3.348,1.1645,-3.9068,3.5459,9.6882,-2.471,-11.5551,13.1826,-1.3454,1.9459,-14.1312,-1.4759,4.8573,2.34,5.1455,8.4502,-13.7842,-8.9004,-2.6742,-3.3414,4.3229,2.6097,-5.2314,-5.78,-1.0425,-6.0359,5.4864,-3.4738,15.5969,5.7417,-4.3583,-7.5022,-1.355,-3.3729,-1.1015,10.4422,1.83480000000000,-4.2728,5.1717,1.3066,4.7086,-9.2368,12.6374,2.2646,0.3429,-15.8152,9.7793,-6.2886,6.3265,-1.6593,-5.267,-5.6421,-3.7787,-9.6251,2.3437,0.555300000000003,4.6665,-2.9149,-6.8464,0.5978,-7.5788,-7.5442,-0.6179,-13.1952,16.1484,-6.0343,4.1924,-0.348599999999998,11.4607,8.5657,-10.0637,-7.5864,-13.9817,21.5975,-1.4522,-0.8282,26.6734,0.4375,8.6105,-7.2169,0.5872,5.3914,5.7556,-14.6186,-4.9064,6.9235,4.5448,-12.6323,2.4316
"133",7.2069,-9.2673,11.6774,1.7737,4.0659,1.115,-0.0139000000000000,11.4516,-2.15,-15.2294,2.8034,1.5566,-4.2042,11.3378,6.1599,-6.1933,6.6615,1.0297,-8.304,-5.9832,2.049,6.3726,-3.9395,-3.933,-8.1339,5.641,-5.3821,0.1471,-0.8529,6.5439,-7.9629,-4.3758,5.4037,-7.7241,-7.9796,-9.8356,10.6298,-8.2764,1.2292,4.2275,5.4518,-1.9191,9.0244,-20.1316,1.1037,6.4429,-8.8321,-11.0939,6.8201,-2.3473,-5.7421,-4.4703,-1.1126,-2.5195,6.2821,6.7337,-0.8455,2.4697,12.2595,-6.026,-0.6381,-2.6536,-2.4261,4.2972,9.0054,-0.00170000000000048,-2.5438,1.6281,2.1205,10.2316,-8.3333,-3.6797,6.4759,-3.0547,-1.5979,1.8941,-7.2076,1.1005,6.5133,-9.1089,-2.8238,-6.7925,-7.1775,0.0831999999999997,-1.4754,7.5052,2.543,-1.43050000000000,-10.8618,1.2576,1.5609,-6.5726,7.2415,2.1796,3.8193,1.02840000000000,11.6395,-3.0599,-9.8572,3.788,3.0705,3.7268,3.5307,-1.6265,3.9744,-6.6241,5.3883,6.4704,-2.0651,1.6481,2.081,-12.8723,2.2561,0.2902,-5.5636,-6.8867,1.1958,5.402,2.0217,5.9389,-3.7898,3.6252,-0.8669,-7.7103,6.2976,9.8381,2.1148,10.165,-14.9062,8.2269,-4.3384,3.4719,-4.8455,1.32560000000000,-2.8747,1.5684,8.9998,-1.8816,-10.0857,11.7712,-2.266,1.2663,-13.7377,-1.8307,6.7224,2.8234,4.8766,10.6917,-13.9181,-8.1782,-2.4969,-3.1604,3.8466,3.4787,-3.9402,-5.1073,1.9168,-6.1429,4.2752,-4.3267,15.1082,7.11,-3.2922,-7.1688,-1.1933,-3.3626,-0.6139,10.0479,0.541600000000003,-5.677,6.3452,1.8597,5.4566,-11.0147,12.428,1.7209,2.0819,-14.4942,10.4017,-5.1456,7.6038,-2.1948,-3.9633,-4.2941,-3.1944,-9.1692,2.5402,1.1387,5.6725,-2.3507,-6.259,-1.3155,-8.4699,-8.2969,-0.3639,-14.134,15.8274,-6.7523,4.8053,-1.0583,11.0358,7.677,-8.3886,-7.6151,-11.6739,22.2756,-1.8777,-1.119,25.9018,1.0496,7.4432,-9.7129,0.9185,5.7087,3.4894,-13.3998,-4.3464,8.2323,5.4435,-13.0139,5.8889
