"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"143",-1.9286,-1.9268,-1.3141,-2.536,-5.1122,1.84,1.4867,2.3493,-0.551400000000001,5.8102,-0.9447,0.9455,5.4169,6.0613,-1.7084,-6.9804,5.6689,-3.0839,-1.5573,6.2392,-1.9201,3.2237,4.848,-1.9908,2.2426,7.4795,-0.6578,-0.8324,-2.0412,-8.7654,4.102,8.2837,-2.3569,0.9738,-4.2946,-0.0207999999999999,-10.9905,-9.0358,-2.1974,-3.6894,0.9799,-0.4482,2.6435,6.4799,0.2406,-1.8833,-5.2842,10.7844,1.248,-6.8154,0.5787,4.5437,2.9057,1.6281,3.33,-3.3336,-1.8673,-1.0556,3.868,-1.3493,1.7993,6.087,-7.9439,0.7495,-0.247500000000000,-4.6402,-2.5232,-0.8034,-0.6656,8.229,8.1906,0.4444,-3.8997,-2.2169,3.4019,2.0915,7.5796,-5.0648,0.7713,-0.5048,6.6433,-3.0844,5.4866,-1.4433,2.2018,0.218,-2.6717,3.365,0.409000000000001,5.2454,1.1094,-1.3957,-1.0701,8.2658,0.3828,-8.9252,1.7835,-3.4795,2.8332,-1.2773,4.3139,-4.7654,-6.7419,2.326,-1.2145,2.0104,3.2471,1.5973,0.1521,-0.127100000000000,-2.814,7.6481,4.4523
"144",-1.7295,-1.7962,-0.110600000000000,-3.3285,-5.3198,1.9619,1.946,2.489,-0.4709,5.4672,-0.5147,1.385,5.755,5.88,0.0875000000000001,-6.7841,5.8338,-3.5069,-0.977,6.2829,-1.7762,3.5332,5.5828,-1.3771,3.443,7.2158,-1.5617,-0.5496,-1.9588,-7.8377,4.4994,8.2321,-2.5354,0.7181,-4.023,0.9136,-11.7125,-8.7078,-1.0591,-3.9241,0.6734,-1.0202,1.4508,5.9032,-0.1281,-1.9385,-4.4702,11.2684,1.6083,-7.265,-0.168100000000001,3.1241,2.8379,0.6382,2.9273,-1.3937,-2.6236,-1.3546,3.1798,-1.0952,1.9271,5.3582,-9.2078,0.9594,-1.072,-4.5214,-1.8613,-1.3344,1.4816,7.6752,7.9835,1.8256,-3.2188,-2.3878,3.8634,2.058,7.2587,-4.1153,0.6487,0.4009,5.8093,-2.9021,4.9743,-1.03840000000000,2.0642,-0.9335,-2.649,4.2157,1.11260000000000,6.3094,1.3506,-2.1122,-1.1958,6.5035,-0.369500000000000,-9.0512,1.6347,-2.9174,2.646,-0.8318,4.0942,-5.2135,-7.5033,1.6832,-2.0191,0.832,3.4952,1.1995,-1.1038,-0.5264,-2.5788,6.851,4.8226
"145",-1.3213,-1.3581,0.9654,-4.244,-5.4913,2.1302,2.4287,2.4178,-0.0716000000000001,4.8628,-0.1198,1.5756,5.6969,5.6727,2.0258,-6.1759,5.8626,-3.9077,-0.4882,6.0561,-1.5041,3.6189,6.2428,-0.8773,4.5587,6.9651,-2.3546,-0.2506,-1.8583,-6.3852,4.4962,8.0689,-2.7675,0.1914,-3.639,1.9993,-11.6979,-8.2396,0.132500000000000,-3.9207,0.3537,-1.5339,0.236800000000001,4.9682,-0.6386,-1.9118,-3.706,11.2456,1.7487,-7.3638,-0.550199999999998,1.3418,2.9851,-0.2531,2.6023,0.6129,-3.3131,-1.7098,2.4514,-0.7073,2.3311,4.6367,-10.3748,1.0014,-1.9643,-4.5415,-1.086,-1.7055,3.6974,6.8969,7.6911,3.1611,-2.715,-2.5903,4.3218,1.9321,6.5435,-2.9303,0.373200000000001,1.4554,4.7349,-2.5294,4.4515,-0.7629,1.8972,-1.8524,-2.44,5.1674,1.9708,7.2699,1.4432,-2.6248,-1.4308,4.6323,-1.0781,-8.8615,1.4679,-2.2125,2.4618,-0.3625,4.16,-5.4817,-7.9575,0.8395,-2.6617,-0.136000000000000,3.6211,0.8675,-2.3163,-0.6417,-2.3941,5.7938,5.0974
"146",-0.7875,-0.6614,1.7733,-5.1781,-5.6243,2.2665,2.9503,2.205,0.605700000000001,3.9472,0.2202,1.5577,5.2299,5.3902,3.9884,-5.1594,5.779,-4.2728,-0.102300000000001,5.5619,-1.0417,3.5289,6.7254,-0.4798,5.5241,6.7894,-2.9544,0.0964,-1.8148,-4.5513,4.1645,7.8528,-3.0386,-0.5639,-3.1897,3.1132,-10.9431,-7.665,1.2446,-3.7329,0.0349999999999997,-1.976,-0.8565,3.7036,-1.2607,-1.7738,-3.0658,10.7272,1.7036,-7.1072,-0.5122,-0.5855,3.2629,-0.9476,2.3633,2.6242,-3.8853,-2.1415,1.7508,-0.231,2.9805,4.0288,-11.4039,0.8782,-2.872,-4.6441,-0.2911,-1.8461,5.7663,5.9309,7.2921,4.3587,-2.4079,-2.8066,4.6631,1.6857,5.4451,-1.6175,-0.0632999999999999,2.5428,3.6103,-1.9954,3.8943,-0.59,1.7116,-2.5057,-2.0145,6.0998,2.8663,8.0531,1.443,-2.8471,-1.6727,2.7705,-1.706,-8.359,1.2812,-1.5028,2.3578,0.138,4.4353,-5.5573,-8.0146,-0.174000000000000,-3.0968,-0.773,3.6156,0.6489,-3.3989,-0.5031,-2.3171,4.5502,5.2246
"147",-0.2429,0.216,2.2123,-6.0013,-5.7067,2.3255,3.5172,1.9195,1.44,2.7244,0.4917,1.3974,4.3804,4.9949,5.8607,-3.7548,5.6234,-4.5698,0.1825,4.8281,-0.3435,3.3272,6.9352,-0.1577,6.2931,6.6847,-3.3309,0.523,-1.8824,-2.5298,3.6066,7.6367,-3.3036,-1.4757,-2.7535,4.1192,-9.5478,-7.0258,2.1327,-3.4357,-0.2836,-2.346,-1.7118,2.1629,-1.9397,-1.52,-2.6107,9.7818,1.5078,-6.5258,-0.0614999999999988,-2.4576,3.6102,-1.3466,2.1895,4.5778,-4.3422,-2.6524,1.1564,0.2841,3.8057,3.6023,-12.2175,0.6274,-3.7227,-4.7246,0.4575,-1.7339,7.4923,4.8578,6.749,5.3134,-2.3103,-3.0234,4.7765,1.3275,4.0319,-0.3087,-0.6483,3.5342,2.5834,-1.3641,3.2878,-0.457600000000001,1.5194,-2.8588,-1.3737,6.8751,3.6694,8.5689,1.4144,-2.7324,-1.8336,1.0588,-2.2282,-7.5778,1.0878,-0.9005,2.3869,0.6732,4.8328,-5.4376,-7.6594,-1.2937,-3.3135,-1.0134,3.4501,0.5569,-4.2752,-0.191,-2.3813,3.2428,5.2179
"148",0.2015,1.1904,2.2406,-6.5837,-5.7105,2.3131,4.1147,1.6099,2.2687,1.2861,0.6727,1.1739,3.2089,4.4843,7.5406,-2.0275,5.4238,-4.7598,0.3619,3.8921,0.5846,3.0787,6.8047,0.1257,6.8314,6.5933,-3.4949,1.044,-2.089,-0.5174,2.9164,7.4431,-3.4857,-2.4552,-2.428,4.8952,-7.6908,-6.3529,2.6779,-3.1027,-0.6048,-2.6446,-2.2573,0.4205,-2.6183,-1.16940000000000,-2.3771,8.4995,1.2028,-5.6908,0.7463,-4.1077,3.9815,-1.3795,2.0497,6.4022,-4.7435,-3.2277,0.7515,0.7848,4.7217,3.3852,-12.7324,0.32,-4.4293,-4.6558,1.11190000000000,-1.3856,8.7201,3.786,6.0512,5.9257,-2.4194,-3.2368,4.5785,0.9095,2.4312,0.8607,-1.3446,4.3126,1.7444,-0.7156,2.6232,-0.307800000000001,1.3155,-2.8895,-0.5445,7.3761,4.276,8.7217,1.4159,-2.2871,-1.8448,-0.3547,-2.6189,-6.5733,0.9031,-0.475100000000001,2.572,1.2397,5.2725,-5.1318,-6.9632,-2.4483,-3.3229,-0.8479,3.0812,0.5786,-4.8834,0.180499999999999,-2.5947,2.0104,5.1387
"149",0.47,2.1893,1.8843,-6.8422,-5.5892,2.2801,4.6964,1.2999,2.939,-0.2025,0.7336,0.9531,1.7978,3.8981,8.9419,-0.102600000000000,5.1758,-4.8193,0.419,2.7977,1.6801,2.8446,6.2972,0.4064,7.1113,6.4291,-3.4719,1.6519,-2.4322,1.3174,2.1548,7.252,-3.4995,-3.4042,-2.3015,5.3487,-5.5969,-5.6727,2.8135,-2.793,-0.919,-2.8761,-2.472,-1.4369,-3.2619,-0.750300000000001,-2.3677,6.9671,0.8501,-4.6954,1.8245,-5.4128,4.329,-1.0262,1.9251,8.0168,-5.1683,-3.832,0.6019,1.2111,5.638,3.3824,-12.9011,0.0469,-4.9023,-4.3323,1.6232,-0.8435,9.3437,2.8183,5.2344,6.1239,-2.6961,-3.4549,4.0401,0.5032,0.8042,1.7908,-2.0972,4.7811,1.1395,-0.117900000000000,1.9008,-0.123800000000000,1.0696,-2.6063,0.4303,7.5405,4.6398,8.4464,1.4894,-1.5794,-1.662,-1.3404,-2.8524,-5.4211,0.7181,-0.246899999999998,2.9073,1.8313,5.6935,-4.6668,-6.0647,-3.5745,-3.1564,-0.3224,2.4795,0.6872,-5.1726,0.4956,-2.943,0.9735,5.0547
"150",0.5346,3.1474,1.2337,-6.7719,-5.2937,2.2996,5.1866,0.9927,3.3561,-1.5513,0.6423,0.7575,0.2474,3.3126,9.993,1.8482,4.8504,-4.7478,0.3347,1.6041,2.8451,2.6789,5.403,0.7065,7.1115,6.1045,-3.2813,2.3221,-2.8846,2.8422,1.3473,7.0123,-3.288,-4.2357,-2.424,5.4221,-3.5064,-5.017,2.5381,-2.5526,-1.2017,-3.0523,-2.3757,-3.3187,-3.8664,-0.289400000000000,-2.5509,5.2609,0.5198,-3.6225,3.0664,-6.296,4.6055,-0.3219,1.8108,9.3461,-5.6682,-4.4091,0.7305,1.4991,6.4626,3.5911,-12.7232,-0.109,-5.0652,-3.7168,1.9302,-0.161000000000000,9.307,2.0233,4.3655,5.8864,-3.0581,-3.6972,3.2087,0.1629,-0.6972,2.4466,-2.8369,4.8687,0.7966,0.3762,1.1371,0.0586000000000002,0.7404,-2.0524,1.4989,7.3819,4.7759,7.7489,1.6605,-0.7285,-1.2658,-1.8139,-2.9119,-4.2211,0.4912,-0.188100000000000,3.3522,2.4451,6.0487,-4.0892,-5.1227,-4.6093,-2.8671,0.469899999999999,1.6593,0.8419,-5.1073,0.6572,-3.392,0.2096,5.0058
"151",0.4131,3.9893,0.4204,-6.4284,-4.7998,2.4389,5.5026,0.6813,3.4949,-2.6081,0.3729,0.5555,-1.3301,2.823,10.637,3.6382,4.4174,-4.5485,0.0990000000000002,0.390700000000001,3.9797,2.6182,4.1469,1.0127,6.8176,5.5588,-2.9384,3.0219,-3.4051,3.9579,0.5091,6.6676,-2.8436,-4.9009,-2.7931,5.091,-1.6412,-4.4261,1.9112,-2.4211,-1.4233,-3.1957,-2.0126,-5.1322,-4.4447,0.188900000000000,-2.8704,3.459,0.2628,-2.5213,4.3444,-6.7175,4.7829,0.6483,1.7061,10.3317,-6.2394,-4.8991,1.1106,1.596,7.1145,4.0019,-12.2329,-0.1062,-4.8584,-2.8502,1.9688,0.6106,8.6069,1.4308,3.5168,5.2521,-3.4093,-3.9876,2.2073,-0.0953,-1.9664,2.8559,-3.4899,4.5472,0.7343,0.715000000000002,0.368300000000001,0.169400000000000,0.297,-1.2896,2.6075,6.985,4.7403,6.7088,1.9438,0.1263,-0.6665,-1.7482,-2.7991,-3.0903,0.1664,-0.2355,3.8346,3.0866,6.2942,-3.4591,-4.2778,-5.4831,-2.5221,1.3979,0.6778,0.9763,-4.6851,0.5968,-3.8929,-0.2561,4.9913
"152",0.1627,4.6303,-0.4341,-5.8931,-4.1264,2.7377,5.5895,0.361100000000000,3.3765,-3.2972,-0.0848999999999998,0.2847,-2.8221,2.5206,10.8416,5.106,3.8715,-4.2111,-0.2801,-0.7479,5.0051,2.6638,2.607,1.2731,6.2208,4.7871,-2.47,3.7105,-3.9442,4.5976,-0.3278,6.1795,-2.2017,-5.4017,-3.3536,4.3722,-0.1746,-3.9385,1.0412,-2.4267,-1.5567,-3.3348,-1.4296,-6.7925,-4.9989,0.6608,-3.2587,1.6545,0.0884,-1.4116,5.5167,-6.6687,4.8585,1.7668,1.6116,10.9357,-6.8237,-5.2673,1.6774,1.4781,7.5415,4.5921,-11.4845,0.0336,-4.2383,-1.8225,1.6968,1.4298,7.3029,1.0499,2.75,4.3207,-3.6772,-4.3317,1.1991,-0.2852,-2.955,3.078,-3.9929,3.8529,0.9475,0.837399999999999,-0.358600000000001,0.151000000000000,-0.267400000000000,-0.3881,3.7005,6.4634,4.6036,5.4438,2.3408,0.8661,0.0815,-1.1761,-2.5476,-2.1387,-0.2981,-0.316900000000000,4.2645,3.7692,6.399,-2.8359,-3.6374,-6.1235,-2.1882,2.3116,-0.3852,1.002,-3.9585,0.2808,-4.3908,-0.4343,4.9836
"153",-0.1249,5.0061,-1.2572,-5.252,-3.3355,3.1986,5.4429,0.0414999999999992,3.0322,-3.6243,-0.7252,-0.103900000000000,-4.1323,2.4705,10.6077,6.1414,3.2357,-3.7234,-0.777799999999999,-1.7181,5.8712,2.7838,0.926,1.4207,5.3152,3.8512,-1.9206,4.3268,-4.4403,4.7348,-1.1007,5.5382,-1.4116,-5.7763,-4.0103,3.3296,0.7842,-3.5777,0.0553999999999997,-2.5789,-1.5843,-3.4891,-0.6675,-8.2278,-5.4973,1.1022,-3.6522,-0.0436,-0.0387000000000000,-0.3084,6.4607,-6.1754,4.8433,2.903,1.5306,11.1422,-7.3311,-5.5173,2.3474,1.1666,7.7348,5.3084,-10.5497,0.2283,-3.1917,-0.732399999999999,1.1124,2.2665,5.5218,0.8806,2.1135,3.2402,-3.8252,-4.6923,0.3329,-0.4304,-3.6598,3.1712,-4.3014,2.8848,1.387,0.689,-1.0007,-0.00309999999999988,-0.9369,0.568899999999999,4.7205,5.9196,4.4316,4.0684,2.821,1.421,0.8749,-0.1929,-2.226,-1.4448,-0.9053,-0.3784,4.5569,4.5064,6.3686,-2.2646,-3.275,-6.4636,-1.9233,3.0707,-1.4399,0.8231,-3.0378,-0.2921,-4.8367,-0.3412,4.9477
"154",-0.3462,5.1041,-2.0274,-4.5931,-2.5183,3.792,5.1045,-0.2517,2.4856,-3.6531,-1.5332,-0.6117,-5.1948,2.6983,9.9705,6.6924,2.5514,-3.1016,-1.3512,-2.4401,6.5479,2.9263,-0.7062,1.4062,4.1082,2.8761,-1.3421,4.7909,-4.8209,4.3907,-1.7207,4.7562,-0.5073,-6.0707,-4.6488,2.0662,1.1934,-3.3429,-0.9375,-2.867,-1.5019,-3.6488,0.2339,-9.3798,-5.8635,1.4935,-4.0007,-1.5272,-0.1833,0.751,7.1178,-5.3038,4.7427,3.932,1.4763,10.9598,-7.6735,-5.6805,3.0235,0.7296,7.728,6.0622,-9.5131,0.3651,-1.7593,0.3251,0.257400000000000,3.0791,3.4562,0.9119,1.6445,2.1889,-3.844,-4.9893,-0.2932,-0.5553,-4.1042,3.1764,-4.3899,1.7697,1.9616,0.252900000000000,-1.5365,-0.246600000000001,-1.6783,1.4828,5.6085,5.4279,4.2641,2.6821,3.3066,1.7729,1.5809,1.0497,-1.9247,-1.0484,-1.6162,-0.401100000000000,4.66,5.3057,6.2523,-1.7736,-3.2288,-6.4567,-1.7743,3.5721,-2.3864,0.356500000000000,-2.0618,-1.0976,-5.2023,0.0248999999999997,4.85
"155",-0.4211,4.9684,-2.7458,-4.0104,-1.7773,4.4631,4.6397,-0.4874,1.7615,-3.4703,-2.4868,-1.1858,-5.9787,3.1852,8.986,6.7531,1.867,-2.4045,-1.9417,-2.8582,7.0128,3.0388,-2.0881,1.2142,2.6395,2.0322,-0.7832,5.0264,-5.0236,3.6309,-2.0991,3.8577,0.499,-6.3172,-5.1665,0.7005,1.0752,-3.2117,-1.8831,-3.2652,-1.324,-3.7529,1.2226,-10.2033,-5.9904,1.8237,-4.2736,-2.7036,-0.4176,1.7029,7.5069,-4.1542,4.5415,4.7472,1.4719,10.4237,-7.7944,-5.7919,3.6027,0.273800000000000,7.5821,6.7453,-8.4526,0.3447,-0.0425000000000004,1.258,-0.7925,3.7846,1.3491,1.1199,1.3764,1.3443,-3.7379,-5.1254,-0.636,-0.6828,-4.3246,3.1132,-4.2457,0.6242,2.5669,-0.4305,-1.9653,-0.5114,-2.4389,2.2509,6.3138,5.0393,4.1078,1.3853,3.6913,1.9404,2.0778,2.3697,-1.7321,-0.9575,-2.3559,-0.4054,4.5742,6.1637,6.1218,-1.3746,-3.5067,-6.0959,-1.775,3.7719,-3.1239,-0.4565,-1.1604,-2.0956,-5.48,0.6758,4.6524
"156",-0.3204,4.6749,-3.403,-3.598,-1.2019,5.1397,4.1164,-0.6404,0.9025,-3.1566,-3.5431,-1.7372,-6.4802,3.8685,7.716,6.3537,1.2303,-1.7146,-2.4725,-2.9502,7.2452,3.0844,-3.0516,0.8674,0.995899999999999,1.4962,-0.2783,4.9899,-5.0166,2.5566,-2.1789,2.8793,1.6028,-6.5258,-5.4974,-0.6496,0.5132,-3.1549,-2.7851,-3.7342,-1.0876,-3.6963,2.2287,-10.6786,-5.7753,2.0891,-4.4539,-3.4921,-0.7995,2.4748,7.6907,-2.8462,4.2079,5.2675,1.5487,9.594,-7.6866,-5.8706,3.9953,-0.0763000000000007,7.3564,7.2587,-7.4145,0.1138,1.8189,1.9812,-1.9454,4.2561,-0.541,1.4757,1.3395,0.8377,-3.5149,-5.0197,-0.6964,-0.8352,-4.3683,2.988,-3.8748,-0.466,3.1205,-1.2716,-2.2892,-0.7414,-3.1429,2.7869,6.8108,4.7964,3.9431,0.2946,3.8838,1.9526,2.2902,3.5975,-1.7205,-1.1536,-3.0321,-0.4404,4.3499,7.0637,6.0414,-1.0664,-4.0932,-5.4264,-1.9308,3.688,-3.5733,-1.6412,-0.4247,-3.2357,-5.6756,1.5917,4.3169
"157",-0.0675000000000001,4.3104,-3.9648,-3.4329,-0.8496,5.7498,3.5961,-0.6944,-0.0246999999999993,-2.7747,-4.6328,-2.1828,-6.7082,4.6555,6.2243,5.557,0.669,-1.1122,-2.8511,-2.7294,7.2347,3.0551,-3.5006,0.427,-0.701099999999999,1.393,0.1585,4.6892,-4.7993,1.2955,-1.9486,1.8844,2.776,-6.691,-5.6164,-1.8753,-0.351,-3.146,-3.6768,-4.2128,-0.8469,-3.3763,3.1746,-10.8198,-5.1605,2.2829,-4.5355,-3.8152,-1.3563,3.0096,7.7333,-1.5075,3.7199,5.4465,1.7434,8.5491,-7.3941,-5.9113,4.1468,-0.21,7.078,7.5323,-6.4001,-0.3224,3.6783,2.4386,-3.1057,4.3753,-1.9907,1.9434,1.5515,0.7237,-3.179,-4.6309,-0.5092,-1.0317,-4.2901,2.804,-3.3067,-1.4422,3.5853,-2.1674,-2.4949,-0.9025,-3.7069,3.0385,7.1118,4.7393,3.7356,-0.468500000000001,3.8402,1.8355,2.2012,4.6099,-1.936,-1.5943,-3.556,-0.5575,4.0567,7.9703,6.0464,-0.845,-4.9465,-4.5382,-2.1954,3.3883,-3.6992,-3.1757,0.0985999999999994,-4.4581,-5.8054,2.6844,3.8301
"158",0.2853,3.9599,-4.3747,-3.5539,-0.7392,6.2436,3.1268,-0.6386,-0.9406,-2.3732,-5.6634,-2.4848,-6.6812,5.4482,4.5829,4.4583,0.1742,-0.653499999999999,-2.9866,-2.2378,6.9962,2.9765,-3.4315,-0.0150000000000001,-2.3213,1.7451,0.5316,4.185,-4.3854,-0.0135000000000005,-1.4348,0.9629,3.9474,-6.8023,-5.5216,-2.8796,-1.3285,-3.1641,-4.5849,-4.613,-0.6613,-2.7573,3.993,-10.6692,-4.1657,2.388,-4.5157,-3.6154,-2.0801,3.2857,7.6772,-0.267300000000000,3.0969,5.282,2.0898,7.3794,-6.9929,-5.8804,4.0502,-0.0556000000000001,6.7221,7.5249,-5.385,-0.9111,5.3901,2.6233,-4.1825,4.0962,-2.8545,2.4712,1.999,0.9764,-2.7238,-3.9732,-0.137,-1.2806,-4.1398,2.5693,-2.5957,-2.2693,3.9633,-3.0324,-2.5601,-0.9814,-4.0781,3.0043,7.2674,4.8999,3.4485,-0.8091,3.5728,1.6096,1.847,5.345,-2.3817,-2.2191,-3.8674,-0.7736,3.7364,8.8238,6.1442,-0.7136,-5.9844,-3.5377,-2.464,2.9676,-3.5139,-4.9802,0.4033,-5.6898,-5.9022,3.7996,3.2236
"159",0.6854,3.7049,-4.5731,-3.9442,-0.8579,6.6039,2.7392,-0.4753,-1.7675,-1.9907,-6.5325,-2.6637,-6.4286,6.1732,2.8823,3.1801,-0.2944,-0.366800000000000,-2.8182,-1.5288,6.5797,2.9007,-2.9241,-0.3615,-3.7562,2.4619,0.8497,3.576,-3.7932,-1.2458,-0.691199999999998,0.2135,5.0041,-6.8431,-5.216,-3.5862,-2.2106,-3.1941,-5.504,-4.8348,-0.5698,-1.9083,4.6371,-10.2798,-2.8924,2.383,-4.3861,-2.9012,-2.9298,3.3214,7.5465,0.7571,2.415,4.8159,2.6002,6.185,-6.5639,-5.7191,3.749,0.3955,6.2271,7.2204,-4.3532,-1.5665,6.8025,2.5835,-5.0984,3.47,-3.0792,2.9977,2.6219,1.514,-2.1403,-3.1137,0.344,-1.5724,-3.9532,2.301,-1.8069,-2.9312,4.2743,-3.8156,-2.4706,-0.9761,-4.2643,2.7409,7.3463,5.2903,3.0647,-0.6912,3.1383,1.2984,1.2966,5.7999,-2.9983,-2.9463,-3.9542,-1.0566,3.3721,9.5456,6.334,-0.6842,-7.0787,-2.5227,-2.6063,2.5222,-3.074,-6.9152,0.515900000000002,-6.8506,-6.0088,4.7568,2.5664
"160",1.1003,3.6163,-4.52,-4.5318,-1.1743,6.8448,2.4427,-0.2311,-2.4363,-1.6529,-7.1466,-2.7739,-5.9883,6.7972,1.2313,1.8669,-0.7838,-0.2576,-2.3322,-0.654,6.0669,2.8929,-2.1062,-0.5459,-4.9387,3.3701,1.1218,2.9764,-3.0576,-2.3175,0.209700000000000,-0.2824,5.8221,-6.7829,-4.7047,-3.9547,-2.8138,-3.221,-6.3953,-4.8006,-0.567,-0.9834,5.087,-9.7013,-1.5069,2.2579,-4.128,-1.7726,-3.8448,3.1639,7.3588,1.4903,1.7834,4.1225,3.2434,5.0706,-6.1707,-5.3556,3.3339,1.0816,5.5391,6.6301,-3.3106,-2.1844,7.7637,2.4062,-5.7956,2.6205,-2.7,3.469,3.3202,2.2322,-1.4388,-2.1445,0.8602,-1.8837,-3.7455,2.0177,-0.9974,-3.4271,4.5331,-4.4998,-2.2307,-0.891,-4.3322,2.3509,7.3998,5.8971,2.6038,-0.1463,2.6146,0.9356,0.628,6.0188,-3.6621,-3.6792,-3.8553,-1.3525,2.8943,10.0509,6.6145,-0.772,-8.0752,-1.5691,-2.5224,2.1352,-2.4706,-8.7907,0.4848,-7.8679,-6.1605,5.4005,1.94020000000000
"161",1.5054,3.743,-4.2101,-5.2039,-1.6534,7.0061,2.2238,0.0419999999999999,-2.8879,-1.367,-7.442,-2.868,-5.4065,7.3217,-0.2591,0.6794,-1.3244,-0.3117,-1.5569,0.3323,5.5475,3.0087,-1.111,-0.5551,-5.8527,4.2781,1.3623,2.4972,-2.2424,-3.1961,1.1869,-0.4814,6.3096,-6.5731,-4.0063,-3.9982,-3.0238,-3.2272,-7.2079,-4.4843,-0.5985,-0.161100000000000,5.3593,-8.9782,-0.1978,2.0257,-3.729,-0.4009,-4.7637,2.8677,7.1374,1.9229,1.3059,3.2916,3.9446,4.128,-5.8509,-4.7294,2.9143,1.8875,4.6578,5.8037,-2.275,-2.6695,8.1586,2.1906,-6.2472,1.6989,-1.8268,3.8524,3.9771,3.0326,-0.6663,-1.1543,1.3482,-2.2,-3.5146,1.7186,-0.210500000000000,-3.7674,4.7383,-5.0884,-1.8641,-0.729100000000001,-4.3697,1.954,7.4354,6.6831,2.1255,0.737,2.0777,0.5713,-0.0934,6.0751,-4.2139,-4.3214,-3.6469,-1.6232,2.2275,10.2637,6.9723,-0.9894,-8.8294,-0.7249,-2.1822,1.8731,-1.8147,-10.3909,0.365199999999998,-8.6966,-6.3778,5.6359,1.4176
"162",1.863,4.1001,-3.6764,-5.8425,-2.2551,7.1411,2.045,0.2857,-3.0839,-1.1173,-7.3991,-2.9739,-4.7408,7.7578,-1.5004,-0.229100000000000,-1.9188,-0.4984,-0.55,1.365,5.0945,3.2735,-0.0531999999999999,-0.4315,-6.5235,5.0391,1.5878,2.2289,-1.4304,-3.8915,2.1658,-0.3939,6.4381,-6.1584,-3.1599,-3.7904,-2.8269,-3.208,-7.8934,-3.9115,-0.585,0.4192,5.5106,-8.1477,0.8741,1.7278,-3.2062,1.0275,-5.6294,2.4841,6.9198,2.105,1.0517,2.4239,4.6073,3.3979,-5.6168,-3.8108,2.5788,2.68,3.6557,4.8324,-1.2628,-2.9641,7.95,2.0191,-6.4659,0.8445,-0.626,4.1302,4.4858,3.8389,0.091099999999999,-0.222000000000000,1.7565,-2.532,-3.2403,1.3617,0.516500000000001,-3.975,4.8803,-5.5879,-1.4146,-0.4823,-4.4396,1.6584,7.4182,7.5928,1.7055,1.8292,1.5878,0.2717,-0.8213,6.0454,-4.5062,-4.7942,-3.4231,-1.8631,1.3457,10.129,7.3644,-1.3383,-9.2383,-0.000500000000000611,-1.6348,1.7799,-1.2142,-11.5206,0.208799999999997,-9.3204,-6.6715,5.4388,1.046
"163",2.1176,4.6471,-2.9888,-6.3534,-2.9231,7.2998,1.8545,0.4626,-3.0207,-0.8671,-7.0439,-3.091,-4.0508,8.0957,-2.4475,-0.7462,-2.5403,-0.7729,0.6057,2.3698,4.7521,3.6681,0.9713,-0.2558,-6.9967,5.5925,1.7988,2.2266,-0.6947,-4.4334,3.0948,-0.0758999999999999,6.2374,-5.4983,-2.2251,-3.4487,-2.3166,-3.1896,-8.4158,-3.1473,-0.4598,0.694,5.6257,-7.2405,1.6146,1.4249,-2.606,2.3585,-6.3903,2.0608,6.7599,2.1111,1.0491,1.6357,5.1447,2.8399,-5.4508,-2.6106,2.3669,3.3441,2.6681,3.8319,-0.2807,-3.0609,7.1942,1.9404,-6.5002,0.1626,0.7103,4.288,4.7664,4.5993,0.729700000000001,0.5686,2.0412,-2.9057,-2.8883,0.8635,1.1439,-4.0859,4.9571,-6.0042,-0.9486,-0.1341,-4.5499,1.534,7.3018,8.5562,1.3963,2.9728,1.1878,0.107400000000000,-1.5177,5.9855,-4.4379,-5.043,-3.2762,-2.0752,0.2959,9.6268,7.7181,-1.7984,-9.2659,0.629999999999999,-0.9966,1.8673,-0.7546,-12.0538,0.0674000000000028,-9.7436,-7.0442,4.8443,0.8351
