"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"216",-7.6351,3.0114,-0.329600000000001,-2.0092,2.754,-3.888,11.4214,0.188000000000000,-6.8463,7.5986,-0.0841,-2.7255,1.7716,6.1046,0.9977,-1.2857,3.6483,2.4151,1.2577,-9.4083,-5.4541,0.8462,-7.6243,-8.5227,-2.3022,-6.7565,4.7294,-1.6927,-4.3693,0.0644999999999998,0.4723,-3.9119,2.1392,-5.482,-5.8596,6.2995,-3.0811,6.7783,3.297,1.7149,-1.9812,1.7574,3.9357,2.1308,-4.7878,-0.8494,-6.1924,-15.3068,-4.5568,-7.9648,-0.7919,-0.7859,0.7349,-7.6513,2.1763,-5.7369,-1.8174,3.5418,-7.541,-6.2124,-9.9805,-5.2722,-8.6158,10.2517,-0.106500000000000,-8.5624,2.3234,8.2949,-9.157,0.2798,-5.4374,-0.713199999999999,6.1698,-13.5761,1.01470000000000,-1.5184,-6.3797,-11.1372,4.1379,6.3988,-10.2193,-4.0582,-8.9797,5.0721,-2.0389,5.375,-0.9135,4.8462,7.4749,-3.5266,3.6072,-9.4132,-3.0326,4.1864,-4.6456,0.245000000000001,3.7004,2.6878,1.2735,0.9904,-4.4023,0.7903,-1.4679,4.0483,-6.6633,-1.3402,-7.0877,10.5855,-4.6972,-6.1188,1.959,9.6911,-2.645
"217",-6.778,2.3357,-0.538900000000002,-2.2115,3.2293,-3.8657,10.3841,0.6757,-6.363,8.2319,-0.7887,-2.1268,0.8531,5.2259,1.198,-1.5232,3.685,2.0743,0.3339,-9.5751,-5.2899,-0.1875,-7.3969,-9.4716,-3.2191,-6.3272,4.1483,-1.5686,-4.5356,-0.4572,0.659,-2.8271,2.031,-5.0516,-4.9445,5.5123,-2.7014,6.0116,2.9192,2.7756,-2.308,1.7263,3.6967,2.6549,-4.9709,-0.1947,-6.1314,-15.3048,-4.8784,-7.8089,-1.0725,-1.0707,1.4811,-7.8405,2.1716,-5.8308,-2.3596,2.8834,-6.6839,-6.6071,-10.381,-5.5205,-8.3991,10.7299,0.0977000000000006,-8.5159,2.3435,8.5877,-8.9248,0.2661,-5.4387,-1.4234,6.4778,-13.7032,1.058,-1.8563,-7.6168,-11.7092,3.8805,5.918,-9.8925,-4.3938,-9.1644,4.833,-1.7526,4.4548,-1.1936,5.3727,7.5574,-3.0679,3.7219,-9.3976,-3.0492,4.1701,-5.5847,-0.478400000000001,4.393,2.5151,1.7395,1.5597,-4.5136,0.9086,-2.2914,4.765,-6.1487,-1.64560000000000,-7.6782,10.633,-4.1185,-6.3774,2.8582,9.2071,-2.8324
"218",-5.7724,1.5532,-0.766,-2.3246,3.6247,-3.6421,9.3282,1.2563,-5.8353,8.6645,-1.447,-1.464,0.0266999999999999,4.2766,1.5476,-1.8262,3.6379,1.7466,-0.6164,-9.7193,-4.8878,-0.9673,-7.1494,-10.6324,-4.0594,-5.9375,3.5314,-1.355,-4.6376,-0.8874,0.74,-1.7731,1.955,-4.5231,-4.0639,4.6814,-2.2882,5.1929,2.6907,3.7088,-2.4238,1.6295,3.3979,3.0291,-5.138,0.399,-6.0058,-15.236,-5.1892,-7.6991,-1.3395,-1.295,2.3716,-7.9277,2.0869,-6.0409,-2.8225,2.2426,-5.4538,-6.8383,-10.5668,-5.6117,-8.0432,11.0518,0.363400,-8.3465,2.3154,8.5567,-8.4764,0.0972,-5.2194,-2.1409,6.7673,-13.8015,1.4225,-2.2186,-8.8353,-12.1184,3.4814,5.4605,-9.2541,-4.9307,-9.4586,4.4961,-1.2864,3.5537,-1.3339,6.0059,7.692,-2.7049,3.698,-9.2463,-2.9055,4.2699,-6.3575,-1.4145,5.0956,2.3154,2.1673,1.9742,-4.6617,0.968100000000002,-2.907,5.5397,-5.5644,-2.1061,-8.4099,10.5158,-3.626,-6.4691,3.7321,8.4522,-3.1467
"219",-4.7215,0.7516,-1.05470000000000,-2.3597,3.8928,-3.2578,8.3168,1.8375,-5.2607,8.8997,-2.0206,-0.7639,-0.692,3.2592,2.0294,-2.1102,3.5181,1.3908,-1.5071,-9.8361,-4.2976,-1.4173,-6.9398,-11.9335,-4.7748,-5.5133,2.9385,-1.0766,-4.6336,-1.1983,0.643999999999999,-0.8048,1.9835,-3.9915,-3.2758,3.8316,-1.8734,4.3606,2.5944,4.4275,-2.3317,1.4545,3.0196,3.2333,-5.331,0.8718,-5.812,-15.1458,-5.4537,-7.6221,-1.5604,-1.4464,3.3404,-7.9424,1.9374,-6.386,-3.1774,1.6428,-3.9391,-6.9306,-10.4942,-5.5051,-7.5379,11.2014,0.696,-8.0818,2.2663,8.2064,-7.8478,-0.210599999999999,-4.8319,-2.853,7.0544,-13.8036,2.0212,-2.5882,-9.8483,-12.2593,3.0404,5.0004,-8.3511,-5.6312,-9.8686,4.1151,-0.6559,2.7315,-1.2898,6.7405,7.8881,-2.4501,3.528,-8.9377,-2.6161,4.4491,-6.9558,-2.5008,5.757,2.0878,2.5565,2.1972,-4.8608,0.9486,-3.3217,6.3335,-4.9354,-2.7655,-9.2808,10.3209,-3.2116,-6.3908,4.478,7.4525,-3.557
"220",-3.728,0.0257999999999994,-1.4372,-2.341,4.0181,-2.7721,7.4294,2.3474,-4.6655,8.9622,-2.4784,-0.0848000000000004,-1.2928,2.1872,2.5902,-2.2951,3.336,0.9531,-2.2683,-9.8912,-3.5863,-1.5239,-6.8144,-13.2617,-5.3208,-4.9772,2.4218,-0.7738,-4.512,-1.3771,0.335100000000001,0.033199999999999,2.1836,-3.5582,-2.6424,2.986,-1.4894,3.5459,2.6103,4.885,-2.0715,1.2122,2.5744,3.259,-5.5557,1.1727,-5.5709,-15.0567,-5.6396,-7.5474,-1.7083,-1.5201,4.3127,-7.9083,1.7358,-6.8614,-3.4314,1.0987,-2.2376,-6.9376,-10.1495,-5.2152,-6.8898,11.1901,1.0799,-7.7537,2.2189,7.5726,-7.0892,-0.6258,-4.3679,-3.5743,7.3305,-13.6478,2.7263,-2.9183,-10.5112,-12.0924,2.6198,4.5025,-7.2964,-6.4511,-10.3708,3.7407,0.093399999999999,2.0255,-1.0529,7.5585,8.1161,-2.3379,3.2234,-8.4244,-2.2227,4.6488,-7.3794,-3.655,6.3204,1.7978,2.8934,2.2198,-5.1071,0.8191,-3.5791,7.0841,-4.2935,-3.646,-10.2429,10.1269,-2.8561,-6.1476,5.0318,6.2684,-4.0364
"221",-2.8897,-0.5519,-1.9054,-2.3107,4.0173,-2.2478,6.7488,2.7422,-4.0893,8.9006,-2.7903,0.4785,-1.7564,1.0892,3.1522,-2.3236,3.0958,0.3951,-2.8607,-9.8291,-2.8283,-1.3193,-6.7976,-14.4768,-5.6621,-4.2709,2.0252,-0.4956,-4.3081,-1.432,-0.179200,0.7105,2.5886,-3.2896,-2.2194,2.1646,-1.1587,2.7748,2.7159,5.0854,-1.7107,0.942,2.0971,3.1115,-5.7782,1.2697,-5.317,-14.9773,-5.7218,-7.4254,-1.775,-1.5239,5.213,-7.8415,1.4852,-7.4421,-3.6144,0.6056,-0.4393,-6.9217,-9.5595,-4.8114,-6.1351,11.0528,1.4801,-7.3964,2.1973,6.7162,-6.2595,-1.1084,-3.9446,-4.3294,7.5638,-13.2857,3.401,-3.1377,-10.7502,-11.6554,2.2623,3.9432,-6.223,-7.3373,-10.9154,3.42,0.870799999999999,1.4633,-0.6337,8.4289,8.3079,-2.4169,2.8124,-7.6468,-1.783,4.8089,-7.6234,-4.7916,6.749,1.4065,3.1491,2.0664,-5.3901,0.566600000000001,-3.7641,7.7212,-3.67,-4.729,-11.2292,9.9982,-2.5326,-5.7446,5.3817,4.973,-4.5559
"222",-2.2921,-0.9515,-2.411,-2.3151,3.9354,-1.7307,6.3326,3.0049,-3.5623,8.7829,-2.9215,0.8102,-2.052,0.00560000000000027,3.637,-2.1662,2.7887,-0.2839,-3.2777,-9.5901,-2.0953,-0.8571,-6.8907,-15.4344,-5.7776,-3.3655,1.7755,-0.282900000000000,-4.093,-1.3903,-0.8534,1.2035,3.1818,-3.1905,-2.0353,1.4017,-0.8863,2.0712,2.8907,5.0747,-1.3283,0.695,1.6325,2.8189,-5.9425,1.1531,-5.0849,-14.9059,-5.6844,-7.2009,-1.7823,-1.4741,5.9731,-7.7498,1.1799,-8.0924,-3.7601,0.129700000000000,1.3743,-6.9316,-8.7853,-4.3882,-5.3397,10.8348,1.8488,-7.0535,2.2254,5.7207,-5.4231,-1.6127,-3.6774,-5.134,7.7171,-12.6918,3.9327,-3.1732,-10.5781,-11.0365,2.0092,3.3048,-5.2279,-8.2355,-11.4498,3.1994,1.5568,1.0779,-0.0455999999999994,9.3121,8.3823,-2.718,2.3361,-6.5694,-1.3477,4.8892,-7.6711,-5.8409,7.0342,0.9056,3.29,1.7737,-5.7054,0.218400000000001,-3.9766,8.1854,-3.0828,-5.9556,-12.1829,9.9795,-2.2106,-5.1899,5.5551,3.6454,-5.0684
"223",-1.9965,-1.1873,-2.8936,-2.3858,3.837,-1.2551,6.1888,3.1306,-3.0947,8.6801,-2.8392,0.8032,-2.1507,-1.0177,3.9768,-1.8188,2.392,-1.0431,-3.5375,-9.1312,-1.4455,-0.1944,-7.0764,-16.0136,-5.67,-2.2556,1.6787,-0.1524,-3.9409,-1.2875,-1.6149,1.4891,3.8995,-3.2084,-2.0693,0.757,-0.6553,1.4505,3.1153,4.9288,-0.9909,0.5112,1.2222,2.434,-5.996,0.832,-4.9013,-14.8272,-5.5177,-6.8378,-1.7803,-1.3879,6.5433,-7.6328,0.8131,-8.7794,-3.8921,-0.3938,3.128,-6.9877,-7.9072,-4.0265,-4.581,10.5762,2.1361,-6.7837,2.3192,4.6881,-4.6411,-2.0874,-3.6554,-5.9854,7.7678,-11.8725,4.2598,-2.9777,-10.0863,-10.3351,1.8964,2.5595,-4.3512,-9.1058,-11.9401,3.1038,2.0551,0.9179,0.7003,10.1629,8.2791,-3.2175,1.8366,-5.2106,-0.9463,4.8843,-7.4985,-6.7654,7.1915,0.331700000000000,3.2978,1.3655,-6.0607,-0.1585,-4.2935,8.4404,-2.5393,-7.2408,-13.0732,10.0787,-1.86650000000000,-4.5032,5.5997,2.3726,-5.5105
"224",-2.0215,-1.3036,-3.3062,-2.5355,3.7804,-0.862300000000001,6.276,3.1244,-2.6758,8.6463,-2.5237,0.3897,-2.0512,-1.9318,4.1241,-1.2925,1.8922,-1.8085,-3.6712,-8.444,-0.9153,0.6125,-7.3163,-16.1417,-5.3793,-0.9565,1.7127,-0.0962000000000005,-3.9006,-1.1594,-2.3807,1.5507,4.6499,-3.2576,-2.2551,0.3048,-0.433100000000000,0.9159,3.3671,4.7394,-0.7333,0.4068,0.8951,2.0257,-5.9115,0.329100000000000,-4.7835,-14.7115,-5.2166,-6.3408,-1.8253,-1.2804,6.8963,-7.4812,0.3842,-9.4822,-4.0147,-1.0525,4.7504,-7.0821,-7.0083,-3.7629,-3.9271,10.3,2.3047,-6.6548,2.4786,3.7287,-3.9575,-2.4804,-3.9211,-6.8587,7.7225,-10.8709,4.3778,-2.5388,-9.4153,-9.6279,1.9466,1.6636,-3.5945,-9.9209,-12.3672,3.1097,2.3337,1.0414,1.5853,10.932,7.9768,-3.8362,1.344,-3.644,-0.587,4.8287,-7.0858,-7.5657,7.2509,-0.2393,3.1892,0.8551,-6.4696,-0.4701,-4.7471,8.48,-2.0525,-8.4958,-13.8931,10.263,-1.5026,-3.7157,5.5697,1.2381,-5.8183
"225",-2.3335,-1.3514,-3.625,-2.7623,3.7889,-0.6089,6.5263,3.0069,-2.275,8.7118,-1.9782,-0.434900000000001,-1.7934,-2.6899,4.0643,-0.6091,1.3159,-2.4892,-3.7084,-7.5633,-0.5212,1.5097,-7.5453,-15.8117,-4.9916,0.49,1.827,-0.0922,-3.9833,-1.0413,-3.0786,1.3915,5.3323,-3.2462,-2.5043,0.1067,-0.183500000000000,0.4532,3.6169,4.6019,-0.552300000000001,0.3766,0.6607,1.6656,-5.6951,-0.3172,-4.7406,-14.5278,-4.7841,-5.7622,-1.9532,-1.1678,7.0189,-7.276,-0.0972000000000008,-10.1909,-4.1147,-1.9267,6.1755,-7.1929,-6.1664,-3.5868,-3.4182,10.0069,2.3361,-6.7187,2.6824,2.9418,-3.3881,-2.7421,-4.459,-7.712,7.6196,-9.7653,4.3208,-1.8724,-8.7078,-8.9605,2.1649,0.582599999999999,-2.9452,-10.651,-12.7112,3.1494,2.4353,1.4955,2.5666,11.5748,7.501,-4.4686,0.8692,-1.9714,-0.271900000000000,4.7889,-6.4339,-8.2683,7.2584,-0.7148,3.0219,0.2654,-6.9377,-0.6137,-5.3232,8.3305,-1.6421,-9.6413,-14.6524,10.4753,-1.15480000000000,-2.8628,5.5204,0.295,-5.9415
"226",-2.8446,-1.3692,-3.8454,-3.0501,3.8391,-0.5478,6.8735,2.8242,-1.8568,8.8778,-1.2315,-1.6044,-1.4495,-3.26,3.8313,0.1907,0.7366,-2.9909,-3.67,-6.558,-0.265400000000000,2.4442,-7.6773,-15.0872,-4.6321,2.0078,1.9507,-0.122599999999999,-4.1656,-0.9667,-3.6667,1.0381,5.8534,-3.0996,-2.7363,0.188400000000000,0.118399999999999,0.0284000000000004,3.8338,4.6009,-0.4153,0.4042,0.5099,1.4152,-5.3803,-1.0517,-4.7668,-14.2645,-4.2411,-5.1881,-2.1616,-1.0703,6.9063,-6.9955,-0.610099999999999,-10.8959,-4.169,-3.0486,7.3509,-7.2961,-5.4419,-3.4609,-3.0558,9.6796,2.2288,-6.9883,2.8935,2.4018,-2.9261,-2.8287,-5.1996,-8.4879,7.5185,-8.6553,4.1356,-1.0174,-8.0626,-8.3483,2.5336,-0.6562,-2.3868,-11.2608,-12.9544,3.1433,2.4534,2.2788,3.5707,12.0612,6.9177,-5.016,0.4131,-0.294000000000000,-0.0101000000000004,4.8381,-5.5782,-8.9013,7.2787,-1.019,2.884,-0.3638,-7.4608,-0.507,-5.9705,8.0487,-1.3075,-10.6135,-15.3637,10.6556,-0.8855,-1.9837,5.5023,-0.454699999999999,-5.8471
"227",-3.4408,-1.3701,-3.9734,-3.3697,3.8766,-0.7036,7.2713,2.6388,-1.4028,9.1124,-0.338299999999999,-2.9881,-1.1024,-3.6335,3.5072,1.0431,0.252900000000000,-3.2323,-3.575,-5.5127,-0.140099999999999,3.3654,-7.619,-14.093,-4.4387,3.4908,2.0082,-0.182300000000001,-4.4035,-0.9631,-4.136,0.536,6.1398,-2.7774,-2.8889,0.535300000000001,0.474299999999999,-0.411400000000000,3.993,4.7993,-0.2818,0.4669,0.423200000000000,1.3228,-5.0142,-1.8084,-4.8397,-13.9404,-3.6359,-4.708,-2.4133,-1.0146,6.5739,-6.6212,-1.1243,-11.5759,-4.1529,-4.3755,8.249,-7.3715,-4.8661,-3.3497,-2.809,9.2933,1.9935,-7.4281,3.0706,2.1569,-2.5584,-2.7026,-6.0427,-9.1235,7.4825,-7.6377,3.8698,-0.0325999999999986,-7.5169,-7.78,3.0043,-1.9252,-1.903,-11.721,-13.102,3.0158,2.486,3.3153,4.5125,12.3751,6.3124,-5.4077,-0.0173000000000001,1.3068,0.176600000000000,5.0123,-4.5961,-9.4773,7.3882,-1.1215,2.8717,-0.9823,-8.0315,-0.123100000000001,-6.6196,7.7154,-1.0102,-11.364,-16.0264,10.7536,-0.750599999999999,-1.1242,5.5525,-1.0543,-5.5202
"228",-4.0251,-1.349,-4.0149,-3.694,3.845,-1.0587,7.6968,2.5015,-0.9252,9.3508,0.6229,-4.4123,-0.8321,-3.8185,3.1986,1.862,-0.047699999999999,-3.1604,-3.4465,-4.5082,-0.131700000000000,4.2229,-7.2878,-12.9798,-4.5149,4.8272,1.9436,-0.2698,-4.6492,-1.0431,-4.49,-0.0568,6.1471,-2.2829,-2.9103,1.1021,0.8634,-0.9202,4.0848,5.2303,-0.122,0.5378,0.3803,1.4212,-4.6437,-2.5251,-4.9278,-13.6041,-3.0397,-4.3928,-2.6499,-1.0334,6.0709,-6.1439,-1.6089,-12.1927,-4.047,-5.7951,8.872,-7.3973,-4.4364,-3.2373,-2.6294,8.8286,1.6514,-7.9586,3.1825,2.2279,-2.2788,-2.3399,-6.8805,-9.5671,7.5625,-6.7826,3.565,1.01600000000000,-7.0638,-7.227,3.4878,-3.0449,-1.4842,-12.0194,-13.1885,2.6927,2.5873,4.4666,5.3226,12.5175,5.7572,-5.6084,-0.3998,2.7716,0.258599999999999,5.272,-3.592,-9.985,7.6557,-1.0498,3.064,-1.5441,-8.6385,0.4954,-7.2025,7.4137,-0.6871,-11.8634,-16.6113,10.7369,-0.771799999999999,-0.3361,5.6845,-1.5644,-4.9644
"229",-4.5449,-1.2966,-3.9706,-4.0155,3.7082,-1.5525,8.1424,2.4208,-0.4588,9.5079,1.5601,-5.6987,-0.7086,-3.8309,2.9978,2.5523,-0.119199999999999,-2.7617,-3.3118,-3.6068,-0.225999999999999,4.9669,-6.628,-11.8843,-4.8853,5.9262,1.7404,-0.3705,-4.8644,-1.1985,-4.7225,-0.6682,5.8636,-1.6557,-2.7493,1.8302,1.2489,-1.5354,4.1139,5.889,0.0747,0.583,0.3667,1.7247,-4.3055,-3.155,-5.0032,-13.319,-2.5285,-4.2834,-2.8124,-1.1557,5.479,-5.5588,-2.0454,-12.693,-3.8452,-7.1566,9.2475,-7.3472,-4.1219,-3.1294,-2.4668,8.2754,1.2311,-8.4777,3.2197,2.5983,-2.0903,-1.739,-7.6104,-9.7961,7.79,-6.1189,3.2437,2.0676,-6.696,-6.6566,3.8536,-3.8831,-1.1233,-12.1598,-13.2689,2.1097,2.7586,5.5817,5.9592,12.5122,5.2811,-5.6237,-0.7128,4.0528,0.214000000000000,5.504,-2.6707,-10.3893,8.1193,-0.8794,3.4995,-2.0123,-9.2591,1.25390000000000,-7.6623,7.1985,-0.2881,-12.1032,-17.0634,10.5926,-0.9269,0.331799999999999,5.8931,-2.038,-4.2014
"230",-4.9903,-1.2144,-3.8476,-4.3474,3.457,-2.0933,8.6012,2.3588,-0.0423999999999998,9.5023,2.3864,-6.7123,-0.7887,-3.6966,2.9494,3.0305,0.0250000000000004,-2.0676,-3.1968,-2.845,-0.407,5.5498,-5.6294,-10.8943,-5.485,6.7331,1.4304,-0.4498,-5.025,-1.3985,-4.8151,-1.2146,5.3094,-0.9535,-2.366,2.653,1.5917,-2.2591,4.0949,6.7307,0.3033,0.5596,0.373300000000000,2.2211,-4.0212,-3.6704,-5.0503,-13.1418,-2.1606,-4.3953,-2.8575,-1.3887,4.8874,-4.8619,-2.4315,-13.0171,-3.5589,-8.3131,9.4155,-7.1941,-3.8762,-3.0438,-2.2773,7.6309,0.7691,-8.8903,3.1922,3.2,-1.9975,-0.925,-8.1445,-9.8199,8.1802,-5.6326,2.9027,3.0628,-6.4261,-6.0552,3.9594,-4.4128,-0.8063,-12.1535,-13.4017,1.2417,2.9843,6.5398,6.4016,12.3994,4.8673,-5.5034,-0.9623,5.0942,0.0503,5.5708,-1.9167,-10.6372,8.7656,-0.709899999999999,4.158,-2.3582,-9.8598,2.0447,-7.9518,7.0776,0.194199999999999,-12.0976,-17.3228,10.3155,-1.17150000000000,0.843399999999999,6.1675,-2.5144,-3.271
"231",-5.373,-1.1137,-3.6792,-4.6965,3.1044,-2.5759,9.0571,2.2543,0.2954,9.2774,3.0377,-7.3953,-1.1039,-3.4674,3.0442,3.2524,0.308100000000001,-1.1515,-3.127,-2.2335,-0.651400000000001,5.93,-4.3371,-10.0383,-6.186,7.2297,1.0751,-0.4678,-5.1164,-1.5971,-4.7427,-1.6159,4.5246,-0.230800000000000,-1.7477,3.5001,1.8655,-3.0502,4.0491,7.6802,0.5473,0.4159,0.3951,2.8652,-3.8007,-4.0634,-5.0652,-13.1069,-1.964,-4.7271,-2.7683,-1.7067,4.3689,-4.0545,-2.7702,-13.1105,-3.2117,-9.1628,9.4188,-6.9159,-3.6513,-3.004,-2.0313,6.8934,0.3096,-9.1332,3.1156,3.9202,-2.0004,0.0548000000000002,-8.4213,-9.6738,8.7315,-5.2743,2.5259,3.9345,-6.2742,-5.4457,3.7068,-4.693,-0.5111,-12.0127,-13.6288,0.123800000000000,3.2667,7.2674,6.6441,12.216,4.4794,-5.3356,-1.1891,5.8287,-0.178200000000000,5.3725,-1.3886,-10.6829,9.5225,-0.622,4.9606,-2.556,-10.4076,2.7703,-8.0254,7.0221,0.729100000000001,-11.8874,-17.345,9.8896,-1.4683,1.1844,6.4984,-3.0249,-2.22680000000000
"232",-5.7117,-1.00870000000000,-3.5232,-5.0354,2.678,-2.9058,9.4774,2.0588,0.5437,8.803,3.4793,-7.768,-1.6515,-3.2258,3.2402,3.2358,0.606299999999999,-0.1162,-3.1181,-1.7669,-0.9301,6.0802,-2.848,-9.2978,-6.8461,7.4398,0.7348,-0.4058,-5.1257,-1.7568,-4.4813,-1.8193,3.5654,0.470000000000001,-0.9175,4.2964,2.07,-3.8349,3.9953,8.6466,0.7871,0.1039,0.4289,3.5823,-3.6513,-4.3465,-5.057,-13.2198,-1.9324,-5.264,-2.5566,-2.058,3.9714,-3.1549,-3.0552,-12.9342,-2.8321,-9.6709,9.2973,-6.4996,-3.4077,-3.0305,-1.7175,6.0616,-0.0934,-9.1806,2.9956,4.6322,-2.0909,1.1396,-8.4193,-9.4143,9.4196,-4.9697,2.1093,4.6111,-6.2415,-4.8839,3.0803,-4.8142,-0.2213,-11.751,-13.9578,-1.1501,3.6241,7.7253,6.7042,11.9789,4.0902,-5.2221,-1.4325,6.201,-0.382099999999999,4.8776,-1.1172,-10.5207,10.2708,-0.645800000000001,5.7864,-2.5855,-10.8762,3.3534,-7.8378,6.9942,1.2728,-11.5384,-17.1077,9.294,-1.8018,1.3726,6.8774,-3.6006,-1.1315
"233",-6.0249,-0.9046,-3.4422,-5.2981,2.2126,-3.0236,9.8192,1.7591,0.7148,8.0794,3.7027,-7.8967,-2.3855,-3.0657,3.49,3.0553,0.7867,0.9247,-3.1705,-1.4372,-1.2244,5.9935,-1.2955,-8.6262,-7.3517,7.4386,0.4454,-0.2808,-5.0381,-1.8758,-4.0124,-1.816,2.5077,1.11060000000000,0.0691000000000006,4.9661,2.2353,-4.5254,3.9381,9.5351,1.006,-0.4033,0.4689,4.285,-3.5869,-4.5475,-5.0468,-13.4649,-2.0315,-5.9732,-2.2608,-2.3851,3.7209,-2.2083,-3.2653,-12.47,-2.445,-9.8709,9.0856,-5.951,-3.1236,-3.1324,-1.3393,5.1316,-0.3868,-9.0396,2.821,5.2357,-2.2555,2.2597,-8.1607,-9.1157,10.1928,-4.6363,1.6838,5.0351,-6.2959,-4.4286,2.1444,-4.8572,0.0605000000000002,-11.3924,-14.3507,-2.4475,4.061,7.8908,6.6268,11.691,3.6991,-5.2452,-1.6957,6.196,-0.4736,4.1179,-1.104,-10.196,10.8713,-0.7623,6.4968,-2.4443,-11.2523,3.7428,-7.3557,6.9666,1.7939,-11.133,-16.6086,8.5342,-2.1669,1.4596,7.2894,-4.2646,-0.0452999999999975
"234",-6.3325,-0.7924,-3.4776,-5.4057,1.7402,-2.9177,10.0388,1.3833,0.8314,7.1445,3.7158,-7.8552,-3.217,-3.0643,3.7501,2.8112,0.750900000000001,1.8656,-3.2732,-1.2352,-1.54,5.6816,0.1675,-7.9688,-7.6419,7.3465,0.222,-0.145700000000000,-4.8379,-1.9963,-3.3334,-1.6343,1.4428,1.6425,1.13170000000000,5.4363,2.4134,-5.0494,3.8611,10.2576,1.1952,-1.1011,0.5043,4.8996,-3.6291,-4.7,-5.0636,-13.8185,-2.2071,-6.8034,-1.9404,-2.6475,3.6183,-1.2812,-3.374,-11.7262,-2.0753,-9.8459,8.8093,-5.2995,-2.7955,-3.3017,-0.9027,4.0927,-0.5363,-8.7384,2.5601,5.6791,-2.4739,3.3432,-7.6956,-8.8614,10.9778,-4.1981,1.3113,5.1817,-6.3835,-4.1025,1.012,-4.8744,0.3025,-10.9718,-14.7263,-3.6206,4.553,7.7589,6.4727,11.3537,3.3389,-5.4495,-1.9417,5.8491,-0.4058,3.1638,-1.3217,-9.7792,11.1955,-0.9348,6.9633,-2.1502,-11.5381,3.919,-6.5896,6.9214,2.2803,-10.7468,-15.8661,7.6701,-2.5481,1.5213,7.7061,-5.0268,0.982799999999997
"235",-6.651,-0.658899999999999,-3.6425,-5.3022,1.2822,-2.6154,10.1028,0.994,0.9215,6.0753,3.5327,-7.7009,-4.0242,-3.2553,3.9865,2.5962,0.460800000000001,2.612,-3.4148,-1.1415,-1.9056,5.1702,1.3896,-7.2799,-7.7097,7.3,0.0728999999999997,-0.0735000000000001,-4.5175,-2.1852,-2.4684,-1.3303,0.464300000000001,2.0041,2.1751,5.6519,2.6538,-5.3735,3.7272,10.741,1.3546,-1.9524,0.5199,5.3804,-3.7972,-4.8325,-5.1351,-14.2587,-2.4005,-7.695,-1.6648,-2.8342,3.634,-0.4393,-3.3606,-10.7444,-1.7564,-9.6994,8.4862,-4.5897,-2.439,-3.5208,-0.4071,2.9288,-0.5386,-8.3146,2.1638,5.9552,-2.7127,4.3212,-7.0838,-8.7212,11.6907,-3.6007,1.0551,5.0654,-6.4475,-3.8767,-0.185700000000000,-4.879,0.4331,-10.5238,-14.9882,-4.5356,5.0579,7.3585,6.2944,10.9651,3.0705,-5.8435,-2.1192,5.2334,-0.1883,2.1038,-1.7235,-9.3284,11.1517,-1.1414,7.0997,-1.7317,-11.7494,3.8843,-5.6188,6.8408,2.7371,-10.4275,-14.929,6.8124,-2.9042,1.6443,8.0838,-5.8885,1.91830000000000
"236",-6.9813,-0.4983,-3.9256,-4.9804,0.8475,-2.1657,9.9922,0.6746,1.0167,4.9703,3.1656,-7.4689,-4.6797,-3.6166,4.183,2.4687,-0.0631000000000004,3.0874,-3.5932,-1.1196,-2.3473,4.4991,2.2443,-6.5397,-7.582,7.4156,0.00530000000000008,-0.1298,-4.083,-2.4962,-1.4726,-0.9834,-0.352599999999999,2.1384,3.1052,5.588,2.974,-5.511,3.4928,10.9346,1.4897,-2.8949,0.4994,5.7124,-4.0962,-4.9614,-5.2776,-14.7622,-2.5574,-8.5939,-1.49910000000000,-2.9621,3.7136,0.2692,-3.2121,-9.5942,-1.5363,-9.5296,8.1291,-3.869,-2.0859,-3.7736,0.1502,1.632,-0.4207,-7.8043,1.5793,6.0805,-2.9217,5.1316,-6.3808,-8.7343,12.2524,-2.8174,0.9522,4.7289,-6.4394,-3.6896,-1.327,-4.8273,0.3728,-10.0702,-15.0583,-5.111,5.5326,6.7457,6.1146,10.5077,2.9568,-6.4075,-2.1911,4.4312,0.127000000000000,1.0349,-2.2565,-8.8763,10.7073,-1.3795,6.8791,-1.21740000000000,-11.9077,3.6527,-4.5785,6.7085,3.1831,-10.1919,-13.8729,6.0814,-3.1769,1.9179,8.3607,-6.8439,2.73
