"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114"
"78",5.0118,0.4214,1.2683,-2.6106,0.0433000000000001,1.7537,0.9188,-1.498,-3.6114,-5.4905,-2.7599,-1.7549,0.4282,2.2721,-5.9652,0.0325,-1.7932,-0.9958,3.3213,2.4743,-0.4307,-0.7229,-4.9826,-2.5584,6.2002,-1.0915,-0.106000000000000,0.2184,3.055,4.9019,1.7555,-1.9311,-0.114000000000000,-3.4671,0.0348000000000001,-1.4714,-10.7014,-1.3599,3.5914,2.7257,5.3855,-3.1525,3.6073,5.7256,-2.6239,-1.3771,0.3632,4.8437,1.1837,4.3433,2.5454,-6.5881,-4.1637,-3.5198,0.8355,5.2552,-2.2792,4.8175,3.2797,2.4171,-4.6337,3.1515,2.4334,-1.4807,-6.0235,0.8134,-0.5741,2.7317,3.4348,-8.6337,0.3026,-2.6994,-4.6885,-1.7869,-3.5966,-5.4649,-1.7676,2.6438,-1.6866,1.9568,-1.2083,0.2345,0.7039,3.2613,-0.9312,-3.1014,-1.6507,0.9113,0.6133,-0.7844,5.1762,2.8542,0.90020,-10.1694,-4.7764,-0.5904,-2.8704,4.8197,-3.8263,3.9108,-5.6594,3.7069,-8.1105,-1.4535,-1.8198,2.1727,5.2492,2.565,2.4287,-3.4409,-3.9721,7.3479,6.0711,-3.8021
"79",5.2776,1.2883,1.5804,-2.4121,-0.297,1.6353,0.6169,-0.4813,-4.0699,-4.5132,-2.2288,-1.6191,-0.256600000000001,3.1173,-5.3768,-0.1409,-2.1377,-0.869,3.3327,2.8056,0.245,-0.3981,-4.5152,-3.3653,5.6743,-0.55,-0.3542,0.7758,2.8747,5.6669,1.3768,-1.5015,-0.1823,-2.9924,-0.1994,-1.4836,-10.3026,-1.9732,4.0816,2.5318,5.9698,-3.0612,3.9681,6.1878,-2.0323,-1.9551,0.648700000000001,3.8736,1.5378,4.2413,1.9313,-6.3986,-1.9177,-3.0648,1.171,5.9913,-2.7848,3.3478,2.6739,2.2251,-4.9095,4.1242,1.9269,-1.5642,-5.4283,0.0812,-0.2423,2.4612,3.75,-8.1282,0.2909,-2.958,-4.7089,-2.1245,-4.3056,-6.2617,-1.4879,1.8388,-1.3024,1.5399,-0.9843,0.5839,0.0807000000000002,3.1048,0.7255,-3.7336,-1.7498,1.0205,0.2163,-1.2437,5.1201,1.7355,0.7153,-9.7035,-5.1416,-1.3492,-2.2893,4.811,-3.4206,3.2175,-2.8261,3.7161,-8.2364,-1.7715,-2.2549,2.8544,5.4001,1.8612,3.2181,-3.3887,-3.9577,8.2953,5.3016,-3.2618
"80",5.7364,2.2472,1.7897,-2.1529,-0.4557,1.4649,0.3069,0.3126,-4.357,-3.6173,-1.74,-1.1528,-0.712,4.0315,-4.5464,-0.4,-2.4235,-0.4673,3.2815,3.1697,0.7487,-0.1151,-3.8526,-3.9032,5.0855,0.154500000000000,-0.8786,1.1202,2.6075,6.149,0.7877,-1.1235,0.0548000000000002,-2.2809,-0.3587,-1.2928,-9.8895,-2.3557,4.5768,2.2696,6.5783,-2.9978,4.1437,6.4741,-1.2633,-2.3598,0.7824,2.7568,1.6883,4.2124,1.2765,-6.1662,0.3306,-2.5243,1.5418,6.6437,-3.1955,1.608,2.0399,1.8467,-5.2113,5.1915,1.4425,-1.5905,-4.696,-0.8683,0.2272,2.1041,3.9853,-7.2285,0.2848,-3.1971,-4.5944,-2.3502,-4.6905,-6.7197,-1.0139,0.8945,-0.851,1.2502,-0.6021,0.5112,-0.6514,2.805,2.3778,-4.0894,-1.7411,0.9823,-0.1536,-1.624,4.9182,0.677,0.4856,-9.1831,-4.9839,-1.8808,-1.531,4.5083,-3.176,2.0963,-0.6483,3.6618,-8.0832,-2.1122,-2.4951,3.3394,5.2205,1.3185,3.9006,-3.1138,-3.8668,8.9509,4.3559,-2.7367
"81",6.3399,3.1594,1.9044,-1.8286,-0.3791,1.3449,0.0291000000000001,0.7941,-4.5379,-2.8917,-1.4032,-0.4254,-0.8562,4.8975,-3.6479,-0.6939,-2.6308,0.168,3.211,3.4545,1.0523,0.1463,-3.0467,-4.1693,4.4868,0.9897,-1.6024,1.2343,2.35,6.3627,0.0216000000000003,-0.7746,0.5091,-1.4281,-0.4437,-0.9089,-9.5632,-2.4508,5.0598,1.9366,7.1438,-2.995,4.1096,6.5083,-0.4123,-2.4917,0.828,1.5731,1.6008,4.1876,0.6413,-5.9965,2.3477,-1.9385,1.9422,7.2001,-3.4716,-0.261700000000000,1.4295,1.299,-5.5003,6.2876,0.9951,-1.5651,-3.8734,-1.9359,0.7746,1.7212,4.0792,-6.0381,0.3036,-3.3931,-4.3234,-2.413,-4.7051,-6.8135,-0.3966,-0.0909,-0.4601,1.0948,-0.0262999999999991,0.0268999999999999,-1.4128,2.3308,3.8992,-4.0827,-1.5883,0.8078,-0.4564,-1.9294,4.5199,-0.2372,0.2267,-8.6567,-4.2985,-2.1404,-0.5553,3.934,-3.1101,0.6984,0.5261,3.5114,-7.7369,-2.4092,-2.4991,3.5953,4.6457,1.0326,4.4487,-2.6872,-3.6688,9.2075,3.2781,-2.2981
"82",6.9904,3.8846,1.9284,-1.4523,-0.0592,1.34400000000000,-0.1858,0.9188,-4.7002,-2.3963,-1.2993,0.4533,-0.6561,5.6149,-2.8456,-0.9472,-2.7579,0.9924,3.1331,3.5668,1.1653,0.3978,-2.1643,-4.2036,3.9113,1.8875,-2.4125,1.1547,2.1872,6.3631,-0.8733,-0.4264,1.0633,-0.552,-0.4625,-0.3739,-9.3994,-2.2521,5.4818,1.5519,7.583,-3.0575,3.8687,6.2316,0.4182,-2.2863,0.844099999999999,0.3941,1.2548,4.1034,0.0824,-5.9772,3.9504,-1.3404,2.3441,7.6302,-3.5674,-2.1072,0.8799,0.6057,-5.7215,7.3438,0.6325,-1.5019,-3.0078,-2.9976,1.3398,1.3943,3.9769,-4.6909,0.3582,-3.5274,-3.8843,-2.2831,-4.36,-6.5889,0.2848,-1.0262,-0.2344,1.082,0.7442,-0.7952,-2.1489,1.6821,5.2025,-3.6625,-1.2667,0.5159,-0.6721,-2.1642,3.9002,-0.9318,-0.0445,-8.161,-3.1493,-2.0921,0.6293,3.1447,-3.1752,-0.806,0.5673,3.2462,-7.2995,-2.6035,-2.2843,3.6113,3.6477,1.06,4.8206,-2.1827,-3.3616,9.011,2.1367,-1.9834
"83",7.564,4.3183,1.8769,-1.0413,0.4799,1.48340000000000,-0.3296,0.6958,-4.9241,-2.1535,-1.4408,1.3524,-0.144299999999999,6.1212,-2.2401,-1.0763,-2.8251,1.9401,3.0081,3.4556,1.1304,0.632599999999999,-1.2726,-4.0724,3.3742,2.7389,-3.1685,0.9626,2.1554,6.2512,-1.8347,-0.0587,1.6032,0.238700000000000,-0.4043,0.2365,-9.446,-1.8186,5.7755,1.1557,7.8187,-3.1611,3.4493,5.6086,1.1405,-1.7325,0.8619,-0.7114,0.647,3.927,-0.364,-6.1671,5.0362,-0.7564,2.6987,7.8958,-3.4519,-3.7767,0.4162,-0.2092,-5.8099,8.2971,0.3991,-1.417,-2.1496,-3.9102,1.8624,1.1958,3.6541,-3.3131,0.4525,-3.587,-3.2842,-1.9594,-3.722,-6.1467,0.9322,-1.8491,-0.2414,1.2149,1.6687,-1.8356,-2.834,0.9019,6.2568,-2.8231,-0.7707,0.1391,-0.7981,-2.326,3.0658,-1.3481,-0.3133,-7.7294,-1.6643,-1.7054,1.9584,2.2289,-3.2697,-2.2446,-0.4227,2.8691,-6.8558,-2.6512,-1.9211,3.4103,2.2638,1.4105,4.9704,-1.6614,-2.9718,8.3772,1.0071,-1.8024
"84",7.9412,4.4011,1.7835,-0.6112,1.1992,1.74460000000000,-0.4195,0.182,-5.2552,-2.1358,-1.7604,2.1351,0.5935,6.3926,-1.8359,-1.0124,-2.8631,2.9153,2.7537,3.1159,1.0149,0.8383,-0.4318,-3.8402,2.8805,3.4135,-3.7308,0.7612,2.2253,6.1573,-2.7904,0.3366,2.0401,0.8615,-0.2369,0.8264,-9.7054,-1.2559,5.8755,0.798,7.7988,-3.2594,2.8978,4.6307,1.6951,-0.8729,0.874,-1.6714,-0.2007,3.675,-0.7029,-6.5841,5.5834,-0.1997,2.9372,7.9695,-3.1199,-5.1321,0.0563000000000002,-1.1158,-5.698,9.0866,0.2942,-1.3211,-1.354,-4.5341,2.2808,1.1573,3.1296,-1.9896,0.5888,-3.5623,-2.5505,-1.4597,-2.8981,-5.6095,1.4356,-2.5312,-0.5005,1.4834,2.6658,-2.9546,-3.4653,0.0744999999999996,7.0849,-1.6114,-0.1235,-0.2737,-0.8364,-2.4083,2.0509,-1.4522,-0.5609,-7.3919,-0.0183,-0.9695,3.3165,1.3082,-3.274,-3.4615,-2.1879,2.4034,-6.4545,-2.5254,-1.512,3.0455,0.6161,2.0561,4.8681,-1.1615,-2.538,7.3896,-0.0432000000000006,-1.7487
"85",8.0358,4.1114,1.6917,-0.1685,2.0576,2.0842,-0.4862,-0.5381,-5.6887,-2.2715,-2.1365,2.6667,1.4434,6.4273,-1.5486,-0.7221,-2.8908,3.8064,2.2828,2.5753,0.9028,1.0183,0.3057,-3.5496,2.4327,3.7952,-4.0037,0.6601,2.3259,6.1987,-3.6721,0.7559,2.3225,1.2671,0.0750000000000002,1.3113,-10.1133,-0.684,5.7333,0.5264,7.501,-3.2934,2.2708,3.3201,2.0488,0.209,0.8459,-2.4111,-1.2391,3.4153,-0.9835,-7.1943,5.6328,0.3334,2.9826,7.8515,-2.5941,-6.0607,-0.1894,-2.071,-5.3271,9.6506,0.257800000000000,-1.2077,-0.6807,-4.7629,2.5347,1.2608,2.461,-0.7591,0.779,-3.443,-1.7372,-0.8057,-2.0086,-5.0837,1.6956,-3.0658,-0.9793,1.8606,3.6228,-4.0204,-4.0504,-0.6877,7.7445,-0.1222,0.6235,-0.666,-0.7903,-2.4042,0.9116,-1.2473,-0.7629,-7.1697,1.5973,0.0863999999999998,4.5583,0.523,-3.0932,-4.3386,-4.4146,1.8872,-6.1074,-2.2133,-1.1602,2.5863,-1.0996,2.9473,4.5128,-0.693,-2.0864,6.1848,-0.954899999999999,-1.8078
"86",7.825,3.4622,1.6419,0.2928,3.0097,2.4441,-0.5542,-1.368,-6.1646,-2.4739,-2.4389,2.8204,2.2881,6.2306,-1.2523,-0.2101,-2.8986,4.5131,1.5455,1.8785,0.8826,1.2033,0.8974,-3.2136,2.0341,3.8187,-3.9666,0.7631,2.3889,6.4435,-4.4349,1.1836,2.439,1.4404,0.5465,1.6513,-10.5391,-0.21,5.3232,0.3776,6.9345,-3.2041,1.6372,1.7324,2.1935,1.4031,0.7378,-2.8608,-2.3944,3.2414,-1.2765,-7.9172,5.2624,0.8586,2.7696,7.5805,-1.9229,-6.4944,-0.3228,-3.0213,-4.6602,9.9289,0.188899999999999,-1.056,-0.1907,-4.547,2.5716,1.4539,1.734,0.3658,1.0474,-3.214,-0.9252,-0.0230000000000001,-1.1604,-4.6356,1.6505,-3.4488,-1.602,2.3005,4.4121,-4.9248,-4.5958,-1.2646,8.3021,1.5195,1.4041,-0.9822,-0.6706,-2.3097,-0.2823,-0.7787,-0.9009,-7.0671,3.0072,1.3823,5.5363,0.0114000000000001,-2.6899,-4.81,-6.7869,1.3555,-5.8019,-1.7137,-0.9416,2.101,-2.6564,4.0248,3.9323,-0.235700000000000,-1.6155,4.9244,-1.6797,-1.9639
"87",7.3566,2.5046,1.6681,0.7782,3.999,2.7532,-0.6273,-2.2113,-6.576,-2.6739,-2.5689,2.499,3.0227,5.8152,-0.8453,0.4891,-2.8506,4.9628,0.5486,1.0822,1.035,1.4425,1.3192,-2.8196,1.6825,3.4845,-3.6691,1.1527,2.3851,6.8981,-5.0643,1.5967,2.4077,1.4059,1.1587,1.8563,-10.8178,0.0821999999999998,4.6437,0.3765,6.1331,-2.9485,1.0791,-0.0532000000000004,2.1437,2.583,0.5252,-2.9674,-3.5756,3.2335,-1.6413,-8.6436,4.5694,1.3865,2.2704,7.2254,-1.176,-6.4257,-0.3615,-3.9088,-3.6967,9.8713,-0.0144000000000002,-0.8466,0.0667,-3.9016,2.3596,1.6785,1.0362,1.3773,1.4226,-2.8557,-0.2165,0.8463,-0.4319,-4.2882,1.3013,-3.6639,-2.2789,2.7447,4.911,-5.5874,-5.0946,-1.5514,8.8057,3.181,2.1569,-1.1695,-0.5135,-2.1263,-1.4556,-0.1246,-0.9823,-7.0676,4.071,2.7957,6.1308,-0.1146,-2.0951,-4.8649,-8.9934,0.8281,-5.5115,-1.0451,-0.8912,1.6444,-3.8457,5.2175,3.1766,0.2485,-1.0995,3.7606,-2.1827,-2.2018
"88",6.7268,1.3231,1.8049,1.269,4.9617,2.9345,-0.69,-2.9823,-6.7967,-2.8285,-2.4821,1.6777,3.5643,5.2041,-0.2977,1.3199,-2.701,5.1161,-0.6509,0.2496,1.418,1.7825,1.5767,-2.3411,1.3614,2.8587,-3.1956,1.8611,2.3313,7.5191,-5.5571,1.9773,2.262,1.2243,1.8617,1.9631,-10.8084,0.135600000000000,3.7186,0.5263,5.1484,-2.5121,0.6834,-1.9468,1.9335,3.6031,0.2067,-2.7032,-4.6864,3.4232,-2.0943,-9.2593,3.6559,1.9124,1.5042,6.8655,-0.4253,-5.9148,-0.3418,-4.6785,-2.4784,9.4501,-0.4147,-0.5834,0.0701,-2.9071,1.8992,1.8856,0.4344,2.2626,1.918,-2.3456,0.2872,1.7237,0.1263,-4.0404,0.7123,-3.6877,-2.9326,3.1311,5.0277,-5.9552,-5.5207,-1.4748,9.2723,4.7423,2.8369,-1.1826,-0.3843,-1.8691,-2.5406,0.6245,-1.048,-7.1365,4.6941,4.186,6.2683,0.204,-1.3964,-4.5421,-10.7358,0.3072,-5.2046,-0.2509,-1.001,1.2476,-4.5123,6.4345,2.3096,0.796700000000001,-0.508,2.809,-2.4454,-2.5038
"89",6.0413,0.02,2.086,1.7106,5.8367,2.9162,-0.7173,-3.6107,-6.7211,-2.9132,-2.1832,0.4318,3.8614,4.4344,0.3422,2.2032,-2.4118,4.9672,-1.96,-0.5632,2.0586,2.2478,1.6958,-1.7561,1.0435,2.059,-2.6237,2.8503,2.2728,8.2244,-5.8941,2.3192,2.045,0.9713,2.5828,2.0043,-10.4383,-0.0689000000000002,2.6059,0.7938,4.0425,-1.9141,0.5244,-3.8648,1.604,4.3127,-0.1944,-2.0746,-5.6359,3.7874,-2.5953,-9.6673,2.6228,2.418,0.5298,6.5706,0.2758,-5.0738,-0.3176,-5.2863,-1.0881,8.6717,-1.0127,-0.3007,-0.1692,-1.694,1.2337,2.0369,-0.0415999999999999,3.0075,2.5115,-1.6667,0.5099,2.4783,0.487,-3.8882,-0.00749999999999984,-3.5091,-3.5091,3.4056,4.7266,-6.0015,-5.8273,-1.0058,9.6922,6.1113,3.4178,-0.9955,-0.363300000000001,-1.5761,-3.4895,1.3844,-1.1601,-7.2273,4.8288,5.4181,5.9351,0.9537,-0.711,-3.9198,-11.7769,-0.2191,-4.8501,0.6044,-1.2319,0.9161,-4.5761,7.5621,1.3981,1.4248,0.177700000000000,2.1339,-2.4677,-2.8447
"90",5.3877,-1.3003,2.5264,2.0202,6.565,2.6499,-0.6866,-4.0426,-6.2954,-2.9117,-1.7073,-1.075,3.9057,3.5563,0.9817,3.0439,-1.9674,4.5478,-3.2668,-1.3138,2.947,2.8284,1.7012,-1.0614,0.7021,1.2325,-2.0089,4.0143,2.2549,8.9088,-6.0368,2.6308,1.8085,0.7088,3.2389,1.9958,-9.7132,-0.502999999999999,1.394,1.1017,2.8834,-1.1992,0.6471,-5.7387,1.1915,4.5928,-0.64,-1.1289,-6.3476,4.2558,-3.0557,-9.8047,1.5758,2.8826,-0.5726,6.3872,0.9038,-4.0433,-0.3573,-5.7123,0.356900000000000,7.5895,-1.7497,-0.0481999999999996,-0.6149,-0.4149,0.4479,2.0968,-0.3915,3.6005,3.1449,-0.8182,0.422,2.9312,0.6443,-3.8298,-0.7338,-3.1407,-3.9692,3.5245,4.0433,-5.7298,-5.9545,-0.165,10.0438,7.2328,3.8859,-0.619199999999999,-0.516200000000000,-1.3085,-4.2733,2.0897,-1.3839,-7.2866,4.4724,6.3795,5.1816,2.0432,-0.1542,-3.0984,-12.0151,-0.7679,-4.4303,1.4456,-1.524,0.6359,-4.0387,8.4787,0.5,2.118,0.9617,1.7474,-2.27,-3.1879
"91",4.8314,-2.5363,3.1074,2.1139,7.0872,2.1315,-0.5896,-4.2546,-5.5251,-2.8155,-1.1008,-2.6333,3.7351,2.6274,1.5262,3.7481,-1.3841,3.9266,-4.4586,-1.9775,4.0374,3.482,1.6105,-0.2781,0.3262,0.5219,-1.4001,5.2059,2.2977,9.464,-5.9584,2.9302,1.6082,0.4761,3.7434,1.9385,-8.6991,-1.0858,0.1863,1.3436,1.7446,-0.4235,1.0551,-7.5165,0.7284,4.4049,-1.0914,0.0394000000000005,-6.7659,4.722,-3.3718,-9.6558,0.6269,3.291,-1.7179,6.3283,1.4604,-2.9664,-0.5311,-5.9759,1.7324,6.3076,-2.5296,0.127500000000000,-1.2122,0.784,-0.3496,2.0299,-0.6298,4.0411,3.7428,0.176,0.0510000000000002,2.9048,0.6158,-3.8565,-1.3551,-2.6139,-4.2752,3.453,3.0838,-5.173,-5.846,0.9708,10.3062,8.0821,4.2374,-0.112100000000000,-0.875,-1.1351,-4.8747,2.7053,-1.769,-7.2605,3.6632,6.986,4.1123,3.3207,0.1833,-2.1783,-11.5358,-1.3463,-3.9456,2.2,-1.7984,0.3825,-2.9792,9.0782,-0.3425,2.8324,1.8364,1.6157,-1.8938,-3.4819
"92",4.4181,-3.5843,3.7828,1.9398,7.3427,1.4231,-0.4405,-4.274,-4.4645,-2.6287,-0.4194,-4.032,3.4181,1.7074,1.9121,4.2433,-0.7087,3.201,-5.4384,-2.5452,5.2592,4.148,1.4448,0.5523,-0.0682,0.0343999999999998,-0.8626,6.2688,2.3845,9.7989,-5.6735,3.2393,1.484,0.3035,4.0073,1.8222,-7.4998,-1.697,-0.9292,1.4203,0.6984,0.3535,1.708,-9.1591,0.2577,3.8163,-1.5202,1.2938,-6.8646,5.0651,-3.4722,-9.2556,-0.116000000000001,3.6308,-2.8275,6.3661,1.955,-1.969,-0.8924,-6.1404,2.9409,4.9743,-3.2483,0.190700000000000,-1.8874,1.781,-1.0523,1.8034,-0.7703,4.3473,4.2389,1.2613,-0.5189,2.3021,0.4472,-3.9456,-1.7923,-1.967,-4.3885,3.1712,2.0027,-4.3965,-5.4719,2.2777,10.4683,8.6523,4.479,0.4297,-1.4265,-1.1026,-5.2768,3.2243,-2.3368,-7.0946,2.4727,7.185,2.8605,4.6102,0.248,-1.24,-10.5865,-1.9471,-3.4047,2.8028,-1.9661,0.123800000000000,-1.5393,9.2822,-1.1049,3.5017,2.7836,1.6765,-1.3912,-3.6572
"93",4.1762,-4.3431,4.4902,1.5045,7.2745,0.6548,-0.2784,-4.1835,-3.2074,-2.37,0.2683,-5.0855,3.0292,0.8567,2.1244,4.4868,-0.00990000000000002,2.4723,-6.1434,-3.0185,6.5372,4.7622,1.2357,1.3804,-0.4439,-0.186100000000000,-0.4786,7.0618,2.4607,9.8481,-5.2381,3.5745,1.4438,0.2196,3.9483,1.6279,-6.2386,-2.205,-1.8926,1.2674,-0.2005,1.0647,2.519,-10.6317,-0.1579,2.9853,-1.9125,2.4735,-6.656,5.1806,-3.3495,-8.6819,-0.5733,3.8823,-3.842,6.4407,2.3885,-1.1467,-1.4651,-6.2984,3.9416,3.7576,-3.8158,0.113400000000000,-2.5508,2.4902,-1.5769,1.397,-0.8198,4.5561,4.5881,2.3635,-1.1623,1.1612,0.2119,-4.0615,-2.0128,-1.24,-4.2799,2.6883,0.971,-3.4966,-4.8376,3.6085,10.5337,8.9493,4.6302,0.8921,-2.1154,-1.2165,-5.4602,3.6556,-3.0766,-6.7356,0.9922,6.9638,1.5576,5.7483,0.0279000000000007,-0.336900000000001,-9.4668,-2.5553,-2.8093,3.2026,-1.9483,-0.1822,0.0942,9.0471,-1.7778,4.0525,3.7767,1.8596,-0.818199999999999,-3.6405
"94",4.1035,-4.731,5.1531,0.8743,6.8434,-0.00259999999999994,-0.1548,-4.0907,-1.8786,-2.0628,0.8878,-5.6515,2.6263,0.132700000000000,2.204,4.4583,0.642,1.8153,-6.5555,-3.4029,7.803,5.2572,1.0216,2.1555,-0.7617,-0.1642,-0.3212,7.4798,2.4527,9.5732,-4.7253,3.9392,1.4659,0.2491,3.5121,1.3301,-5.0403,-2.5014,-2.6687,0.8699,-0.9313,1.6344,3.3656,-11.9087,-0.4433,2.1172,-2.2616,3.4259,-6.1922,5.0126,-3.0646,-8.0304,-0.7169,4.0165,-4.7292,6.4779,2.7501,-0.5576,-2.2405,-6.5416,4.7518,2.8166,-4.1643,-0.114700000000001,-3.1082,2.8723,-1.8638,0.813,-0.7819,4.7076,4.7678,3.411,-1.7388,-0.349,-0.00710000000000002,-4.1665,-2.0342,-0.479,-3.9465,2.0494,0.135,-2.5914,-3.9765,4.8202,10.5165,8.9891,4.7252,1.1722,-2.8535,-1.4362,-5.4126,4.0026,-3.9506,-6.1377,-0.6813,6.3586,0.314499999999999,6.6099,-0.444900000000001,0.5019,-8.4168,-3.1585,-2.1456,3.3693,-1.6978,-0.5806,1.7098,8.3724,-2.3629,4.423,4.7869,2.1028,-0.234299999999999,-3.3776
"95",4.1584,-4.7032,5.6732,0.146500000000001,6.0489,-0.3916,-0.1185,-4.0801,-0.6183,-1.7287,1.3712,-5.6463,2.2386,-0.418699999999999,2.2424,4.1524,1.1913,1.263,-6.694,-3.7105,8.9907,5.5669,0.8366,2.823,-0.998,0.0275999999999996,-0.4217,7.4731,2.301,8.9639,-4.2007,4.3173,1.5151,0.4159,2.694,0.9065,-4.0079,-2.53,-3.2362,0.2584,-1.5211,1.9862,4.1124,-12.9836,-0.5287,1.4085,-2.5609,4.0423,-5.5478,4.5664,-2.7152,-7.387,-0.575900000000001,4.0068,-5.4865,6.4087,3.0308,-0.2152,-3.1848,-6.9214,5.4238,2.2777,-4.2478,-0.4695,-3.4752,2.949,-1.8707,0.0849,-0.658,4.8241,4.7766,4.3598,-2.1234,-1.9878,-0.1444,-4.2279,-1.9165,0.2583,-3.4194,1.3333,-0.4181,-1.8059,-2.9364,5.791,10.4326,8.7951,4.8074,1.2039,-3.5398,-1.6862,-5.1423,4.2484,-4.9076,-5.2693,-2.4504,5.4582,-0.7861,7.118,-1.1033,1.2704,-7.585,-3.7509,-1.3939,3.3008,-1.2116,-1.1028,3.1,7.3169,-2.8708,4.5785,5.7916,2.3548,0.293200000000001,-2.8516
"96",4.2609,-4.2635,5.9366,-0.5901,4.9442,-0.4169,-0.1964,-4.1843,0.4431,-1.392,1.6676,-5.0616,1.8645,-0.7785,2.3454,3.5819,1.601,0.8139,-6.5989,-3.9567,10.0329,5.6405,0.7046,3.3201,-1.148,0.314,-0.7519,7.0577,1.9852,8.0415,-3.7079,4.6787,1.5585,0.7477,1.5592,0.348,-3.209,-2.2974,-3.5828,-0.4964,-2.0398,2.0599,4.6469,-13.8821,-0.3765,0.9999,-2.802,4.279,-4.7903,3.8957,-2.4018,-6.8072,-0.225199999999999,3.8437,-6.1293,6.1919,3.2442,-0.0881999999999998,-4.2446,-7.4241,6.0126,2.2174,-4.0454,-0.8895,-3.5928,2.8029,-1.5739,-0.7258,-0.4455,4.8956,4.6312,5.2023,-2.2307,-3.5122,-0.1693,-4.2251,-1.7438,0.8996,-2.7605,0.6398,-0.6843,-1.2567,-1.7761,6.4311,10.2934,8.394,4.9168,0.9737,-4.0823,-1.8783,-4.6889,4.3616,-5.8965,-4.1239,-4.2156,4.3879,-1.6855,7.244,-1.8651,1.9864,-7.0398,-4.3296,-0.5462,3.0274,-0.5378,-1.7537,4.0962,6.0031,-3.3162,4.5224,6.7801,2.5731,0.6941,-2.0814
"97",4.3082,-3.4729,5.8407,-1.2805,3.6336,-0.0651,-0.3844,-4.3912,1.2022,-1.087,1.7468,-3.9709,1.4777,-0.9619,2.5874,2.7899,1.8462,0.4524,-6.3177,-4.147,10.8623,5.4568,0.6368,3.5801,-1.2213,0.6494,-1.2278,6.3065,1.5158,6.86,-3.2692,4.9988,1.567,1.2723,0.2442,-0.3281,-2.672,-1.8663,-3.7117,-1.2904,-2.5716,1.8265,4.911,-14.6595,-9.9999999999767e-05,0.952,-2.9768,4.1566,-3.9608,3.0833,-2.2033,-6.3094,0.238099999999999,3.5456,-6.6733,5.8243,3.4307,-0.115800000000000,-5.3484,-7.9808,6.5459,2.6467,-3.5706,-1.2935,-3.4349,2.5606,-0.9759,-1.5439,-0.1382,4.8903,4.3606,5.9545,-2.031,-4.7407,-0.0918,-4.1518,-1.6054,1.3636,-2.0536,0.0682,-0.7382,-1.0264,-0.574,6.6917,10.1052,7.8149,5.079,0.521,-4.4191,-1.9333,-4.1198,4.3198,-6.8814,-2.7272,-5.8669,3.2779,-2.348,7.0049,-2.6561,2.6846,-6.7659,-4.8896,0.3772,2.6097,0.2257,-2.5072,4.5972,4.5967,-3.7141,4.299,7.7513,2.7144,0.9065,-1.1034
"98",4.1903,-2.4524,5.3245,-1.9035,2.2549,0.6027,-0.6592,-4.6677,1.5909,-0.853,1.5966,-2.5121,1.0414,-1.0125,2.986,1.8591,1.9047,0.169300000000000,-5.8917,-4.2659,11.4281,5.0253,0.6311,3.5495,-1.2441,1.0183,-1.7276,5.3284,0.9155,5.5037,-2.8897,5.2667,1.5176,2.0014,-1.0668,-1.0725,-2.3947,-1.3279,-3.6398,-2,-3.1729,1.2966,4.9132,-15.3781,0.5288,1.2435,-3.0836,3.7444,-3.0769,2.222,-2.1679,-5.873,0.720700,3.1629,-7.1191,5.332,3.6421,-0.2317,-6.4055,-8.5048,7.0098,3.5039,-2.8778,-1.6113,-3.0047,2.3519,-0.1143,-2.3043,0.2616,4.782,3.9928,6.6412,-1.5555,-5.5815,0.0450999999999999,-4.017,-1.5687,1.5766,-1.3971,-0.3036,-0.7037,-1.1401,0.571,6.571,9.8653,7.0977,5.2941,-0.0742,-4.5295,-1.7997,-3.5163,4.1331,-7.8392,-1.137,-7.283,2.2338,-2.7655,6.4618,-3.4254,3.4023,-6.6698,-5.4181,1.3278,2.1244,0.9395,-3.3105,4.5833,3.2634,-4.0709,3.9888,8.7077,2.7312,0.8859,0.0392000000000001
