"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229"
"56",0.5115,-1.5451,2.7395,-0.7365,-0.571,-2.9148,-1.6849,0.8199,-2.0497,-0.4954,2.545,-2.0162,-0.7225,-3.3817,-0.170100000000000,7.1291,1.382,-0.119800000000000,-0.7922,6.28,-3.162,-1.24,2.6276,-0.4867,-0.5767,1.6256,2.8816,0.5718,0.3003,-0.3483,0.3725,-0.571000000000001,-6.2637,-2.4898,-5.2608,1.0162,-2.6982,-3.2255,0.8628,-3.0204,-1.5977,2.913,-0.5372,0.4836,-1.1756,2.2036,-1.4792,0.7464,0.6617,4.0539,-0.705,0.2252,-2.9996,5.2356,-2.0974,-0.1963,1.7629,2.4714,0.234300000000000,-0.3669,0.231,-1.232,-5.6688,-0.334099999999999,-2.9249,-1.3731,-4.0801,5.3856,0.5084,-2.3637,-2.4335,1.127,-2.5627,0.0872000000000002,0.2289,-2.0507,0.0406,1.5577,-5.9707,-3.4381,-0.5953,3.474,-4.2721,1.9849,7.7706,-2.2016,-1.9937,-1.6413,-0.7607,-2.1564,-6.2971,0.1582,-2.368,2.5961,-2.498,3.1245,-2.6224,-0.191,2.34,2.7328,-1.3016,-1.0923,-4.277,-2.6036,-0.5497,-2.3716,-2.6102,-0.8829,1.8774,-3.2729,-1.7988,1.0779,1.2188,-4.4893,-2.8555,3.7129,2.4951,3.259,-2.6312,-1.3819,0.4556,-4.0536,5.4273,3.4176,-1.6456,-5.3289,2.3842,-0.182099999999998,-5.7325,-0.7971,1.5922,-0.0126999999999999,1.1224,1.4167,-5.6451,-0.3324,6.4704,0.6986,3.7333,-3.693,3.1494,9.5114,-0.6191,-2.6891,5.7211,0.4875,-3.6989,0.9272,-0.073,2.997,-0.218100000000000,-0.226100000000000,-1.4802,2.8297,-0.119100000000000,-2.6006,-2.8512,-2.0164,-0.1522,-2.5832,1.3634,6.0298,-0.6085,-0.1809,-4.4158,0.7605,0.6256,-3.3564,-0.7727,2.0527,-1.7214,6.7759,-2.5182,0.0693000000000001,1.8248,0.0704,-2.2208,2.6331,-0.3204,8.0782,-4.6698,5.1051,-0.6913,1.4451,-0.6325,0.9253,-0.9395,-3.8497,-0.726,-2.9942,0.8009,-0.4847,-0.0179000000000000,-6.3979,-1.1253,-1.4897,-2.2135,1.1939,-1.3292,-1.6852,0.0628,2.7631,0.8736,4.3665,2.0433,-0.016,2.681,0.5984,2.2635,-3.6236,2.3882,1.3915,2.5165,-1.5927,-0.7553,-3.8548,-5.0444,-0.7732,0.095,-2.5115,0.2513,3.2473,2.7694,2.2813,0.197500000000000,0.6863,3.2543,1.068,4.7291
"57",0.0337999999999994,-2.4549,3.0943,-0.4231,-0.7241,-2.7822,-1.6599,1.673,-1.9762,0.9323,3.2388,-2.7473,0.0253,-3.5946,0.1922,5.9753,1.7459,0.2818,-0.4384,5.6,-2.6027,-2.354,2.8263,-0.139800000000000,-0.7003,0.8343,3.2314,-0.3121,0.9482,-0.0891,-0.314,-0.478899999999999,-7.1732,-2.4217,-5.3475,0.8721,-3.1834,-3.5397,1.9373,-3.0438,-2.0522,1.9667,-0.6266,0.7102,-0.8949,0.6398,-1.0973,1.2396,0.7206,3.8252,-1.0103,0.5252,-4.0798,5.5776,-1.8099,0.1388,1.5626,2.527,1.0693,-0.6872,0.506799999999999,-0.7335,-5.3737,-0.7416,-3.4888,-1.6161,-4.1071,4.6849,0.3809,-2.198,-2.6,1.4947,-2.9635,0.3526,-0.352,-2.4926,-0.228700000000000,0.757,-5.92,-4.0873,-0.5338,3.2334,-4.1221,2.133,8.3241,-1.7633,-1.6949,-1.5639,-0.3425,-2.0738,-5.5896,-0.216,-3.1556,2.6044,-1.7251,2.9879,-1.8919,-0.064,2.1974,1.3443,-0.8006,-1.4293,-4.2539,-2.8757,-0.8703,-1.8934,-2.5238,-0.7236,2.5547,-3.2005,-2.2696,1.0534,1.6298,-4.7669,-1.8107,4.4408,1.5108,3.8025,-3.8557,-1.6895,0.0244999999999997,-3.7392,5.445,4.1152,-1.2243,-5.3093,2.3225,-0.104500000000000,-6.0184,0.2442,0.8061,0.5191,1.7488,0.8562,-5.1475,-0.7105,6.5615,0.4495,3.3848,-3.8569,1.0523,11.3377,-1.3871,-3.5106,7.1077,0.5124,-4.4719,0.8893,1.1437,3.0976,-1.1158,0.220900000000000,-0.9879,1.9888,0.752,-2.9975,-2.9626,-2.2792,0.2338,-2.4496,1.3566,5.4847,-0.0409999999999999,-0.6086,-3.8274,1.4477,0.2316,-4.2823,-0.9922,2.5006,-1.2778,6.83,-2.4832,-0.238100000000000,1.825,-0.4244,-2.4489,2.9652,-0.7467,8.2051,-4.5281,4.6578,-0.513,2.2245,0.2436,1.0071,-2.442,-3.979,-0.6721,-2.0665,0.3855,0.2386,0.3714,-6.1772,-1.258,-1.6187,-3.1644,0.8309,-1.8075,-2.0707,-0.0286999999999999,3.0419,0.5282,4.2636,1.8019,0.0154000000000001,2.7093,-0.129,2.6822,-1.8989,2.0393,1.7812,2.5032,-1.5611,-0.0466999999999995,-4.1042,-4.5113,-0.7926,0.6509,-2.2759,0.9279,2.1607,3.2016,3.3687,-0.1189,0.3712,3.3495,0.7215,4.4221
"58",-0.4105,-3.2644,3.3609,-0.255,-0.7818,-2.6287,-1.5091,2.5974,-1.6956,2.1923,3.5634,-3.4041,0.8609,-3.6359,0.5109,4.6645,1.8364,0.6341,-0.0781,4.6084,-1.9388,-3.2135,2.8672,0.116700000000000,-0.7928,-0.00989999999999996,3.3679,-1.1584,1.5564,0.1511,-0.9541,-0.649,-8.12,-2.4261,-5.3358,0.7074,-3.7639,-3.8344,2.9965,-3.0262,-2.4021,1.0442,-0.714,0.9632,-0.4695,-0.7588,-0.8574,1.7431,0.6188,3.5444,-1.4216,0.7109,-4.958,5.5478,-1.525,0.6209,1.6083,2.5308,1.8801,-0.8822,0.8656,-0.2439,-4.888,-1.2219,-3.8539,-1.6335,-3.8097,3.6482,0.1459,-2.0852,-2.5722,2.0898,-3.1238,0.6608,-0.7611,-2.6106,-0.474,-0.1536,-5.7676,-4.725,-0.2484,3.0327,-3.9702,2.2504,8.452,-1.3576,-1.2922,-1.5704,0.2011,-1.8322,-4.8179,-0.7417,-3.8282,2.2211,-0.9232,2.5792,-1.1491,-0.0218000000000003,1.7768,-0.135,-0.3504,-1.7726,-4.1879,-2.9613,-1.2127,-1.4666,-2.4034,-0.6608,2.9989,-3.0228,-2.5849,1.0465,2.005,-4.8384,-0.6325,5.172,0.5726,4.2811,-4.5649,-2.0534,-0.3975,-3.3134,4.9168,4.5451,-0.797,-5.1908,2.0516,-0.0228999999999999,-5.9667,1.1641,-0.077,1.2568,2.1931,0.2278,-4.2612,-1.0935,6.1771,0.2124,2.7472,-3.7185,-1.2114,12.526,-2.1254,-4.0153,8.2448,0.8303,-5.3634,0.8365,2.2535,2.797,-2.0068,0.5674,-0.5404,1.4112,1.6676,-3.2571,-2.8735,-2.326,0.5606,-2.2166,1.4145,4.5347,0.2729,-0.9955,-2.9408,1.9761,-0.0281999999999996,-4.9482,-1.155,2.8735,-0.738999999999999,6.553,-2.4094,-0.4512,1.7545,-1.0468,-2.7153,3.2434,-1.1399,7.972,-4.0526,4.0412,-0.2352,2.8886,1.3463,0.9013,-3.9482,-3.9749,-0.6227,-1.0588,-0.155400000000000,1.0201,0.8011,-5.6352,-1.4606,-1.4928,-4.0348,0.6746,-2.1772,-2.4294,-0.1555,3.146,0.0723,4.0001,1.5003,0.1685,2.4269,-0.7061,2.9901,-0.1084,1.5417,2.0393,2.3422,-1.4179,0.4969,-4.0723,-3.9071,-0.7252,1.1707,-1.894,1.3856,0.9571,3.6166,4.2371,-0.4216,0.0529999999999999,3.313,0.2716,4.0032
"59",-0.7939,-3.89,3.531,-0.2318,-0.7288,-2.4882,-1.2622,3.511,-1.1936,3.233,3.4909,-3.873,1.7271,-3.5442,0.7844,3.2351,1.6639,0.9295,0.222,3.3866,-1.302,-3.8128,2.7525,0.2512,-0.8818,-0.8066,3.271,-1.9069,2.0943,0.3091,-1.483,-1.0385,-9.0165,-2.513,-5.2648,0.5063,-4.3576,-4.0898,3.97,-2.9562,-2.6429,0.217000000000000,-0.7714,1.2765,0.1134,-1.8784,-0.8337,2.2264,0.3665,3.2271,-1.8578,0.798,-5.5964,5.1819,-1.2446,1.1587,1.8673,2.539,2.5165,-0.9644,1.2702,0.1915,-4.2443,-1.7211,-4.0474,-1.4602,-3.2295,2.3449,-0.2138,-2.0641,-2.3283,2.8494,-3.0545,1.026,-0.9774,-2.3519,-0.6722,-1.1654,-5.5095,-5.2894,0.2379,2.8556,-3.8285,2.2904,8.1728,-1.0591,-0.8533,-1.6403,0.8453,-1.4947,-3.9434,-1.4012,-4.2668,1.4554,-0.206,1.9529,-0.4298,-0.0815999999999999,1.1644,-1.5598,0.0199999999999999,-2.0706,-4.1226,-2.8886,-1.5601,-1.1473,-2.1923,-0.6906,3.1632,-2.8103,-2.7259,1.0214,2.246,-4.6598,0.5521,5.8926,-0.2447,4.6585,-4.8141,-2.3813,-0.8101,-2.8328,3.9145,4.7084,-0.4246,-4.9093,1.5899,0.00370000000000026,-5.5659,1.9161,-0.9952,2.1094,2.4111,-0.4039,-2.9945,-1.4173,5.3574,0.1084,1.8651,-3.3072,-3.4605,12.9328,-2.7185,-4.2245,9.047,1.3851,-6.2942,0.7234,3.2196,2.1521,-2.8701,0.8299,-0.146200000000000,1.0578,2.5367,-3.3529,-2.6328,-2.2118,0.8153,-1.8866,1.4513,3.1539,0.2512,-1.2898,-1.7854,2.2984,-0.122600000000000,-5.2649,-1.2393,3.1786,-0.119800000000000,5.9582,-2.3589,-0.5779,1.6055,-1.7719,-2.9866,3.4437,-1.4307,7.379,-3.2744,3.3092,0.130600000000000,3.3918,2.604,0.6374,-5.3837,-3.8201,-0.5587,-0.112300000000000,-0.7909,1.7637,1.2367,-4.8572,-1.7254,-1.1104,-4.8243,0.7382,-2.414,-2.7667,-0.322,3.1098,-0.4421,3.5876,1.2097,0.4397,1.9033,-1.0511,3.1411,1.6572,0.9234,2.1497,2.0196,-1.2171,0.9158,-3.7724,-3.2948,-0.5776,1.6358,-1.4136,1.5737,-0.2859,3.9573,4.8415,-0.6435,-0.2506,3.1458,-0.2357,3.4642
"60",-1.0946,-4.2563,3.613,-0.3385,-0.5609,-2.3802,-0.9814,4.3307,-0.4696,4.014,3.0509,-4.0663,2.5481,-3.3677,1.0135,1.7247,1.2961,1.1818,0.4291,2.0353,-0.8206,-4.1757,2.4988,0.2426,-0.9848,-1.4679,2.9365,-2.5136,2.5419,0.3345,-1.847,-1.5836,-9.7607,-2.6951,-5.1611,0.2653,-4.8685,-4.281,4.7777,-2.8302,-2.7722,-0.4584,-0.7752,1.6815,0.8381,-2.6573,-1.0737,2.6738,-0.0198999999999998,2.8482,-2.2295,0.8287,-5.9743,4.57,-0.9587,1.6604,2.2536,2.5854,2.8723,-0.9626,1.6754,0.5605,-3.4864,-2.1758,-4.1208,-1.1357,-2.438,0.8576,-0.6776,-2.1678,-1.8635,3.6851,-2.7865,1.4321,-1.0115,-1.7189,-0.8302,-2.2564,-5.1272,-5.7235,0.8572,2.6747,-3.6758,2.2069,7.5484,-0.9168,-0.4214,-1.7289,1.5274,-1.1234,-2.9172,-2.1301,-4.3995,0.3667,0.3436,1.1995,0.226400000000000,-0.2393,0.4286,-2.7615,0.3445,-2.2592,-4.1088,-2.7043,-1.9136,-0.9509,-1.8599,-0.8048,3.0583,-2.6567,-2.6882,0.9587,2.2589,-4.2186,1.661,6.5812,-0.8813,4.8883,-4.747,-2.569,-1.2308,-2.3489,2.5874,4.6235,-0.1459,-4.4115,0.979,-0.0785999999999998,-4.8505,2.4426,-1.8712,2.9719,2.404,-0.9764,-1.406,-1.6365,4.1643,0.2037,0.808,-2.6705,-5.4986,12.5011,-3.0731,-4.222,9.4331,2.0665,-7.1715,0.5149,4.0163,1.271,-3.6868,1.0288,0.174700000000000,0.8291,3.2953,-3.2489,-2.2852,-2.0336,0.9894,-1.4898,1.3917,1.3776,-0.131400000000000,-1.4352,-0.4411,2.3827,-0.0501,-5.1736,-1.2429,3.4135,0.5403,5.0825,-2.3819,-0.6228,1.3813,-2.5685,-3.2282,3.5312,-1.5485,6.4895,-2.2673,2.5142,0.5686,3.7309,3.9225,0.264300000000000,-6.6769,-3.5109,-0.4639,0.6503,-1.4791,2.3886,1.627,-3.9413,-2.0316,-0.5203,-5.5351,1.0056,-2.505,-3.0677,-0.5163,2.9614,-0.9743,3.0383,1.0021,0.7922,1.2258,-1.1161,3.0956,3.3148,0.237,2.0935,1.5247,-1.0022,1.2668,-3.2513,-2.7203,-0.360300,2.0342,-0.9028,1.4774,-1.4716,4.1876,5.1606,-0.7339,-0.5178,2.8422,-0.7496,2.8077
"61",-1.2947,-4.3029,3.6277,-0.5419,-0.2938,-2.3157,-0.7403,4.9751,0.4467,4.5063,2.3217,-3.945,3.2394,-3.1566,1.202,0.1715,0.845,1.4211,0.5388,0.6674,-0.5964,-4.3435,2.1395,0.0874000000000001,-1.1028,-1.9206,2.3835,-2.9518,2.8844,0.2024,-2.008,-2.218,-10.2473,-2.9774,-5.0206,0.00249999999999995,-5.2069,-4.3771,5.3407,-2.652,-2.781,-0.950000000000001,-0.7126,2.1977,1.6673,-3.0895,-1.5797,3.0774,-0.5228,2.3697,-2.4538,0.8469,-6.084,3.8299,-0.6471,2.056,2.6588,2.6748,2.9133,-0.9144,2.0306,0.874,-2.6526,-2.5289,-4.1211,-0.6939,-1.5251,-0.7323,-1.1935,-2.4246,-1.177,4.4906,-2.3699,1.8316,-0.9052,-0.7759,-0.9777,-3.3727,-4.6123,-5.9879,1.5179,2.4692,-3.4592,1.97,6.6686,-0.9615,-0.012,-1.779,2.1607,-0.7704,-1.7322,-2.8349,-4.2099,-0.9337,0.6887,0.4043,0.7608,-0.4586,-0.3928,-3.5866,0.6878,-2.2951,-4.1841,-2.4478,-2.2795,-0.8605,-1.4129,-0.9865,2.7383,-2.6365,-2.4719,0.8545,1.98,-3.5452,2.6508,7.2065,-1.2942,4.9241,-4.5216,-2.5329,-1.6726,-1.9016,1.1272,4.3093,0.0304,-3.6764,0.273400000000000,-0.3011,-3.9001,2.6775,-2.6312,3.7479,2.2207,-1.4426,0.3989,-1.7276,2.6642,0.5084,-0.3449,-1.8566,-7.1318,11.2801,-3.1286,-4.1222,9.3129,2.7304,-7.9036,0.200600000000000,4.6352,0.2904,-4.4312,1.1856,0.399,0.6246,3.9093,-2.9271,-1.864,-1.908,1.0819,-1.0846,1.1883,-0.6975,-0.8487,-1.3912,0.9717,2.2168,0.169300000000001,-4.6616,-1.1795,3.5754,1.1792,3.9817,-2.4878,-0.582,1.0814,-3.3891,-3.418,3.4688,-1.4414,5.4295,-1.1384,1.7086,1.0685,3.9414,5.1931,-0.17,-7.7604,-3.0678,-0.3272,1.1485,-2.1648,2.8449,1.9224,-2.9959,-2.3492,0.193800000000000,-6.1653,1.4358,-2.4444,-3.2945,-0.7162,2.7202,-1.4904,2.3749,0.9379,1.1706,0.4908,-0.8911,2.8285,4.7937,-0.4447,1.8553,0.8563,-0.7974,1.6151,-2.5832,-2.2092,-0.0913,2.3674,-0.4278,1.1259,-2.4945,4.2972,5.1998,-0.6631,-0.7216,2.3983,-1.2153,2.0519
"62",-1.3817,-3.9914,3.6083,-0.7936,0.0325,-2.3007,-0.5965,5.3708,1.4878,4.6981,1.4117,-3.5288,3.7225,-2.957,1.3513,-1.3832,0.4398,1.6774,0.560300000000001,-0.606,-0.6878,-4.3575,1.7201,-0.1998,-1.2209,-2.1049,1.6627,-3.2045,3.1109,-0.0724,-1.9499,-2.8838,-10.3861,-3.3503,-4.8089,-0.242900000000000,-5.31,-4.3433,5.5942,-2.4282,-2.6536,-1.2536,-0.5884,2.8281,2.5514,-3.2149,-2.2948,3.4215,-1.1107,1.7796,-2.4645,0.871,-5.9315,3.072,-0.286,2.3079,2.98,2.7856,2.6847,-0.8595,2.2795,1.158,-1.7654,-2.7485,-4.0642,-0.165300000000000,-0.5878,-2.3518,-1.7041,-2.8444,-0.2651,5.1597,-1.8609,2.158,-0.717,0.3679,-1.1503,-4.4303,-3.9817,-6.0692,2.1294,2.2282,-3.122,1.5756,5.6365,-1.2147,0.3725,-1.7481,2.6605,-0.4817,-0.4421,-3.4233,-3.7186,-2.2856,0.8441,-0.3744,1.1012,-0.6754,-1.2695,-3.9336,1.1013,-2.1729,-4.3634,-2.1392,-2.6527,-0.849,-0.8985,-1.2034,2.2733,-2.7778,-2.0772,0.7181,1.4103,-2.708,3.4986,7.7381,-1.4606,4.7346,-4.2432,-2.23,-2.1237,-1.5189,-0.279200000000000,3.7797,0.115,-2.7312,-0.461,-0.6597,-2.8274,2.5621,-3.2194,4.3701,1.9551,-1.7799,2.2779,-1.6881,0.9427,0.9818,-1.5149,-0.9202,-8.1872,9.4145,-2.8636,-4.0165,8.5993,3.2268,-8.4145,-0.202199999999999,5.0896,-0.6538,-5.0616,1.3175,0.5221,0.3879,4.3606,-2.4197,-1.3925,-1.9397,1.0962,-0.7485,0.8363,-2.9238,-1.8322,-1.1432,2.3147,1.811,0.503200000000001,-3.7763,-1.0667,3.6712,1.7214,2.7295,-2.6451,-0.4522,0.7038,-4.1645,-3.5471,3.2322,-1.096,4.3568,-0.00830000000000009,0.943,1.6268,4.0862,6.3049,-0.6324,-8.5683,-2.538,-0.1414,1.3534,-2.7866,3.1154,2.0912,-2.1341,-2.6362,0.9344,-6.7024,1.969,-2.2296,-3.3985,-0.8994,2.3993,-1.9588,1.6403,1.0534,1.5136,-0.2052,-0.4005,2.3349,6.04,-1.043,1.4298,0.0367999999999999,-0.6085,2.0216,-1.8633,-1.7673,0.2067,2.6495,-0.0354000000000000,0.5873,-3.2581,4.2977,4.9971,-0.4165,-0.8393,1.8278,-1.5831,1.2289
"63",-1.3502,-3.3162,3.5895,-1.0403,0.3583,-2.3314,-0.565,5.4618,2.5516,4.5987,0.4356,-2.8874,3.9329,-2.7958,1.4525,-2.8972,0.1929,1.9645,0.4955,-1.6903,-1.1037,-4.2475,1.2882,-0.5907,-1.317,-1.9834,0.8526,-3.2632,3.209,-0.435000000000000,-1.6879,-3.5335,-10.1261,-3.7858,-4.4816,-0.419600000000000,-5.1503,-4.1513,5.5001,-2.1662,-2.3746,-1.3914,-0.4187,3.5548,3.4356,-3.0975,-3.1072,3.679,-1.7287,1.1089,-2.2334,0.8851,-5.5352,2.3772,0.142799999999999,2.4067,3.1387,2.8861,2.2985,-0.8309,2.3674,1.4452,-0.8376,-2.8366,-3.9238,0.415,0.288399999999999,-3.9345,-2.1759,-3.4037,0.8637,5.6105,-1.3058,2.3482,-0.5032,1.5885,-1.3703,-5.3349,-3.2649,-5.9839,2.6208,1.9457,-2.6413,1.0424,4.5501,-1.691,0.7299,-1.6237,2.9613,-0.3014,0.8481,-3.8279,-2.9615,-3.5157,0.87,-1.0923,1.1989,-0.8183,-2.1509,-3.7751,1.5941,-1.9189,-4.6427,-1.7809,-3.0069,-0.8928,-0.3893,-1.4069,1.7264,-3.052,-1.5104,0.569,0.6342,-1.7936,4.1845,8.1518,-1.3861,4.3184,-3.9449,-1.6647,-2.5433,-1.2171,-1.4832,3.0493,0.1202,-1.6488,-1.1539,-1.1109,-1.7578,2.0776,-3.601,4.8069,1.731,-1.9938,4.0648,-1.5316,-0.8689,1.5408,-2.6273,0.0549000000000002,-8.5448,7.1086,-2.2975,-3.9351,7.255,3.4329,-8.6603,-0.6431,5.4087,-1.4522,-5.5232,1.4335,0.561799999999999,0.115200000000000,4.6316,-1.8163,-0.8889,-2.1956,1.0321,-0.5539,0.3705,-5.1163,-2.9678,-0.7015,3.4568,1.2064,0.9112,-2.6209,-0.9184,3.7232,2.0998,1.4197,-2.7973,-0.2456,0.2638,-4.8056,-3.6154,2.8204,-0.5493,3.4173,1.0115,0.2598,2.2377,4.2409,7.16,-1.1053,-9.0367,-1.9833,0.0984,1.2826,-3.2874,3.2068,2.1261,-1.455,-2.8379,1.6085,-7.1235,2.5389,-1.8666,-3.3382,-1.045,2.0095,-2.3445,0.9009,1.3519,1.7693,-0.778,0.3085,1.6331,7.0212,-1.4955,0.8235,-0.8812,-0.4273,2.5232,-1.1943,-1.39,0.5042,2.9008,0.2522,-0.0556000000000001,-3.6956,4.2072,4.62,0.0112999999999999,-0.8654,1.1746,-1.8212,0.3791
"64",-1.2104,-2.3141,3.5941,-1.234,0.6166,-2.3895,-0.6143,5.2277,3.5166,4.2414,-0.505,-2.1176,3.8261,-2.6675,1.4751,-4.3252,0.1731,2.2691,0.328700000000000,-2.5204,-1.8065,-4.03,0.8816,-1.0527,-1.3725,-1.5554,0.0399000000000003,-3.1289,3.16,-0.8071,-1.2726,-4.1262,-9.4653,-4.2428,-4.0039,-0.4776,-4.7379,-3.7865,5.0512,-1.8732,-1.9308,-1.3958,-0.2199,4.33,4.2656,-2.8029,-3.8812,3.827,-2.3077,0.4166,-1.7835,0.8575,-4.9223,1.7904,0.6435,2.3575,3.0866,2.9522,1.914,-0.8481,2.262,1.7634,0.1105,-2.8181,-3.6423,1.0008,1.0501,-5.4135,-2.6062,-4.0416,2.1588,5.8054,-0.7401,2.3606,-0.302000000000000,2.7782,-1.6385,-6.0079,-2.4933,-5.7757,2.9485,1.6203,-2.0466,0.4028,3.486,-2.3913,1.049,-1.4163,3.027,-0.2593,2.0063,-4.027,-1.9837,-4.5016,0.856,-1.6905,1.0588,-0.8313,-2.9497,-3.1624,2.1313,-1.5704,-4.9995,-1.3706,-3.3094,-0.9747,0.0461,-1.5459,1.146,-3.384,-0.7927,0.4261,-0.2039,-0.8866,4.6939,8.4287,-1.1114,3.6984,-3.62,-0.8956,-2.877,-1.0046,-2.3852,2.1478,0.0472,-0.5281,-1.7468,-1.5826,-0.8095,1.2696,-3.7545,5.0581,1.6804,-2.1105,5.5883,-1.2821,-2.5873,2.079,-3.6184,0.9511,-8.168,4.5807,-1.4929,-3.8414,5.3365,3.2878,-8.6364,-1.0505,5.6244,-2.0411,-5.7577,1.5313,0.5458,-0.167400000000000,4.7004,-1.2339,-0.3814,-2.6984,0.8738,-0.5328,-0.154500000000000,-7.0817,-4.0978,-0.0892,4.2942,0.480700000000001,1.3435,-1.3346,-0.7505,3.7702,2.2706,0.1635,-2.8908,0.00369999999999981,-0.193000000000001,-5.22,-3.616,2.255,0.1197,2.7114,1.8362,-0.3073,2.8772,4.4766,7.6908,-1.577,-9.1127,-1.459,0.3975,0.986,-3.6286,3.1327,2.0422,-1.0224,-2.8987,2.1403,-7.3958,3.0818,-1.3765,-3.0944,-1.1312,1.5635,-2.6146,0.2375,1.7997,1.9072,-1.1714,1.1754,0.7705,7.7252,-1.7698,0.0588,-1.82,-0.2422,3.1232,-0.6705,-1.0673,0.76,3.1386,0.4306,-0.7227,-3.7829,4.0349,4.1476,0.6128,-0.8159,0.5145,-1.9188,-0.4477
"65",-0.99,-1.0649,3.6249,-1.3355,0.7465,-2.4477,-0.6854,4.6941,4.2572,3.6824,-1.3318,-1.3128,3.3835,-2.5368,1.3749,-5.6163,0.3952,2.5528,0.0253000000000005,-3.0664,-2.717,-3.7157,0.5224,-1.5506,-1.3716,-0.8684,-0.7087,-2.8171,2.9448,-1.1108,-0.7842,-4.6176,-8.4419,-4.6801,-3.3609,-0.3802,-4.112,-3.2494,4.2735,-1.5567,-1.3163,-1.2953,0.0015,5.0669,4.991,-2.3852,-4.4944,3.8623,-2.7917,-0.2335,-1.1785,0.764,-4.1332,1.3254,1.2014,2.1679,2.8006,2.9772,1.7038,-0.9175,1.9677,2.1199,1.0405,-2.7252,-3.1666,1.5372,1.6893,-6.717,-3.005,-4.671,3.5177,5.7471,-0.197,2.1825,-0.134499999999999,3.8596,-1.936,-6.4058,-1.7025,-5.5008,3.0923,1.2657,-1.4028,-0.3027,2.4879,-3.2931,1.3094,-1.1402,2.8528,-0.3584,2.9005,-4.0548,-0.846,-5.2143,0.896,-2.0849,0.7403,-0.6942,-3.5484,-2.2107,2.6538,-1.1647,-5.3892,-0.914,-3.5408,-1.0754,0.3601,-1.5892,0.5716,-3.6805,0.0354000000000001,0.2916,-0.9551,-0.0570999999999997,5.0252,8.5476,-0.7019,2.9141,-3.2674,-0.0310000000000006,-3.0742,-0.8731,-2.9295,1.1379,-0.1093,0.5331,-2.2049,-1.9966,-0.0771,0.256,-3.671,5.1356,1.909,-2.1603,6.7026,-0.9674,-4.0156,2.4989,-4.445,1.6521,-7.1161,2.0351,-0.5495,-3.6574,3.0053,2.8117,-8.3731,-1.3596,5.7569,-2.4084,-5.7145,1.5953,0.4951,-0.428000000000001,4.5507,-0.7647,0.0816,-3.4354,0.5833,-0.6594,-0.689,-8.6606,-5.0368,0.665,4.7572,-0.2598,1.7414,-0.0697000000000001,-0.5891,3.8616,2.2199,-0.9247,-2.896,0.2452,-0.5998,-5.3409,-3.5275,1.5669,0.8149,2.2751,2.4212,-0.7277,3.4927,4.8427,7.8688,-2.0308,-8.7693,-0.9928,0.7613,0.5296,-3.7994,2.9052,1.8688,-0.8556,-2.7863,2.4814,-7.4809,3.5465,-0.7985,-2.6742,-1.1391,1.0835,-2.7486,-0.2728,2.3291,1.9221,-1.3675,2.1326,-0.181900000000001,8.157,-1.8695,-0.8173,-2.6933,-0.0469000000000004,3.7856,-0.3604,-0.7841,0.9184,3.3681,0.5071,-1.3411,-3.5401,3.7792,3.646,1.3553,-0.718,-0.0589,-1.8815,-1.1927
