"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109"
"139",-2.3741,2.258,-1.1962,-0.8527,-3.0509,3.7421,-2.5878,1.6903,-5.0471,-0.331700000000000,-2.898,3.5169,0.9519,3.7742,-1.4879,8.208,-0.3431,-2.3663,5.4185,2.9985,1.8422,-5.527,2.3157,-4.8382,-3.5982,-2.5038,-1.8344,4.8462,-1.5722,1.10920000000000,-3.0658,-4.4349,0.0289999999999999,-2.6201,-1.8921,-3.2961,-1.7546,-0.3052,3.1992,-3.8272,6.92,-1.4302,0.8833,-7.0777,5.0587,5.0674,1.0646,-3.6612,-0.7818,2.1342,-8.6269,3.0421,-0.418400000000001,0.6042,-6.5132,-5.858,-1.4371,0.4267,-3.1709,0.903699999999999,2.9337,-2.0257,-5.3401,-0.5128,1.1111,-2.9682,0.4275,2.9681,2.2491,3.6493,0.7427,-5.9469,4.2681,3.7884,1.9441,-0.442600000000001,-8.9187,0.275400000000000,-2.339,0.1212,0.551900000000001,-3.0989,4.8916,-1.8878,-2.8566,2.6353,-3.1998,-6.0493,4.6334,1.6866,7.9556,-5.9827,-0.190300000000001,-4.6771,-3.8313,-4.6836,2.6977,2.5581,-0.3834,4.6796,-5.7775,-1.8863,-2.1852,1.087,-5.6624,1.1841,-7.2132,4.2661,0.130500000000001
"140",-1.8321,2.0804,-0.6534,-2.3769,-3.0877,3.5058,-3.3275,2.3157,-4.4954,-0.4345,-2.2844,2.3516,0.6939,4.3163,-1.559,9.5227,-0.4678,-0.9579,5.4247,3.6127,2.4462,-5.8225,2.3205,-4.5747,-3.6014,-2.4857,-1.3372,5.0082,-1.3033,0.472799999999999,-3.9382,-3.819,0.8236,-3.1452,-2.321,-2.6341,-2.4017,-0.2675,2.9444,-4.6689,6.8635,-1.1691,0.325,-7.8882,5.277,4.3246,1.0351,-4.2664,-0.5686,2.3865,-8.8717,3.3837,-0.8358,0.6009,-7.1909,-5.7552,-1.7066,0.411,-3.2909,0.854199999999999,2.0866,-2.4594,-4.0362,-0.6797,1.1358,-3.4839,1.1833,4.0699,1.871,4.5592,1.1125,-6.2945,3.2772,4.0399,1.4991,-0.266999999999999,-9.4504,-0.3319,-2.7717,-0.019,0.3429,-1.7956,4.9975,-1.2552,-3.3343,2.3589,-3.6118,-6.2046,4.7398,1.21,7.9067,-6.0043,-0.3818,-5.2363,-4.6492,-4.6136,1.3178,2.3664,-0.7404,5.568,-5.3625,-1.8229,-2.8451,1.2143,-5.7579,1.3119,-7.1151,4.1353,0.0643000000000002
"141",-1.3491,2.4141,-0.0283000000000002,-3.5417,-2.968,3.1356,-3.9232,2.8324,-3.9005,-0.4985,-1.4002,1.1231,0.4007,4.7038,-1.3756,10.5668,-0.5680,0.4451,5.1984,3.9848,2.9675,-5.7558,2.2472,-4.261,-3.5503,-2.2772,-0.9914,4.7099,-0.9326,-0.190200000000001,-4.9347,-3.0011,1.6671,-3.6538,-2.6963,-1.964,-2.9746,-0.2994,2.8026,-5.3814,6.7507,-0.9998,-0.226200000000000,-8.2702,5.4411,3.4784,0.9791,-4.8188,-0.5082,2.6918,-8.9772,3.4696,-1.2617,0.4764,-7.5845,-5.5698,-2.0838,0.6426,-3.1995,0.8594,1.3086,-2.8158,-2.6675,-0.4403,0.9803,-3.9496,1.883,5.0941,1.3397,5.0756,1.7169,-6.7123,2.0259,4.2039,1.207,-0.208299999999999,-9.7047,-1.0296,-3.016,-0.1755,0.101800000000000,-0.44570,5.0864,-0.7588,-3.7595,2.1307,-3.6064,-6.4048,4.5065,0.7377,7.5954,-6.0921,-0.7113,-5.5915,-5.3274,-4.3218,-0.125100000000000,2.098,-1.1058,6.3526,-4.7375,-1.627,-3.3745,1.2265,-5.7631,1.3139,-6.9902,3.9759,-0.0743999999999998
"142",-0.9939,3.2553,0.6272,-4.1873,-2.6047,2.6944,-4.2918,3.2809,-3.2969,-0.4748,-0.3637,-0.0446999999999997,0.1241,4.9494,-0.9495,11.2767,-0.6185,1.7539,4.8136,4.1215,3.35,-5.3162,2.1007,-3.911,-3.4321,-1.9318,-0.8311,3.9787,-0.5036,-0.8232,-5.948,-2.0713,2.5286,-4.1305,-3.01090000000000,-1.2849,-3.3917,-0.419,2.8363,-5.8946,6.6105,-0.9608,-0.7093,-8.2121,5.5652,2.5975,0.8687,-5.3031,-0.6322,3.0184,-8.9085,3.3066,-1.6536,0.2524,-7.6839,-5.3113,-2.5364,1.101,-2.9071,0.8992,0.665199999999999,-3.0657,-1.3055,0.1416,0.656599999999999,-4.3455,2.4461,5.9572,0.6947,5.1459,2.5566,-7.1605,0.6122,4.3077,1.0606,-0.227300000000000,-9.63,-1.704,-3.0711,-0.3327,-0.1945,0.8681,5.0999,-0.4463,-4.1135,2.0273,-3.1602,-6.6421,3.9352,0.3118,7.0376,-6.2539,-1.1826,-5.7069,-5.8297,-3.7956,-1.6221,1.7929,-1.4391,6.9976,-3.9523,-1.3084,-3.755,1.1252,-5.6802,1.2367,-6.8431,3.8162,-0.3144
"143",-0.8297,4.5255,1.2602,-4.2305,-1.9885,2.2644,-4.3853,3.6854,-2.7296,-0.3061,0.6789,-1.0253,-0.0863,5.0603,-0.3423,11.6472,-0.6103,2.8931,4.3571,4.0693,3.5254,-4.5074,1.9098,-3.5358,-3.2367,-1.5164,-0.8745,2.8973,-0.0670000000000002,-1.3796,-6.8751,-1.12,3.3745,-4.5506,-3.2654,-0.6052,-3.6085,-0.6326,3.0785,-6.1848,6.4813,-1.1094,-1.0821,-7.7497,5.6518,1.7512,0.689,-5.6995,-0.9405,3.3257,-8.6299,2.9239,-1.9803,-0.0277000000000001,-7.4986,-4.9898,-3.0158,1.725,-2.4591,0.9354,0.223700000000001,-3.1734,-0.0611999999999995,0.9759,0.217100000000000,-4.6671,2.8132,6.5928,-0.00980000000000025,4.7866,3.5981,-7.5923,-0.8437,4.3497,1.0223,-0.2857,-9.2279,-2.2476,-2.9553,-0.47,-0.5413,2.0492,4.9631,-0.333699999999999,-4.3904,2.1136,-2.3002,-6.8785,3.0652,-0.0373999999999999,6.2751,-6.4883,-1.7886,-5.5679,-6.1274,-3.044,-3.1379,1.4821,-1.714,7.4752,-3.0723,-0.8956,-4.0027,0.9211,-5.5211,1.1393,-6.668,3.6895,-0.6895
"144",-0.8977,6.0819,1.8153,-3.6763,-1.1733,1.9188,-4.1939,4.0435,-2.2408,0.0356000000000001,1.5773,-1.7246,-0.1965,5.0295,0.3369,11.7223,-0.5489,3.8034,3.8921,3.9015,3.4175,-3.3524,1.7217,-3.1532,-2.9621,-1.10120000000000,-1.126,1.5939,0.3197,-1.8224,-7.6298,-0.234,4.1727,-4.886,-3.4579,0.0663,-3.6157,-0.9373,3.5312,-6.2677,6.4134,-1.5018,-1.3209,-6.9582,5.6948,1.0104,0.441,-5.9873,-1.3949,3.5717,-8.1071,2.387,-2.226,-0.3108,-7.0556,-4.6102,-3.4575,2.4286,-1.9247,0.9256,0.0360999999999994,-3.1095,0.9428,1.9627,-0.253699999999998,-4.9196,2.9535,6.9696,-0.7133,4.0707,4.7681,-7.9517,-2.2329,4.3031,1.0344,-0.356300000000001,-8.5493,-2.5853,-2.7068,-0.5621,-0.9128,2.9972,4.6043,-0.405200000000001,-4.6014,2.4249,-1.0989,-7.0573,1.9709,-0.3004,5.378,-6.7809,-2.5039,-5.1915,-6.203,-2.113,-4.6053,1.1831,-1.9079,7.7533,-2.1666,-0.4332,-4.1532,0.6395,-5.3124,1.0665,-6.4496,3.6199,-1.2142
"145",-1.2093,7.745,2.2399,-2.6054,-0.2479,1.7026,-3.7378,4.3332,-1.8626,0.5279,2.2029,-2.1072,-0.193100000000000,4.8341,0.9556,11.5689,-0.45,4.4495,3.4341,3.6964,2.952,-1.905,1.5892,-2.7891,-2.6226,-0.7479,-1.581,0.2236,0.607,-2.119,-8.1455,0.5112,4.8981,-5.1163,-3.5814,0.7228,-3.4279,-1.3242,4.1646,-6.1798,6.4589,-2.1704,-1.4159,-5.9387,5.6873,0.4439,0.131400000000000,-6.1506,-1.93,3.7179,-7.3155,1.8024,-2.3891,-0.5506,-6.3946,-4.1704,-3.7931,3.1148,-1.3816,0.8382,0.118700000000000,-2.8646,1.6077,3.0056,-0.654,-5.11,2.8656,7.0959,-1.3549,3.107,5.9603,-8.1919,-3.4831,4.1333,1.0287,-0.429300000000000,-7.681,-2.6912,-2.3878,-0.5866,-1.2788,3.6245,3.9752,-0.623800000000001,-4.7704,2.9574,0.339099999999999,-7.1237,0.7598,-0.4898,4.4398,-7.1067,-3.2784,-4.6351,-6.054,-1.0849,-5.9298,0.9003,-2.0018,7.7912,-1.2996,0.0251999999999999,-4.2488,0.317700000000000,-5.0871,1.028,-6.1706,3.6106,-1.8709
"146",-1.7437,9.3357,2.4916,-1.1576,0.6853,1.6264,-3.0591,4.524,-1.6244,1.1091,2.473,-2.2135,-0.0810999999999997,4.4384,1.3937,11.2493,-0.3327,4.8207,2.9563,3.5108,2.0835,-0.2527,1.5469,-2.4755,-2.2541,-0.4971,-2.2279,-1.0587,0.7661,-2.2454,-8.3726,1.0576,5.5352,-5.2409,-3.6258,1.3544,-3.0677,-1.7785,4.9225,-5.9627,6.6528,-3.1091,-1.3675,-4.7989,5.6166,0.1149,-0.2379,-6.1854,-2.4736,3.7348,-6.253,1.2981,-2.4808,-0.716,-5.5641,-3.6608,-3.9607,3.6906,-0.9024,0.668099999999999,0.4512,-2.4546,1.8825,4.0224,-0.8923,-5.241,2.5667,7.0108,-1.8813,2.0179,7.0511,-8.2954,-4.5606,3.8113,0.9382,-0.511100000000001,-6.7286,-2.5885,-2.0783,-0.5347,-1.6166,3.8768,3.0608,-0.945999999999999,-4.9199,3.6673,1.8892,-7.0445,-0.4376,-0.6359,3.5647,-7.438,-4.0407,-3.991,-5.6961,-0.0592,-7.0059,0.6293,-1.9902,7.5528,-0.5215,0.4316,-4.3322,-0.000299999999999301,-4.8709,0.9926,-5.8165,3.6358,-2.6119
"147",-2.4458,10.7078,2.5384,0.493399999999999,1.5272,1.6688,-2.2151,4.5825,-1.564,1.7032,2.3737,-2.1565,0.1233,3.8042,1.5875,10.8118,-0.212,4.9211,2.4294,3.3667,0.8223,1.4882,1.5943,-2.2539,-1.9121,-0.3643,-3.0414,-2.1263,0.79,-2.1868,-8.2739,1.3719,6.0785,-5.2818,-3.5842,1.9441,-2.5563,-2.2749,5.7327,-5.6608,6.9994,-4.2702,-1.1877,-3.6382,5.4645,0.0763,-0.6672,-6.1012,-2.9704,3.6058,-4.9503,0.986,-2.5223,-0.7932,-4.6192,-3.0752,-3.9184,4.0824,-0.5468,0.446000000000001,0.988499999999998,-1.9098,1.7704,4.9478,-0.9133,-5.3114,2.0852,6.7685,-2.2573,0.9227,7.9206,-8.2826,-5.4547,3.3195,0.7134,-0.618,-5.799,-2.3335,-1.8601,-0.4196,-1.9078,3.7437,1.886,-1.3358,-5.0534,4.4864,3.4138,-6.8231,-1.4855,-0.7778,2.8506,-7.7458,-4.7098,-3.3681,-5.1586,0.8731,-7.7433,0.3533,-1.8893,7.0304,0.1303,0.7547,-4.437,-0.269500000000001,-4.6756,0.9009,-5.3807,3.6433,-3.3703
"148",-3.2179,11.7647,2.359,2.1673,2.1986,1.788,-1.2754,4.4758,-1.7192,2.2358,1.9688,-2.0896,0.3961,2.9132,1.563,10.3002,-0.0935000000000001,4.7533,1.8622,3.2538,-0.7476,3.1908,1.6891,-2.1852,-1.6563,-0.336599999999999,-3.9697,-2.8973,0.6859,-1.9406,-7.8273,1.449,6.5276,-5.2728,-3.459,2.4703,-1.9035,-2.7763,6.5216,-5.3232,7.4743,-5.5691,-0.8988,-2.5382,5.2249,0.3666,-1.1466,-5.9194,-3.3932,3.3356,-3.4698,0.9317,-2.5409,-0.7753,-3.6138,-2.4248,-3.6505,4.2513,-0.3529,0.2356,1.6845,-1.2647,1.3171,5.7297,-0.7151,-5.3205,1.4535,6.4327,-2.4729,-0.0763999999999996,8.4751,-8.1984,-6.162,2.6587,0.3345,-0.7669,-4.9804,-1.9871,-1.7957,-0.274,-2.128,3.2618,0.5206,-1.764,-5.1474,5.3359,4.7708,-6.4995,-2.2665,-0.9518,2.3711,-8.0037,-5.2155,-2.8671,-4.4731,1.6471,-8.0858,0.0414000000000003,-1.7348,6.2569,0.6273,0.9777,-4.5704,-0.4489,-4.5087,0.692200000000001,-4.8671,3.5737,-4.0722
"149",-3.9222,12.4569,1.9395,3.7084,2.6587,1.9382,-0.3167,4.1858,-2.0976,2.6435,1.3881,-2.1471,0.7028,1.782,1.4342,9.7577,0.0260000000000002,4.3213,1.31,3.1488,-2.4825,4.7353,1.7589,-2.3422,-1.5379,-0.3757,-4.9306,-3.3349,0.4654,-1.5173,-7.0363,1.315,6.8885,-5.2442,-3.2609,2.9229,-1.1024,-3.2379,7.2229,-5.0047,8.0331,-6.8971,-0.5275,-1.5549,4.9234,1.0034,-1.6464,-5.6709,-3.7414,2.9531,-1.895,1.1546,-2.5624,-0.643599999999999,-2.5943,-1.7448,-3.1709,4.194,-0.3256,0.115300000000000,2.5026,-0.5586,0.5951,6.327,-0.346600000000000,-5.2771,0.6994,6.0801,-2.5417,-0.9049,8.6669,-8.0892,-6.6853,1.854,-0.1844,-0.9675,-4.3283,-1.5966,-1.9149,-0.1421,-2.2441,2.509,-0.9271,-2.1983,-5.1554,6.1321,5.8338,-6.1375,-2.7027,-1.1743,2.1606,-8.1869,-5.5089,-2.5612,-3.6689,2.225,-8.0195,-0.346600000000000,-1.5698,5.3077,0.945,1.0926,-4.7011,-0.5123,-4.3815,0.326800000000000,-4.289,3.388,-4.6446
"150",-4.4139,12.7711,1.2772,4.9995,2.9101,2.0878,0.5846,3.7295,-2.6392,2.8784,0.7885,-2.3968,0.9989,0.4536,1.3651,9.2201,0.1486,3.66,0.8464,3.027,-4.2113,6.0214,1.7236,-2.784,-1.591,-0.417899999999999,-5.8267,-3.4363,0.145100000000000,-0.9453,-5.9434,1.0272,7.1668,-5.2166,-3.0001,3.3145,-0.1459,-3.6172,7.7737,-4.7601,8.6194,-8.1429,-0.0953999999999997,-0.7139,4.6238,1.975,-2.1258,-5.3862,-4.0365,2.5083,-0.3163,1.6414,-2.6075,-0.36,-1.5977,-1.08,-2.5143,3.9321,-0.4302,0.1452,3.4095,0.164399999999999,-0.303000000000001,6.7137,0.107800000000000,-5.1964,-0.151600000000000,5.795,-2.4964,-1.5175,8.4954,-7.9859,-7.0436,0.9585,-0.8033,-1.2173,-3.8645,-1.1908,-2.2166,-0.0663999999999998,-2.2269,1.58930000000000,-2.3241,-2.5909,-5.0237,6.7855,6.5171,-5.8068,-2.7681,-1.4336,2.2056,-8.2713,-5.5657,-2.4912,-2.7771,2.5886,-7.567,-0.8411,-1.4351,4.2874,1.0719,1.0998,-4.7705,-0.458,-4.307,-0.201800000000000,-3.6596,3.0786,-5.0275
"151",-4.5857,12.7143,0.3879,5.9608,2.9893,2.2216,1.3558,3.1672,-3.2131,2.9134,0.3049,-2.834,1.2436,-1.0257,1.5091,8.7082,0.2634,2.8618,0.5252,2.8678,-5.7726,6.9743,1.5132,-3.5273,-1.8341,-0.3866,-6.5733,-3.2175,-0.2493,-0.272499999999999,-4.6317,0.667999999999999,7.3653,-5.1998,-2.6768,3.682,0.9365,-3.8789,8.114,-4.6393,9.1625,-9.2119,0.383800000000001,-0.0141,4.4118,3.2297,-2.5539,-5.087,-4.3142,2.0632,1.1764,2.3618,-2.6893,0.125100000000000,-0.656100000000002,-0.4598,-1.7238,3.4996,-0.596,0.3348,4.358,0.858699999999999,-1.2667,6.8914,0.550599999999999,-5.09,-1.0686,5.6498,-2.3766,-1.8913,7.9958,-7.9012,-7.2741,0.0484999999999989,-1.4664,-1.5016,-3.5855,-0.7853,-2.6806,-0.0781999999999998,-2.0726,0.613700000000001,-3.5358,-2.8811,-4.7114,7.2126,6.7857,-5.5653,-2.4888,-1.6932,2.4503,-8.2333,-5.3844,-2.6677,-1.8374,2.7293,-6.7789,-1.4544,-1.3614,3.3141,1.0231,1.0123,-4.7251,-0.308100000000000,-4.2901,-0.868200000000002,-2.9862,2.6595,-5.1854
"152",-4.3965,12.3005,-0.6835,6.5467,2.9454,2.3289,1.9335,2.5869,-3.6605,2.7414,0.0151000000000003,-3.414,1.4147,-2.6091,1.9514,8.2226,0.3469,2.0712,0.3624,2.6619,-7.035,7.552,1.0827,-4.5348,-2.269,-0.2157,-7.1131,-2.7059,-0.6805,0.438699999999999,-3.2115,0.3338,7.4869,-5.1927,-2.2785,4.0629,2.0572,-3.9955,8.1915,-4.6775,9.5805,-10.0359,0.8984,0.5606,4.3695,4.6714,-2.9218,-4.7844,-4.616,1.6843,2.4946,3.278,-2.8124,0.8526,0.197499999999998,0.112600000000000,-0.845,2.9292,-0.7372,0.6322,5.2779,1.4898,-2.1723,6.8935,0.8893,-4.9539,-2.007,5.6838,-2.217,-2.0205,7.2227,-7.8361,-7.425,-0.7941,-2.1172,-1.7949,-3.4717,-0.391200000000000,-3.2809,-0.1928,-1.8099,-0.314399999999999,-4.4447,-3.0082,-4.2056,7.3539,6.6505,-5.4458,-1.9379,-1.911,2.8118,-8.0503,-4.9878,-3.0757,-0.901,2.6441,-5.7296,-2.1809,-1.3662,2.5001,0.8466,0.8572,-4.54,-0.097199999999999,-4.324,-1.6157,-2.2745,2.1473,-5.1106
"153",-3.872,11.539,-1.8632,6.7549,2.8236,2.3907,2.2753,2.0741,-3.8572,2.369,-0.0698000000000008,-4.082,1.5128,-4.2219,2.6844,7.7536,0.375,1.4424,0.3406,2.4212,-7.9082,7.7554,0.4251,-5.7211,-2.876,0.123200000000001,-7.417,-1.9398,-1.1067,1.1204,-1.802,0.1183,7.5416,-5.1796,-1.7833,4.4714,3.0802,-3.95,7.9704,-4.8833,9.7955,-10.5653,1.4311,1.0294,4.5471,6.1694,-3.2381,-4.479,-4.9718,1.4297,3.5512,4.3475,-2.9632,1.8332,0.930800000000001,0.6484,0.0769000000000002,2.2488,-0.7749,0.9414,6.0871,2.038,-2.901,6.7775,1.056,-4.7662,-2.9086,5.8985,-2.0405,-1.9109,6.2428,-7.7818,-7.5395,-1.501,-2.7092,-2.0673,-3.4953,-0.0223000000000004,-3.9898,-0.4057,-1.49,-1.10760000000000,-4.9637,-2.9278,-3.5224,7.183,6.1555,-5.4544,-1.2176,-2.0542,3.2001,-7.7047,-4.4258,-3.6772,-0.0282,2.342,-4.5087,-3.0033,-1.4557,1.9346,0.6176,0.6732,-4.2297,0.138499999999999,-4.3966,-2.3618,-1.5422,1.5598,-4.8142
"154",-3.0866,10.4401,-3.0623,6.6264,2.6527,2.3747,2.3706,1.6879,-3.7599,1.8222,0.00429999999999886,-4.7819,1.5564,-5.7375,3.6138,7.2919,0.3281,1.0886,0.4254,2.1847,-8.3457,7.6265,-0.418100000000001,-6.9709,-3.6043,0.6105,-7.4752,-0.9687,-1.4909,1.7132,-0.5083,0.089600,7.5496,-5.1338,-1.16640000000000,4.8824,3.8579,-3.7456,7.4403,-5.2289,9.7583,-10.7579,1.956,1.4097,4.9425,7.5758,-3.5119,-4.1594,-5.3882,1.3356,4.2582,5.5259,-3.0985,3.035,1.52210000000000,1.1503,0.9907,1.4793,-0.6545,1.1614,6.7074,2.4923,-3.36,6.6104,1.0261,-4.4912,-3.7073,6.2679,-1.8599,-1.5773,5.1241,-7.7208,-7.6457,-2.0316,-3.213,-2.2903,-3.6244,0.305800000000000,-4.7734,-0.6996,-1.1636,-1.69750000000000,-5.0403,-2.6189,-2.7025,6.7001,5.3698,-5.5762,-0.4364,-2.1049,3.5299,-7.1885,-3.7674,-4.4162,0.7166,1.8532,-3.2112,-3.8969,-1.631,1.666,0.4211,0.5073,-3.8354,0.371699999999999,-4.4939,-3.0158,-0.8308,0.932,-4.3201
"155",-2.1431,9.0423,-4.2026,6.2253,2.4463,2.2419,2.2446,1.4457,-3.4051,1.1554,0.162500000000000,-5.4531,1.58,-6.9896,4.585,6.8325,0.1934,1.0533,0.5849,2.0093,-8.3444,7.2332,-1.3603,-8.1587,-4.3708,1.1847,-7.2974,0.1479,-1.8119,2.181,0.590800000000001,0.2736,7.5363,-5.0284,-0.4125,5.239,4.2778,-3.4123,6.6248,-5.6608,9.461,-10.5791,2.4442,1.7139,5.4988,8.7534,-3.7427,-3.8075,-5.8494,1.4136,4.5378,6.7657,-3.1487,4.3826,1.9653,1.6,1.833,0.637,-0.3532,1.2256,7.0787,2.847,-3.4962,6.4521,0.8347,-4.087,-4.3332,6.7543,-1.6808,-1.03910000000000,3.9254,-7.6286,-7.7547,-2.3728,-3.6162,-2.4421,-3.8235,0.5783,-5.5821,-1.0561,-0.8674,-2.0404,-4.6592,-2.0909,-1.8018,5.9202,4.3845,-5.7843,0.3093,-2.0601,3.729,-6.5051,-3.0858,-5.2258,1.2747,1.2287,-1.9255,-4.8297,-1.89,1.683,0.3379,0.4097,-3.409,0.5844,-4.598,-3.504,-0.2035,0.3233,-3.6644
"156",-1.147,7.4398,-5.231,5.612,2.2131,1.9599,1.9541,1.313,-2.8727,0.451099999999999,0.329300000000002,-6.033,1.6218,-7.821,5.4224,6.3706,-0.0363000000000002,1.3103,0.7984,1.9519,-7.9382,6.6522,-2.2902,-9.167,-5.0706,1.7635,-6.9115,1.3393,-2.0746,2.5096,1.4492,0.6482,7.5256,-4.8475,0.472799999999999,5.4688,4.3023,-3.0013,5.5837,-6.1216,8.9325,-10.0123,2.8745,1.9413,6.123,9.6044,-3.9203,-3.4068,-6.3331,1.6581,4.3389,8.0195,-3.0403,5.7748,2.2672,1.9641,2.5273,-0.2642,0.1151,1.119,7.1659,3.1031,-3.2994,6.3433,0.5676,-3.5183,-4.7124,7.3211,-1.507,-0.322200000000000,2.6952,-7.4798,-7.8633,-2.5293,-3.9115,-2.5104,-4.0509,0.7842,-6.3445,-1.4644,-0.6162,-2.12360000000000,-3.8476,-1.3838,-0.8837,4.8733,3.3041,-6.0493,0.9363,-1.9246,3.7505,-5.6669,-2.4443,-6.039,1.6053,0.5329,-0.7239,-5.7649,-2.2228,1.9115,0.427,0.431,-2.9937,0.757100000000001,-4.6822,-3.7884,0.2721,-0.192,-2.8948
"157",-0.1849,5.7883,-6.108,4.8324,1.9743,1.5265,1.5728,1.2124,-2.2402,-0.199,0.4556,-6.462,1.7023,-8.1335,5.9736,5.8918,-0.356,1.7818,1.055,2.0474,-7.1901,5.9515,-3.0959,-9.9003,-5.5931,2.269,-6.3602,2.5271,-2.3082,2.7052,2.0522,1.1531,7.5361,-4.5972,1.4492,5.4968,3.9852,-2.5665,4.4097,-6.5656,8.2228,-9.0691,3.2323,2.0758,6.7139,10.095,-4.0386,-2.9442,-6.8193,2.0613,3.6541,9.2383,-2.7258,7.1017,2.441,2.2082,2.9961,-1.2058,0.7005,0.8663,6.9639,3.2662,-2.7958,6.3046,0.3277,-2.7722,-4.7733,7.9365,-1.3431,0.5374,1.4811,-7.2518,-7.9583,-2.5197,-4.0822,-2.497,-4.2605,0.9081,-6.9705,-1.9186,-0.4058,-1.97220000000000,-2.6816,-0.5683,-0.00729999999999986,3.6086,2.2307,-6.3476,1.3715,-1.7067,3.5814,-4.6928,-1.8892,-6.7956,1.6978,-0.1597,0.3462,-6.6594,-2.6059,2.233,0.7161,0.6167,-2.614,0.8638,-4.7109,-3.8762,0.543600000000001,-0.5506,-2.062
"158",0.6839,4.2725,-6.785,3.9261,1.7727,0.9889,1.1788,1.0627,-1.5681,-0.715399999999999,0.5306,-6.6896,1.8066,-7.9139,6.1481,5.374,-0.7433,2.3689,1.3384,2.3003,-6.184,5.1872,-3.6851,-10.2938,-5.8341,2.6379,-5.6906,3.6328,-2.5468,2.7928,2.4122,1.709,7.5745,-4.2988,2.4356,5.2596,3.448,-2.1502,3.2145,-6.9619,7.3882,-7.7961,3.5038,2.0934,7.1877,10.2599,-4.1086,-2.4073,-7.2873,2.6143,2.5217,10.3725,-2.1964,8.2572,2.5053,2.3123,3.1832,-2.1616,1.3288,0.5049,6.497,3.3406,-2.0363,6.3397,0.195799999999999,-1.8734,-4.4668,8.5664,-1.1925,1.4897,0.3357,-6.9212,-8.0219,-2.3715,-4.0955,-2.4251,-4.4064,0.9249,-7.3656,-2.404,-0.2207,-1.6465,-1.279,0.2628,0.7831,2.2002,1.2471,-6.662,1.5589,-1.4149,3.2416,-3.6107,-1.4538,-7.4434,1.5757,-0.7679,1.2702,-7.4671,-3.0049,2.5205,1.1961,1.0008,-2.274,0.8741,-4.6478,-3.8094,0.5842,-0.7178,-1.2095
"159",1.4192,3.0526,-7.1995,2.9346,1.6574,0.4462,0.8294,0.8339,-0.908,-1.03840000000000,0.5819,-6.6836,1.8933,-7.2286,5.9401,4.8026,-1.1569,2.9761,1.6188,2.6814,-5.0173,4.402,-3.992,-10.3174,-5.7085,2.8218,-4.9494,4.5876,-2.8095,2.8167,2.5601,2.2362,7.6326,-3.9802,3.3243,4.72,2.8395,-1.7832,2.1087,-7.2905,6.485,-6.2742,3.672,1.9797,7.4919,10.1823,-4.1606,-1.7791,-7.7094,3.2934,1.0125,11.3741,-1.4807,9.1517,2.4866,2.2795,3.0757,-3.0994,1.9192,0.0693000000000001,5.821,3.3249,-1.0846,6.448,0.2093,-0.8843,-3.787,9.1671,-1.0541,2.4692,-0.6901,-6.4657,-8.0376,-2.1188,-3.9167,-2.3452,-4.4452,0.8069,-7.4548,-2.8833,-0.0423999999999998,-1.2335,0.222400000000000,1.0085,1.4662,0.7463,0.4045,-6.9697,1.47,-1.0606,2.7695,-2.4638,-1.1608,-7.9399,1.2903,-1.2225,2.0676,-8.1403,-3.3838,2.6709,1.8187,1.5947,-1.9653,0.7695,-4.4653,-3.6531,0.3939,-0.6936,-0.379000000000001
"160",1.9923,2.218,-7.2949,1.8999,1.6596,0.0202,0.5463,0.565799999999999,-0.3102,-1.1297,0.6643,-6.4388,1.9161,-6.2036,5.4247,4.1913,-1.5418,3.5212,1.8523,3.1341,-3.7934,3.6267,-3.9806,-9.977,-5.1629,2.7841,-4.1854,5.3356,-3.0935,2.8274,2.5322,2.6714,7.682,-3.667,4.0056,3.8861,2.2996,-1.4973,1.1823,-7.5295,5.5689,-4.6118,3.7204,1.7387,7.6076,9.9659,-4.2321,-1.0428,-8.0533,4.0451,-0.784,12.2018,-0.6388,9.7269,2.4209,2.1318,2.7149,-3.9879,2.4013,-0.4028,5.0166,3.2165,-0.0114000000000001,6.6263,0.3601,0.106600000000000,-2.7792,9.6819,-0.9175,3.3986,-1.5594,-5.868,-7.9928,-1.7951,-3.5299,-2.3283,-4.3378,0.5357,-7.2014,-3.3005,0.146500000000001,-0.831299999999999,1.68650000000000,1.5789,2.0439,-0.6405,-0.2755,-7.2359,1.1077,-0.665,2.2081,-1.3124,-1.0294,-8.2502,0.907,-1.4885,2.7826,-8.6327,-3.7162,2.6278,2.5011,2.3769,-1.6812,0.555199999999999,-4.1533,-3.4839,0.00140000000000029,-0.5062,0.377799999999999
