"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"211",1.3491,-11.1186,9.2593,-0.2816,-4.602,1.5973,-7.1948,-2.8444,0.5612,0.641399999999999,-1.5401,3.0515,8.5509,0.8426,4.5666,0.7864,4.4781,-2.7656,8.7168,1.2566,1.0129,0.7753,-2.3811,-17.0852,-1.6526,2.3059,-0.126600000000000,-4.5172,4.5954,-4.144,-1.973,-3.5017,-7.4783,-0.1925,0.506500000000001,2.0273,-3.6913,4.3543,2.4813,3.6319,2.3047,-5.2182,1.35200000000000,6.8073,3.2511,3.6368,-6.0511,-0.9077,-8.5685,1.2811,-0.6394,-1.8228,-0.8287,1.6033,-7.1246,-0.4529,2.9706,-3.2043,-1.4176,4.8455,-0.2523,11.4896,6.8233,1.8985,-0.4092,-0.131599999999999,1.437,-0.4865,4.4752,-10.8394,-10.0803,0.0236999999999998,6.9778,0.7798,-2.8456,3.9671,-4.1756,3.0596,-0.7826,0.6451,0.5839,-1.7568,-0.5584,0.5337,3.2745,-3.0441,-7.9319,-2.5478,-5.5187,4.1393,-1.8013,-2.6156,2.3985,-2.746,0.0142000000000007,-5.2245,2.0267,1.1386,1.8169,0.8711,-0.219900000000000,5.8637,-0.188599999999999,0.6297,-0.6437,0.0387000000000004,-0.5836,-0.6893,0.6381,-8.0132,-2.0364,0.3373,5.7734
"212",1.4074,-10.8717,9.3812,0.9033,-4.3609,2.1278,-7.2349,-3.1463,1.2745,0.00629999999999953,-1.6864,3.2565,8.0878,0.1458,4.3498,1.0218,3.825,-2.5248,8.3732,1.3113,0.3599,0.8076,-3.2523,-16.6743,-1.5673,1.7802,-0.132100000000001,-5.2666,4.8815,-4.521,-1.6988,-4.5218,-7.2423,0.2783,-0.349600000000001,2.087,-3.9886,4.2399,2.1551,3.6709,2.3927,-6.2676,1.5791,6.6603,2.4688,2.9092,-6.2471,-1.4807,-8.2352,1.1961,-0.642299999999999,-2.322,-1.3562,1.1204,-7.7732,-0.6031,3.169,-3.2738,-1.4759,4.7706,-0.0222000000000016,10.8151,7.0007,2.3299,-0.1455,-0.8456,2.1249,-0.6219,4.5174,-10.4939,-10.055,0.169000000000000,6.7896,1.3729,-2.8349,3.923,-3.9235,3.0529,-0.5904,1.9053,-0.1686,-2.4861,-0.200600000000000,0.5947,3.2475,-3.4656,-8.9804,-0.7865,-5.9828,3.2881,-1.9769,-2.3437,2.1367,-3.2455,-0.3483,-6.1176,3.4047,1.2433,1.5278,0.6171,0.4333,5.4024,-0.159400000000000,0.8311,-0.3129,-0.110700000000001,-1.0692,-0.9102,0.241500000000000,-6.7645,-2.0029,0.7209,6.1374
"213",1.6092,-10.475,9.2349,1.4425,-3.9958,2.5437,-7.0995,-3.0934,2.0887,-0.4863,-1.9458,3.3235,7.7144,-0.294999999999999,4.0297,1.3593,3.1289,-2.4255,7.9873,1.3979,-0.2124,0.6903,-3.9922,-15.9797,-1.4049,1.1209,-0.0412999999999997,-5.8304,5.2551,-4.8087,-1.6303,-5.5333,-6.9799,0.584499999999999,-1.2583,2.1468,-4.2974,4.0575,1.914,3.6596,2.3959,-7.2889,1.8559,6.4401,1.7843,2.1161,-6.249,-2.2756,-7.8826,0.8417,-0.850900000000001,-2.8161,-1.9465,0.5618,-7.9878,-0.6264,3.3306,-3.3078,-1.575,4.7473,0.380000000000001,9.8296,7.0259,2.7206,0.2367,-1.3236,2.7366,-0.5809,4.4704,-9.9609,-9.9661,0.181000000000001,6.8055,1.7127,-2.8398,3.7069,-3.6635,3.0474,-0.334199999999999,3.1066,-0.9206,-3.2745,0.152,0.628400000000001,3.2026,-4.0159,-9.8876,0.8731,-6.2904,2.4975,-2.141,-1.9724,1.8461,-3.7612,-0.7407,-6.8285,4.5173,1.3955,1.2646,0.4566,1.26,4.838,-0.115800000000000,1.1251,0.0434999999999999,-0.355800,-1.4633,-1.209,-0.308699999999998,-5.4951,-1.9503,1.1191,6.5704
"214",2.0026,-9.9844,8.7918,1.3847,-3.5974,2.8233,-6.7675,-2.6293,2.913,-0.7885,-2.3515,3.2936,7.4751,-0.415900000000001,3.6646,1.7545,2.4293,-2.5179,7.5736,1.5321,-0.6816,0.4647,-4.5929,-14.963,-1.2512,0.3515,0.145300000000001,-6.1962,5.6804,-4.9604,-1.7255,-6.4567,-6.7236,0.6816,-2.1221,2.1967,-4.5851,3.8171,1.778,3.5887,2.2731,-8.2213,2.1444,6.1346,1.2479,1.2607,-6.0118,-3.2994,-7.5296,0.2328,-1.26080000000000,-3.2759,-2.5648,-0.0457000000000001,-7.7704,-0.5572,3.4071,-3.2634,-1.6774,4.7804,0.9266,8.6215,6.9034,3.0143,0.6856,-1.5478,3.2016,-0.3867,4.3557,-9.2563,-9.8359,-0.00760000000000005,6.9772,1.7448,-2.8128,3.3333,-3.4404,2.9838,-0.0292000000000003,4.1611,-1.6661,-4.0721,0.4719,0.6197,3.1435,-4.628,-10.6241,2.2724,-6.43,1.7793,-2.2685,-1.5427,1.5841,-4.2957,-1.1444,-7.3348,5.3212,1.5323,1.0509,0.3851,2.1575,4.2137,-0.0460999999999991,1.4866,0.362,-0.6495,-1.7449,-1.6065,-0.977599999999999,-4.2856,-1.9197,1.5133,7.056
"215",2.5747,-9.426,8.0727,0.8409,-3.2136,2.9513,-6.2652,-1.7781,3.6629,-0.8741,-2.9023,3.2073,7.3774,-0.2402,3.2838,2.1618,1.73020000000000,-2.8224,7.1064,1.7164,-1.0623,0.1901,-5.0748,-13.6416,-1.1789,-0.516,0.431100000000001,-6.3556,6.1197,-4.9548,-1.9275,-7.236,-6.5109,0.5486,-2.8356,2.2365,-4.8238,3.548,1.7466,3.4601,1.9973,-8.9927,2.3952,5.7421,0.8895,0.357300000000000,-5.5295,-4.5199,-7.1897,-0.5903,-1.8404,-3.6774,-3.17,-0.6766,-7.1599,-0.4493,3.3672,-3.12,-1.7419,4.8634,1.5745,7.307,6.6473,3.1648,1.1484,-1.5153,3.4675,-0.0802,4.202,-8.4212,-9.6961,-0.421200000000001,7.2284,1.459,-2.6829,2.8299,-3.273,2.8005,0.2976,4.9986,-2.3973,-4.8323,0.744,0.545800000000001,3.0646,-5.2228,-11.164,3.283,-6.4063,1.13,-2.3316,-1.1056,1.3998,-4.852,-1.5445,-7.6361,5.8161,1.5979,0.9038,0.3798,3,3.5651,0.0488999999999997,1.894,0.5909,-0.944500000000001,-1.9069,-2.121,-1.72350000000000,-3.2171,-1.9421,1.8744,7.5645
"216",3.2633,-8.7891,7.1435,-0.0606,-2.8282,2.9269,-5.6527,-0.6288,4.2714,-0.7523,-3.5484,3.0911,7.4036,0.1201,2.9052,2.543,1.0145,-3.3133,6.5512,1.9403,-1.3823,-0.0811000000000002,-5.4664,-12.114,-1.228,-1.4731,0.815200000000001,-6.3055,6.5376,-4.8105,-2.1803,-7.8468,-6.3774,0.193800000000000,-3.3163,2.2659,-4.9898,3.2833,1.8037,3.2829,1.5645,-9.5284,2.5625,5.2778,0.7184,-0.5611,-4.8394,-5.8555,-6.8757,-1.5607,-2.5344,-4.0048,-3.7244,-1.305,-6.2283,-0.3616,3.2028,-2.882,-1.7235,4.9862,2.2721,6.0104,6.2866,3.1443,1.5766,-1.2409,3.5122,0.2915,4.0346,-7.5204,-9.5734,-1.0417,7.472,0.8871,-2.3801,2.234,-3.1611,2.4517,0.6019,5.5797,-3.0909,-5.5161,0.9705,0.3924,2.9457,-5.7239,-11.4897,3.8301,-6.2323,0.532,-2.3056,-0.719,1.3302,-5.4168,-1.9284,-7.7419,6.032,1.5611,0.8308,0.4056,3.6628,2.9257,0.145400000000000,2.3248,0.703700000000001,-1.2078,-1.9515,-2.7707,-2.4984,-2.3657,-2.0286,2.1699,8.0548
"217",3.983,-8.0536,6.095,-1.2148,-2.3957,2.7597,-4.9951,0.6949,4.6908,-0.4681,-4.1981,2.9505,7.5361,0.5173,2.5491,2.8693,0.261500000000001,-3.9231,5.8972,2.1895,-1.6443,-0.3143,-5.7741,-10.5288,-1.3965,-2.4986,1.2847,-6.0488,6.9037,-4.5814,-2.4422,-8.2942,-6.3421,-0.3477,-3.5309,2.2824,-5.0692,3.0507,1.9245,3.0759,1.001,-9.7633,2.621,4.7789,0.7282,-1.4422,-4.0141,-7.1828,-6.597,-2.594,-3.2741,-4.256,-4.2002,-1.9053,-5.0799,-0.3452,2.9347,-2.5718,-1.5816,5.1423,2.9617,4.846,5.8699,2.9509,1.9308,-0.761,3.3424,0.6837,3.8673,-6.6251,-9.4779,-1.8273,7.6271,0.090399999999999,-1.8605,1.5945,-3.0904,1.9221,0.8284,5.8973,-3.7052,-6.0891,1.1668,0.174400000000000,2.7605,-6.0714,-11.6008,3.9013,-5.9303,-0.0385,-2.1809,-0.441400000000001,1.3965,-5.9499,-2.2769,-7.6601,6.0131,1.4172,0.824,0.4227,4.0487,2.3309,0.199900000000000,2.7532,0.7036,-1.426,-1.8838,-3.5678,-3.2521,-1.7909,-2.1612,2.3723,8.476
"218",4.653,-7.2268,5.0222,-2.55,-1.8873,2.4508,-4.3394,2.0608,4.8919,-0.0907999999999998,-4.7439,2.7781,7.7661,0.8411,2.2365,3.1231,-0.5421,-4.5758,5.1776,2.4554,-1.8188,-0.4913,-5.9691,-9.014,-1.6476,-3.5487,1.8131,-5.5945,7.193,-4.3398,-2.6924,-8.5995,-6.3999,-1.0244,-3.5011,2.2891,-5.063,2.8662,2.0757,2.8679,0.3604,-9.6539,2.5717,4.2979,0.8987,-2.2197,-3.1401,-8.3663,-6.354,-3.5993,-3.9987,-4.4453,-4.58,-2.4518,-3.8448,-0.4334,2.6085,-2.2201,-1.2918,5.3304,3.5816,3.905,5.4548,2.6066,2.1811,-0.136900000000001,2.9807,1.0549,3.6994,-5.7927,-9.3968,-2.7301,7.642,-0.8576,-1.117,0.969,-3.0361,1.2347,0.928,5.9679,-4.1888,-6.5228,1.3528,-0.0642000000000005,2.4911,-6.2289,-11.5181,3.5423,-5.5376,-0.6048,-1.9728,-0.324100000000000,1.6003,-6.3854,-2.5643,-7.3973,5.8037,1.1783,0.8641,0.3892,4.1042,1.8205,0.1666,3.1466,0.619199999999999,-1.60290000000000,-1.7069,-4.5047,-3.938,-1.5279,-2.2967,2.4692,8.7727
"219",5.216,-6.3593,4.0192,-3.9971,-1.3135,1.9813,-3.7147,3.3436,4.8764,0.297100000000000,-5.0928,2.5716,8.0853,1.0601,1.9863,3.3008,-1.3993,-5.2241,4.4717,2.7399,-1.8693,-0.605,-6.0067,-7.6285,-1.9317,-4.5635,2.3594,-4.9638,7.3809,-4.1544,-2.9337,-8.7904,-6.5272,-1.7762,-3.2839,2.3006,-4.9915,2.7325,2.2113,2.6913,-0.2869,-9.1886,2.4374,3.8943,1.1946,-2.8244,-2.295,-9.2868,-6.1341,-4.4928,-4.6689,-4.6016,-4.8564,-2.9236,-2.6644,-0.6399,2.2806,-1.8576,-0.8531,5.5457,4.0755,3.2468,5.0933,2.1545,2.3026,0.550999999999999,2.4564,1.3659,3.5176,-5.0578,-9.2998,-3.7032,7.4986,-1.8867,-0.175100000000000,0.415799999999999,-2.9727,0.439299999999999,0.8748,5.8215,-4.4939,-6.8038,1.5509,-0.268599999999999,2.141,-6.1836,-11.2817,2.8376,-5.1054,-1.1791,-1.7241,-0.401900000000000,1.9202,-6.6401,-2.7629,-6.9709,5.4412,0.8608,0.9313,0.2625,3.8251,1.4307,0.0129000000000001,3.4681,0.494300000000001,-1.7538,-1.4247,-5.54,-4.5135,-1.5847,-2.383,2.4622,8.8922
"220",5.6434,-5.526,3.1732,-5.4509,-0.7138,1.3325,-3.1473,4.4423,4.6862,0.6056,-5.1947,2.3397,8.473,1.2019,1.8141,3.4138,-2.2962,-5.8564,3.8851,3.0566,-1.7797,-0.6487,-5.8685,-6.3648,-2.2145,-5.483,2.8736,-4.2001,7.4433,-4.0804,-3.1776,-8.8917,-6.6968,-2.5415,-2.9433,2.3379,-4.898,2.6422,2.2752,2.5745,-0.8692,-8.3948,2.2496,3.6205,1.5606,-3.2014,-1.5336,-9.8585,-5.9171,-5.2095,-5.2656,-4.7577,-5.0299,-3.3073,-1.6626,-0.9574,2.0022,-1.5104,-0.2881,5.7689,4.4067,2.8932,4.8209,1.6494,2.2717,1.2173,1.7979,1.581,3.3062,-4.4382,-9.1538,-4.6939,7.2086,-2.937,0.9143,-0.0206000000000000,-2.8823,-0.399900000000001,0.6718,5.4979,-4.5926,-6.9412,1.7848,-0.395700000000001,1.7389,-5.9449,-10.9423,1.8881,-4.6916,-1.7588,-1.4997,-0.6859,2.3124,-6.631,-2.8529,-6.4181,4.9561,0.4801,1.0231,0.00829999999999997,3.2511,1.1861,-0.271999999999999,3.6894,0.379400000000000,-1.8937,-1.0474,-6.6018,-4.9363,-1.9435,-2.381,2.3633,8.7948
"221",5.9336,-4.7903,2.5454,-6.765,-0.133100000000000,0.5123,-2.6636,5.2815,4.388,0.7527,-5.0518,2.0973,8.895,1.303,1.7331,3.4812,-3.1973,-6.468,3.519,3.4229,-1.5528,-0.6091,-5.5906,-5.1826,-2.4893,-6.2489,3.2971,-3.3707,7.3603,-4.1499,-3.4236,-8.9156,-6.8842,-3.2621,-2.5285,2.4137,-4.844,2.5919,2.2158,2.5412,-1.3324,-7.3318,2.0359,3.5156,1.9245,-3.3272,-0.8887,-10.034,-5.6909,-5.7148,-5.7787,-4.9385,-5.1071,-3.5949,-0.9187,-1.3573,1.8102,-1.2018,0.3616,5.9624,4.5676,2.8238,4.6579,1.1497,2.0678,1.7887,1.0333,1.6744,3.0574,-3.9456,-8.9402,-5.6432,6.8023,-3.9585,2.0867,-0.317799999999998,-2.7607,-1.2136,0.349200000000001,5.0502,-4.4816,-6.9671,2.0746,-0.4247,1.3334,-5.54,-10.5525,0.7924,-4.3446,-2.3239,-1.3704,-1.1543,2.7169,-6.2915,-2.8229,-5.7959,4.3785,0.0527000000000006,1.1552,-0.3854,2.4563,1.0947,-0.6764,3.8055,0.326599999999999,-2.0283,-0.594,-7.6026,-5.1613,-2.5633,-2.2778,2.1919,8.4605
"222",6.1101,-4.1722,2.1387,-7.7916,0.390700000000001,-0.434,-2.2822,5.7943,4.0317,0.6922,-4.7088,1.8548,9.3167,1.38,1.7515,3.5207,-4.047,-7.0344,3.4363,3.8467,-1.1937,-0.4733,-5.2509,-4.0377,-2.7618,-6.7973,3.566,-2.5539,7.129,-4.3685,-3.6489,-8.8531,-7.0633,-3.8941,-2.0643,2.5172,-4.8915,2.5919,2.0007,2.607,-1.655,-6.0763,1.8173,3.6003,2.2181,-3.2136,-0.3769,-9.8071,-5.4636,-6.0129,-6.1912,-5.1463,-5.1008,-3.7828,-0.4548,-1.7923,1.7277,-0.9527,1.0463,6.0846,4.5746,2.9817,4.6066,0.7109,1.6879,2.2161,0.1886,1.6308,2.7779,-3.5902,-8.6635,-6.4917,6.3197,-4.9076,3.2723,-0.480500000000001,-2.6139,-1.927,-0.0438999999999998,4.5454,-4.183,-6.9246,2.4228,-0.3548,0.9848,-5.0071,-10.1573,-0.3606,-4.0947,-2.8439,-1.3965,-1.7498,3.0729,-5.5886,-2.6685,-5.1675,3.7472,-0.396900000000000,1.3511,-0.8993,1.5362,1.1528,-1.1709,3.8344,0.3872,-2.1511,-0.092,-8.4581,-5.1436,-3.3848,-2.0866,1.976,7.8911
"223",6.209,-3.6445,1.8879,-8.4341,0.8236,-1.4254,-2.0037,5.9063,3.6105,0.4376,-4.2278,1.6109,9.7208,1.4373,1.8664,3.5361,-4.7795,-7.5136,3.6456,4.3069,-0.7131,-0.2458,-4.9244,-2.8969,-3.0235,-7.0614,3.627,-1.8217,6.777,-4.7164,-3.8144,-8.6727,-7.2045,-4.4137,-1.554,2.6116,-5.0821,2.6645,1.6206,2.7738,-1.8478,-4.7108,1.6068,3.8784,2.4029,-2.9069,-0.00369999999999998,-9.2127,-5.2595,-6.1441,-6.4769,-5.3594,-5.0285,-3.8705,-0.236800000000001,-2.2044,1.7609,-0.775,1.7188,6.1125,4.4533,3.2835,4.6496,0.382899999999999,1.1595,2.4816,-0.7102,1.4436,2.4879,-3.3794,-8.3527,-7.1889,5.8034,-5.7464,4.4042,-0.5436,-2.4521,-2.4601,-0.4499,4.0539,-3.7404,-6.8516,2.8044,-0.1981,0.7532,-4.391,-9.7892,-1.4924,-3.955,-3.2867,-1.6171,-2.3892,3.3327,-4.5335,-2.3897,-4.5819,3.1117,-0.8303,1.6263,-1.4824,0.5941,1.3554,-1.7169,3.8041,0.6045,-2.2487,0.4266,-9.1011,-4.8511,-4.3359,-1.8372,1.7506,7.1109
"224",6.2548,-3.153,1.6786,-8.6783,1.1287,-2.3455,-1.8099,5.5543,3.0577,0.0547999999999997,-3.6714,1.3563,10.1101,1.4916,2.0617,3.5048,-5.3354,-7.8722,4.1013,4.7455,-0.156700000000000,0.044800,-4.6433,-1.7453,-3.2419,-6.9929,3.4605,-1.2305,6.3651,-5.1585,-3.8817,-8.3369,-7.2765,-4.8035,-0.9869,2.6462,-5.4221,2.8314,1.0812,3.0205,-1.9352,-3.3208,1.4077,4.3421,2.4859,-2.4754,0.2309,-8.3238,-5.0981,-6.1726,-6.6059,-5.5404,-4.9077,-3.8682,-0.191500000000000,-2.5354,1.8947,-0.6644,2.3378,6.0536,4.2249,3.635,4.7539,0.211400000000000,0.5437,2.596,-1.6299,1.114,2.212,-3.3134,-8.0548,-7.6972,5.2961,-6.4436,5.4205,-0.569400000000002,-2.2807,-2.7382,-0.8103,3.6349,-3.212,-6.7717,3.1701,0.0266000000000002,0.6884,-3.7365,-9.4646,-2.5349,-3.9243,-3.6272,-2.043,-2.9859,3.4732,-3.1824,-1.9934,-4.061,2.5251,-1.1936,1.9803,-2.0663,-0.2786,1.6954,-2.2729,3.7367,1.0049,-2.3118,0.9289,-9.4856,-4.277,-5.3352,-1.5668,1.5454,6.1627
"225",6.2434,-2.6374,1.3989,-8.5884,1.2737,-3.0541,-1.6778,4.7268,2.2906,-0.372900000000000,-3.0944,1.0823,10.4953,1.5819,2.309,3.3723,-5.6764,-8.0976,4.7181,5.084,0.3757,0.3602,-4.3938,-0.5872,-3.3806,-6.5905,3.0978,-0.8267,5.9637,-5.653,-3.8259,-7.833,-7.2516,-5.0343,-0.350499999999998,2.5739,-5.8749,3.0997,0.4026,3.3063,-1.9386,-1.9879,1.2075,4.9734,2.5025,-1.9988,0.3291,-7.2345,-4.9773,-6.1667,-6.5523,-5.6548,-4.7548,-3.8055,-0.2269,-2.7354,2.0988,-0.6018,2.8711,5.9417,3.9014,3.9449,4.8833,0.2359,-0.0791,2.5906,-2.525,0.6574,1.9717,-3.3845,-7.8192,-7.9938,4.8388,-6.9737,6.2699,-0.6336,-2.1002,-2.7094,-1.0748,3.3273,-2.6604,-6.6941,3.4596,0.2989,0.8184,-3.0863,-9.1816,-3.4347,-3.9876,-3.8484,-2.655,-3.4703,3.5021,-1.6267,-1.4995,-3.6018,2.0344,-1.4308,2.3999,-2.5822,-1.0169,2.1481,-2.798,3.6435,1.5869,-2.3406,1.3878,-9.5881,-3.4497,-6.2979,-1.3178,1.3746,5.105
"226",6.1455,-2.0469,0.996500000000001,-8.2775,1.2458,-3.4173,-1.5927,3.489,1.2666,-0.7759,-2.544,0.7953,10.8779,1.7517,2.5753,3.0715,-5.788,-8.1851,5.3887,5.2593,0.7593,0.6631,-4.1388,0.5605,-3.424,-5.9151,2.6121,-0.6546,5.611,-6.1556,-3.641,-7.1944,-7.1113,-5.0624,0.356900000000000,2.3683,-6.3706,3.461,-0.370500000000001,3.5851,-1.8672,-0.777799999999999,0.9854,5.7406,2.4875,-1.555,0.2985,-6.0445,-4.8661,-6.1792,-6.302,-5.6847,-4.5883,-3.7291,-0.2559,-2.7718,2.3362,-0.5676,3.2978,5.8206,3.4888,4.1382,5.0124,0.4801,-0.6331,2.5089,-3.3406,0.106200000000000,1.7836,-3.5789,-7.6808,-8.0684,4.4676,-7.321,6.9155,-0.7982,-1.9105,-2.3581,-1.2066,3.1484,-2.1425,-6.616,3.6193,0.5971,1.1442,-2.4806,-8.9226,-4.1618,-4.1153,-3.94,-3.4004,-3.8037,3.4522,0.0214000000000016,-0.9409,-3.1882,1.6725,-1.5028,2.8668,-2.9763,-1.584,2.6585,-3.2508,3.5273,2.317,-2.3387,1.7839,-9.4061,-2.4343,-7.1438,-1.1381,1.238,4.0092
"227",5.9248,-1.3635,0.503499999999999,-7.867,1.0662,-3.3512,-1.545,1.9766,0.0183,-1.1126,-2.0682,0.529900000000001,11.2453,2.0219,2.8302,2.5539,-5.6712,-8.1224,6.0034,5.2487,0.8945,0.9232,-3.8431,1.6743,-3.3819,-5.0799,2.0985,-0.7535,5.2857,-6.6191,-3.3404,-6.4976,-6.8529,-4.8555,1.1161,2.0348,-6.8246,3.8933,-1.1703,3.8244,-1.7198,0.262900000000002,0.7225,6.5892,2.4556,-1.2096,0.150800000000000,-4.8453,-4.7174,-6.2361,-5.8537,-5.6403,-4.4277,-3.6875,-0.217900000000000,-2.6361,2.5747,-0.5506,3.6088,5.7256,2.9958,4.1692,5.1295,0.9403,-1.06,2.398,-4.0245,-0.5,1.656,-3.8779,-7.6524,-7.9201,4.2034,-7.4848,7.34,-1.0849,-1.7157,-1.7093,-1.1826,3.0992,-1.7029,-6.5254,3.6226,0.8963,1.6397,-1.9552,-8.6603,-4.7123,-4.2648,-3.8995,-4.1953,-3.9803,3.369,1.6425,-0.3563,-2.8043,1.451200,-1.3987,3.3605,-3.2152,-1.9628,3.15,-3.5859,3.3883,3.133,-2.3027,2.1067,-8.9575,-1.3242,-7.8125,-1.07710000000000,1.1316,2.9573
"228",5.5615,-0.6316,0.0162000000000013,-7.4559,0.7974,-2.8486,-1.5101,0.378600000000000,-1.3512,-1.3588,-1.7208,0.350300000000001,11.5796,2.3824,3.0552,1.8175,-5.3341,-7.8967,6.4698,5.0643,0.7438,1.1157,-3.4864,2.7289,-3.2653,-4.2167,1.6549,-1.1414,4.9204,-6.9946,-2.9528,-5.829,-6.4934,-4.4227,1.888,1.6111,-7.1548,4.3642,-1.9249,4.0133,-1.4899,1.10270000000000,0.410600000000001,7.442,2.3986,-1.0062,-0.0974999999999997,-3.7143,-4.4868,-6.3365,-5.2201,-5.5568,-4.2892,-3.7149,-0.0954000000000002,-2.3495,2.7892,-0.5537,3.7992,5.6739,2.4447,4.0308,5.2302,1.5773,-1.3216,2.2951,-4.539,-1.1209,1.586,-4.2496,-7.7295,-7.564,4.0474,-7.4843,7.5491,-1.4662,-1.5246,-0.821200000000001,-0.9872,3.1738,-1.3712,-6.4032,3.4837,1.1666,2.2595,-1.5389,-8.3692,-5.1012,-4.3863,-3.7411,-4.9336,-4.0206,3.2986,3.1235,0.218400000000000,-2.4438,1.3559,-1.1345,3.8552,-3.2838,-2.148,3.5512,-3.7576,3.2276,3.9561,-2.2193,2.3557,-8.28,-0.226600000000000,-8.2751,-1.1704,1.056,2.0325
"229",5.0815,0.0312999999999999,-0.351800000000001,-7.1057,0.531400000000001,-1.9751,-1.4377,-1.0922,-2.6908,-1.5017,-1.5487,0.326499999999999,11.8654,2.8114,3.2459,0.9172,-4.7985,-7.5212,6.7337,4.7304,0.3364,1.2303,-3.0621,3.6967,-3.0683,-3.4363,1.3751,-1.7967,4.4447,-7.2403,-2.5175,-5.2484,-6.0663,-3.8254,2.6235,1.1572,-7.2966,4.8305,-2.5815,4.1517,-1.17830000000000,1.7165,0.0591999999999997,8.2087,2.2956,-0.9574,-0.4297,-2.7117,-4.1458,-6.4654,-4.4278,-5.4817,-4.178,-3.8266,0.085,-1.9585,2.9609,-0.5918,3.8588,5.6685,1.8754,3.7554,5.3091,2.3168,-1.3992,2.2134,-4.8647,-1.7223,1.557,-4.6433,-7.8994,-7.0343,3.9791,-7.3571,7.5707,-1.8779,-1.3442,0.226399999999998,-0.6107,3.3592,-1.1678,-6.2279,3.2558,1.3802,2.9466,-1.2441,-8.0331,-5.3448,-4.4312,-3.4976,-5.503,-3.9621,3.2817,4.37,0.7491,-2.1088,1.3433,-0.7489,4.314,-3.1844,-2.1459,3.8191,-3.7307,3.0522,4.7019,-2.0708,2.5387,-7.4324,0.7525,-8.532,-1.4241,1.0186,1.3144
"230",4.572,0.4675,-0.512300000000002,-6.8451,0.3597,-0.8397,-1.2649,-2.2374,-3.8328,-1.5469,-1.5652,0.497199999999999,12.0892,3.3011,3.4113,-0.0411000000000001,-4.1099,-7.0411,6.7952,4.268,-0.244200000000000,1.2849,-2.5743,4.5555,-2.7768,-2.8096,1.3385,-2.6561,3.8234,-7.3313,-2.0743,-4.7718,-5.6166,-3.1611,3.2764,0.736,-7.213,5.2388,-3.1159,4.2333,-0.805200000000001,2.0858,-0.303,8.7998,2.1261,-1.0437,-0.8297,-1.8795,-3.684,-6.6142,-3.5133,-5.4539,-4.0887,-4.0247,0.2657,-1.5242,3.0787,-0.6825,3.7691,5.7054,1.3349,3.4106,5.3512,3.0617,-1.2915,2.1396,-5.0001,-2.2767,1.5429,-4.9883,-8.144,-6.3851,3.9651,-7.1476,7.4476,-2.2446,-1.1796,1.34290000000000,-0.0492999999999997,3.6367,-1.111,-5.9845,3.0135,1.5229,3.6467,-1.0618,-7.6433,-5.4462,-4.3686,-3.2136,-5.8053,-3.8479,3.3479,5.3171,1.2017,-1.8034,1.3525,-0.297100000000000,4.6926,-2.9406,-1.9765,3.9502,-3.4972,2.8726,5.2893,-1.85,2.6652,-6.4867,1.5142,-8.6005,-1.8113,1.0222,0.8688
"231",4.1603,0.5419,-0.425500000000001,-6.6836,0.3422,0.4457,-0.9508,-2.9192,-4.6247,-1.5294,-1.7273,0.8515,12.2295,3.8666,3.5624,-0.925099999999999,-3.3448,-6.5137,6.7068,3.7023,-0.8837,1.3295,-2.0425,5.2959,-2.3958,-2.3692,1.586,-3.6298,3.072,-7.2645,-1.6574,-4.3786,-5.1933,-2.5313,3.8123,0.3987,-6.9067,5.5362,-3.5268,4.23,-0.41,2.2034,-0.6338,9.1453,1.8784,-1.2211,-1.2835,-1.2376,-3.1073,-6.7903,-2.5217,-5.4891,-4.0056,-4.3074,0.3819,-1.1096,3.1374,-0.8398,3.5176,5.777,0.8617,3.0826,5.3337,3.7174,-1.0187,2.0439,-4.9592,-2.76,1.5174,-5.2063,-8.4422,-5.6764,3.9714,-6.8951,7.231,-2.5033,-1.03390000000000,2.43310000000000,0.6874,3.9785,-1.2219,-5.6746,2.8322,1.5954,4.3216,-0.9648,-7.1944,-5.3945,-4.1958,-2.9355,-5.7738,-3.7133,3.5093,5.9306,1.5429,-1.527,1.3208,0.154900000000000,4.9467,-2.5986,-1.6786,3.9727,-3.0791,2.6973,5.6489,-1.5644,2.7389,-5.5141,1.9739,-8.4992,-2.2839,1.0549,0.7407
