"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209"
"33",3.0931,-4.2583,-1.7709,6.4285,1.55,1.1762,0.1216,4.4418,2.6305,-0.1909,0.7251,-0.6605,-5.5128,-5.7934,8.4588,0.5228,-5.1536,-5.3569,-0.9376,2.8841,-0.9031,1.4037,1.7568,7.0226,-3.8115,1.1484,-0.140700000000001,0.104300000000000,-2.7024,2.561,4.0353,4.1034,1.2443,-6.525,1.3778,4.7859,-1.0848,-0.9286,-2.5347,0.7207,1.6406,0.7628,-2.1494,-4.429,4.2199,0.6357,-1.865,-1.819,0.3465,-0.9227,-1.018,2.4745,0.2929,-3.113,2.8823,6.9129,-3.7115,4.2727,-1.5195,-0.0407999999999999,0.2694,2.0714,-0.0777000000000001,-2.8523,1.1175,-5.1716,3.2156,1.4451,5.299,0.1871,-4.152,3.8249,2.4841,-0.9467,-3.3727,2.6668,2.8688,-0.5261,-9.0482,-0.768999999999999,-6.3909,2.6068,0.1218,0.9982,-5.2499,-1.6698,0.0743,-1.0017,-1.0333,0.990200000000002,5.1874,-1.5236,-2.4444,1.7165,-1.834,-3.4005,-6.9229,-4.2353,-2.3303,0.1681,1.3362,1.0253,0.5855,-1.5171,-1.3681,0.5903,-0.0352999999999999,-1.7512,0.6014,-5.6007,3.2299,-0.4368,-4.167,-3.2244,2.6581,1.9687,1.0385,-5.3302,4.3294,-0.0253000000000001,2.8796,-0.6783,0.9125,-0.9015,-3.0928,1.8494,4.6816,1.433,-4.6733,-0.2043,-0.6162,-1.7573,-2.9337,1.648,-1.4317,2.1437,-4.0133,-2.9669,-2.6555,-0.6687,1.6381,3.0683,-2.5494,-0.3668,3.369,-4.6388,-4.3088,0.0692,-1.4751,1.8117,2.1462,-2.2178,0.7861,-5.4997,3.211,-2.54,-9.4632,1.0905,1.2576,-9.4506,-8.6156,-2.1348,0.689100000000001,0.125500000000000,1.0705,-1.9146,-1.7331,6.4953,1.1137,-6.2616,-2.0693,-3.0407,4.0631,5.8128,1.0479,-1.247,-3.3519,6.0181,-1.8841,-1.9299,-0.9985,-2.47,-2.0337,-6.2713,3.9467,-0.9948,0.4193,-0.7468,2.6383,3.9715,2.3124,0.0210000000000001,-1.8188,0.8702,7.6331,-1.2826,0.63,4.8066,2.3982,-4.6494,-3.5655,-3.7486,2.3634,-2.9382,4.836,-0.2702,-2.059,2.426,-1.8758
"34",1.8059,-3.8087,-1.1222,6.9609,2.325,1.5509,-0.04,3.3579,3.9882,0.5056,0.2599,-0.2351,-5.8484,-6.0418,8.2457,0.8943,-5.5264,-5.1089,-1.4523,2.6753,-0.8946,1.4324,1.7757,7.5842,-3.905,1.7424,-0.538300000000000,-0.7743,-2.4518,2.8038,4.8164,3.8489,2.0538,-6.7729,1.736,6.0348,-0.8752,-2.5698,-1.7425,1.5137,0.8929,1.5959,-1.7904,-3.3347,2.113,0.7565,-1.6082,-2.3318,-0.939,-1.7666,-1.1048,2.0736,-0.105500000000000,-3.9646,3.3228,7.5082,-2.7897,4.1122,-1.3774,-0.4261,1.437,1.4689,-0.0905999999999985,-2.1634,1.2199,-4.7093,3.0984,1.6707,4.5357,-1.2544,-4.1789,3.4665,1.6021,-0.9756,-3.065,2.315,2.9687,-0.9949,-9.1809,-0.7606,-5.8755,1.7315,-0.6005,0.719,-4.8521,-1.0335,0.0378,-0.1192,-1.7285,0.248300000000000,4.3407,-1.6472,-2.2217,1.8755,-1.6729,-3.2532,-6.7328,-4.7567,-2.9249,0.5462,1.1547,1.0241,0.929,-0.2823,-1.5757,0.667,-1.1721,-2.0863,0.170900000000000,-4.4988,2.6637,-0.3824,-4.0445,-2.7931,2.0075,2.1634,0.0976,-4.9287,6.2846,0.1299,2.9774,-0.2795,2.3369,-1.3698,-3.4707,1.5966,5.373,2.001,-4.6737,-0.5842,-0.9475,-1.4133,-3.0839,1.3694,-1.459,1.5852,-5.1564,-2.9795,-2.7912,-0.8994,1.0305,3.1763,-2.519,-0.3848,2.7805,-4.4584,-5.2213,-0.3671,-1.4623,1.4373,2.2667,-2.5522,-0.126400000000000,-6.0424,3.2134,-2.2331,-10.229,0.116300000000000,1.2726,-7.9839,-8.1991,-2.2182,-0.2088,-0.7577,1.2201,-2.0774,-0.9619,6.5215,1.51,-6.4663,-1.3049,-2.43,6.1481,5.3407,0.7384,-1.5115,-2.9726,5.5945,-2.4442,-2.4663,1.0023,-2.1417,-2.7276,-6.1142,2.9314,-0.0793000000000008,2.019,-0.9532,3.286,3.2067,2.1262,-0.5416,-1.9038,0.5246,7.8667,-2.4406,0.01,4.5211,0.5765,-5.0252,-3.593,-3.8894,1.3554,-2.5274,4.7875,0.8188,-1.4864,2.9295,-2.4364
"35",0.5159,-3.3407,-0.2006,7.2125,3.0015,1.9858,-0.1622,2.3246,5.2415,1.3481,-0.2107,0.192400000000000,-5.8468,-5.8729,7.403,1.0864,-5.6555,-4.9076,-1.8,2.2841,-1.0105,1.4801,1.5211,8.1013,-3.8034,2.1974,-0.9735,-1.2483,-2.2088,3.0127,5.4475,3.355,2.7164,-6.7859,2.3735,6.8651,-0.8725,-4.0182,-0.8616,2.1492,0.2583,2.4322,-1.2966,-2.2094,-0.0120000000000005,0.8422,-1.0656,-2.6082,-2.1291,-2.6622,-1.0891,1.6564,-0.536,-4.6328,3.6685,7.7166,-1.8474,3.8168,-0.9773,-0.7358,2.206,0.8044,-0.0717999999999996,-1.2861,1.331,-4.1259,2.9405,1.9777,3.2949,-2.8591,-4.0481,3.0921,0.632,-1.0791,-2.7743,1.9574,3.0259,-1.5735,-8.8505,-0.7399,-5.368,1.1077,-1.2437,0.6545,-4.1842,-0.285200000000001,-0.0811,0.6972,-2.4641,-0.7976,3.3967,-1.5816,-2.0215,1.7196,-1.5998,-3.0097,-6.0829,-4.9489,-3.3534,1.1029,0.8589,1.108,1.2577,0.9252,-1.8421,0.4857,-2.3105,-2.2506,-0.154100000000000,-3.4031,1.9154,-0.2519,-3.7305,-2.2768,1.1246,2.3967,-0.7471,-4.3792,7.8575,0.262100000000000,3.0277,0.0878999999999999,3.8217,-1.746,-3.617,1.3211,5.8035,2.6178,-4.3446,-0.9298,-1.266,-1.0944,-3.1204,1.0531,-1.2185,1.0879,-6.0448,-3.048,-2.882,-1.0876,0.116800000000000,3.2722,-2.5007,-0.3515,1.9622,-4.0704,-5.9492,-0.6936,-1.3642,0.8875,2.189,-2.7184,-1.0793,-6.3172,3.0727,-1.8713,-10.5443,-0.8475,1.3599,-6.2309,-7.8051,-2.1849,-1.1132,-1.367,1.1749,-2.2922,-0.0445000000000002,6.3443,1.7174,-6.3497,-0.4272,-1.7653,7.9566,4.4873,0.215,-1.589,-2.4,4.9705,-2.9892,-2.8703,3.2835,-1.6053,-3.1193,-5.6939,1.7862,0.6226,3.4472,-1.1298,3.8089,2.5479,1.6935,-1.0672,-1.7812,0.1462,7.9963,-3.231,-0.6448,4.1389,-1.1867,-5.2922,-3.1875,-3.8272,0.3844,-2.0662,4.7563,2.1838,-0.904,3.3282,-2.8104
"36",-0.6675,-2.9082,0.8907,7.0906,3.4875,2.4089,-0.1877,1.4194,6.3797,2.234,-0.595,0.6374,-5.5014,-5.305,5.9866,1.0572,-5.5641,-4.7663,-1.8978,1.7119,-1.2764,1.5454,1.0409,8.5105,-3.5146,2.4729,-1.3008,-1.3077,-2.0215,3.2109,5.9836,2.6643,3.1556,-6.6286,3.181,7.2578,-1.0971,-5.1216,0.00690000000000002,2.607,-0.2743,3.1382,-0.7614,-1.1245,-2.0018,0.88,-0.3059,-2.6881,-3.0656,-3.5012,-1.0033,1.1923,-0.9448,-5.0641,3.8698,7.5837,-1.001,3.5054,-0.317600000000000,-1.0239,2.4597,0.0692999999999999,-0.0542999999999996,-0.2495,1.4739,-3.4519,2.7832,2.3124,1.7159,-4.4549,-3.7566,2.7143,-0.4286,-1.2055,-2.4688,1.6186,3.0615,-2.2832,-8.0979,-0.7842,-4.8147,0.7038,-1.7614,0.857,-3.3657,0.5192,-0.2282,1.3678,-3.2152,-2.1418,2.4735,-1.3594,-1.8915,1.2273,-1.5818,-2.7462,-4.9607,-4.7948,-3.5816,1.7936,0.4641,1.1981,1.5235,2.0108,-2.1578,0.148000000000000,-3.3186,-2.2441,-0.3753,-2.41,1.0771,-0.0176999999999999,-3.1978,-1.7146,0.113300000000000,2.5924,-1.4319,-3.7296,8.8912,0.3495,2.9991,0.4169,5.2551,-2.0352,-3.4885,1.0046,5.991,3.2289,-3.725,-1.2435,-1.551,-0.8475,-3.1157,0.7213,-0.7494,0.7188,-6.6273,-3.1552,-2.9068,-1.1761,-1.0182,3.3703,-2.5226,-0.3698,1.0228,-3.5369,-6.4244,-0.8608,-1.146,0.2363,1.9342,-2.6978,-2.0454,-6.3084,2.7773,-1.4519,-10.3615,-1.7364,1.5122,-4.2437,-7.4697,-2.0246,-1.9865,-1.692,0.9224,-2.5798,0.9451,5.9735,1.7636,-5.9379,0.406,-1.1278,9.3348,3.2861,-0.4691,-1.4425,-1.6588,4.2361,-3.4413,-3.0892,5.6377,-0.8813,-3.193,-5.0192,0.5725,1.0345,4.6116,-1.2421,4.1472,1.9726,1.0526,-1.4848,-1.4654,-0.2344,8.0174,-3.6703,-1.2705,3.7235,-2.7383,-5.5322,-2.3793,-3.5693,-0.4801,-1.6188,4.7359,3.6782,-0.33,3.5683,-2.9633
"37",-1.675,-2.5459,2.0496,6.5372,3.6851,2.7543,-0.0466,0.6695,7.3571,3.0661,-0.7803,1.1111,-4.8422,-4.4319,4.1217,0.8275,-5.2862,-4.6829,-1.7142,0.9644,-1.6913,1.617,0.3943,8.7126,-3.0553,2.5687,-1.4086,-0.9987,-1.9072,3.3814,6.449,1.8164,3.3251,-6.3661,4.002,7.2811,-1.4765,-5.7977,0.7872,2.8472,-0.7302,3.6049,-0.2635,-0.125300000000000,-3.713,0.8621,0.5676,-2.6436,-3.617,-4.1661,-0.8515,0.654699999999999,-1.2958,-5.2246,3.8828,7.1972,-0.3098,3.2455,0.5494,-1.3277,2.1524,-0.7267,-0.0917999999999992,0.8933,1.6763,-2.7514,2.64,2.6082,-0.0067999999999997,-5.8357,-3.3435,2.3302,-1.5585,-1.2902,-2.0833,1.3272,3.0709,-3.0896,-7.0068,-0.9403,-4.188,0.4628,-2.0973,1.3457,-2.5004,1.2977,-0.3427,1.846,-3.9255,-3.6801,1.6892,-1.0328,-1.8636,0.4344,-1.5505,-2.5489,-3.4133,-4.2945,-3.6013,2.5728,-0.0110999999999999,1.2212,1.707,2.9224,-2.4933,-0.2426,-4.0802,-2.0604,-0.4728,-1.6089,0.2593,0.3213,-2.4774,-1.1775,-0.8908,2.6327,-1.9075,-3.0006,9.29,0.3952,2.8768,0.6921,6.5181,-2.2699,-3.0729,0.6274,5.9574,3.7819,-2.8836,-1.5189,-1.777,-0.7029,-3.1316,0.4117,-0.1183,0.5121,-6.8831,-3.2751,-2.8529,-1.106,-2.2478,3.4803,-2.5945,-0.5176,0.0913,-2.9313,-6.6019,-0.8555,-0.7985,-0.4473,1.5328,-2.4865,-2.9801,-6.0377,2.3308,-0.97,-9.6851,-2.498,1.7087,-2.1027,-7.2161,-1.7383,-2.7975,-1.748,0.4787,-2.9421,1.9213,5.4335,1.7048,-5.2776,1.0418,-0.5833,10.1897,1.7958,-1.2207,-1.0646,-0.777,3.482,-3.7267,-3.0835,7.8391,-0.00459999999999999,-3.0031,-4.1449,-0.620100000000001,1.1606,5.4847,-1.2814,4.2594,1.4598,0.2715,-1.7177,-0.9906,-0.5815,7.9257,-3.8357,-1.8174,3.3522,-3.9677,-5.8023,-1.2613,-3.1423,-1.182,-1.2513,4.7104,5.1374,0.2088,3.6169,-2.8668
"38",-2.4745,-2.2525,3.1495,5.5744,3.508,2.9598,0.322,0.0641999999999996,8.0971,3.7535,-0.7026,1.6105,-3.9148,-3.3979,1.9905,0.4753,-4.8619,-4.6551,-1.2738,0.054,-2.2083,1.6892,-0.3494,8.6011,-2.4423,2.5105,-1.2539,-0.4063,-1.8687,3.4825,6.8237,0.857,3.232,-6.0323,4.6724,7.0642,-1.8836,-6.0389,1.4249,2.8007,-1.1495,3.7773,0.143800000000000,0.7449,-5.0502,0.7993,1.4355,-2.5363,-3.7027,-4.5511,-0.6001,0.032,-1.5729,-5.1023,3.6801,6.6817,0.224,3.0226,1.512,-1.6466,1.3304,-1.5599,-0.2477,2.0842,1.9357,-2.0929,2.4911,2.8001,-1.6679,-6.8197,-2.8983,1.9179,-2.7034,-1.2892,-1.5297,1.1061,3.0315,-3.9176,-5.6945,-1.2072,-3.4949,0.3047,-2.1828,2.1043,-1.6606,1.9563,-0.381500000000000,2.1072,-4.5197,-5.2384,1.1454,-0.6721,-1.9539,-0.5769,-1.42,-2.4841,-1.5612,-3.484,-3.4296,3.3847,-0.541600000000001,1.1297,1.816,3.6383,-2.7949,-0.6049,-4.5238,-1.6968,-0.422199999999998,-1.0642,-0.4338,0.7332,-1.6578,-0.7646,-1.7505,2.4109,-2.153,-2.1977,9.0308,0.4304,2.6668,0.8949,7.502,-2.4936,-2.3999,0.1852,5.7158,4.2306,-1.9121,-1.7435,-1.9298,-0.6766,-3.1969,0.161,0.595400000000001,0.4652,-6.833,-3.3826,-2.7135,-0.8266,-3.4336,3.6044,-2.7013,-0.825,-0.6992,-2.3381,-6.4739,-0.7023,-0.3375,-1.1097,1.0207,-2.1099,-3.8304,-5.5456,1.7532,-0.426,-8.5718,-3.0895,1.9184,0.0809999999999995,-7.0507,-1.3311,-3.5177,-1.5777,-0.1148,-3.3567,2.8014,4.7581,1.6006,-4.4533,1.363,-0.1606,10.4916,0.1219,-1.9442,-0.4593,0.215,2.7712,-3.7948,-2.8302,9.6684,0.9666,-2.6495,-3.1586,-1.6751,1.0731,6.0789,-1.2766,4.1459,1.0109,-0.5511,-1.7029,-0.4038,-0.8633,7.7343,-3.8264,-2.2672,3.0998,-4.814,-6.1184,0.0354000000000001,-2.5823,-1.6775,-1.0002,4.6535,6.4036,0.6896,3.471,-2.5014
"39",-3.0543,-1.9828,4.0228,4.322,2.9285,2.9693,0.9428,-0.423900000000001,8.5201,4.2117,-0.3929,2.1119,-2.759,-2.3547,-0.1891,0.0991,-4.3262,-4.681,-0.647,-1.0032,-2.7427,1.771,-1.1147,8.1099,-1.7055,2.3381,-0.8698,0.3434,-1.918,3.4811,7.0504,-0.1513,2.9341,-5.6099,5.07,6.7223,-2.1921,-5.8897,1.8904,2.4092,-1.5857,3.67,0.4288,1.4357,-5.9762,0.7269,2.1945,-2.3868,-3.3103,-4.5816,-0.1937,-0.6561,-1.7826,-4.6994,3.2556,6.178,0.6235,2.7565,2.4251,-1.9394,0.124100000000000,-2.4044,-0.576499999999999,3.2659,2.2003,-1.5214,2.3012,2.8441,-3.0924,-7.2931,-2.5462,1.4463,-3.7814,-1.2044,-0.7369,0.9756,2.9129,-4.6817,-4.2861,-1.5493,-2.7648,0.1359,-1.9647,3.0714,-0.9018,2.4002,-0.34,2.1446,-4.9154,-6.6176,0.9081,-0.3493,-2.1603,-1.6981,-1.1239,-2.5781,0.4129,-2.4477,-3.109,4.1546,-1.0898,0.9083,1.874,4.152,-3.0104,-0.8966,-4.6403,-1.1704,-0.226100000000001,-0.808,-0.9326,1.1645,-0.8555,-0.5808,-2.3678,1.884,-2.1848,-1.3347,8.1628,0.4932,2.3988,1.0163,8.128,-2.737,-1.5381,-0.304300000000000,5.2746,4.54,-0.9168,-1.9073,-2.0125,-0.7683,-3.3048,-0.0144000000000000,1.3191,0.5452,-6.5404,-3.4584,-2.4887,-0.309600000000000,-4.4525,3.7389,-2.8063,-1.276,-1.2409,-1.847,-6.0709,-0.4536,0.2031,-1.7083,0.4333,-1.6201,-4.5466,-4.8724,1.076,0.1646,-7.1197,-3.4747,2.104,2.1732,-6.9585,-0.8146,-4.1186,-1.2494,-0.8029,-3.7706,3.5155,3.9849,1.4892,-3.5899,1.3091,0.1595,10.2738,-1.5966,-2.5839,0.3636,1.2696,2.1317,-3.6226,-2.3234,10.9342,1.9428,-2.2416,-2.1571,-2.4673,0.878,6.4164,-1.2882,3.8546,0.654,-1.2949,-1.4124,0.2421,-1.0589,7.4899,-3.7319,-2.6388,3.0222,-5.2639,-6.4563,1.3706,-1.9284,-1.9395,-0.8574,4.5364,7.3447,1.1003,3.1635,-1.8707
"40",-3.408,-1.6716,4.4861,2.9804,2.0113,2.753,1.7853,-0.8142,8.569,4.3685,0.0454000000000003,2.5781,-1.3955,-1.4218,-2.1814,-0.2288,-3.6983,-4.7482,0.0741,-2.1819,-3.2062,1.8743,-1.8336,7.2481,-0.9138,2.0975,-0.346400000000000,1.0853,-2.0769,3.3632,7.0625,-1.1271,2.506,-5.0475,5.141,6.2956,-2.3149,-5.4122,2.1814,1.6861,-2.0936,3.3612,0.5775,1.902,-6.5024,0.6861,2.7808,-2.1815,-2.4914,-4.2322,0.404,-1.3537,-1.9484,-4.0264,2.6362,5.8024,0.905,2.3511,3.153,-2.1411,-1.2908,-3.2303,-1.0964,4.3749,2.3831,-1.0594,2.0393,2.7291,-4.1572,-7.2224,-2.4066,0.8964,-4.6991,-1.0887,0.303199999999999,0.9681,2.6871,-5.3152,-2.8932,-1.9259,-2.0279,-0.1349,-1.4339,4.136,-0.2779,2.5566,-0.2443,1.978,-5.0345,-7.627,0.9945,-0.123000000000000,-2.4552,-2.8138,-0.6531,-2.8023,2.2937,-1.3094,-2.7026,4.7888,-1.6,0.572800000000001,1.8947,4.4674,-3.1239,-1.118,-4.4831,-0.5223,0.0711999999999993,-0.8357,-1.2197,1.5552,-0.1781,-0.702700,-2.7104,1.103,-2.0572,-0.4454,6.7975,0.6093,2.1195,1.068,8.3616,-2.9972,-0.5839,-0.8013,4.652,4.6934,-0.00599999999999934,-2.0084,-2.0429,-0.9574,-3.4222,-0.1216,2.0028,0.7036,-6.0983,-3.4865,-2.1841,0.4394,-5.2117,3.8789,-2.8633,-1.8228,-1.4749,-1.5431,-5.4477,-0.169100000000000,0.7754,-2.2041,-0.199,-1.0801,-5.091,-4.0492,0.339499999999999,0.7651,-5.4522,-3.6265,2.2255,4.0368,-6.9097,-0.2188,-4.5676,-0.8443,-1.5293,-4.1133,4.0199,3.1515,1.3764,-2.828,0.8899,0.4291,9.6165,-3.2151,-3.1419,1.3746,2.3087,1.5696,-3.2163,-1.582,11.4951,2.8146,-1.8679,-1.2207,-2.886,0.6736,6.5045,-1.3768,3.4584,0.4233,-1.8368,-0.8588,0.8984,-1.1531,7.2654,-3.6233,-2.9805,3.1484,-5.3374,-6.7614,2.611,-1.2223,-1.9644,-0.7772,4.3435,7.8658,1.4318,2.7585,-1.0096
"41",-3.5346,-1.2683,4.3992,1.771,0.8959,2.3273,2.7599,-1.1061,8.2309,4.1805,0.5115,2.9674,0.153,-0.6622,-3.7551,-0.4782,-2.9936,-4.8253,0.7928,-3.4299,-3.5447,1.9893,-2.4622,6.0924,-0.1817,1.8295,0.2025,1.6405,-2.3521,3.1186,6.8116,-1.9926,2.004,-4.298,4.8952,5.7511,-2.2132,-4.6622,2.3173,0.7327,-2.7004,2.9638,0.5934,2.127,-6.6614,0.6969,3.1688,-1.9054,-1.3456,-3.5318,1.1647,-1.9861,-2.093,-3.1129,1.8961,5.599,1.0733,1.7529,3.5946,-2.1959,-2.7348,-3.9987,-1.7635,5.3428,2.3869,-0.7198,1.695,2.4748,-4.7764,-6.6419,-2.5443,0.278599999999999,-5.3793,-1.0262,1.5181,1.1316,2.3386,-5.7749,-1.6057,-2.3089,-1.297,-0.5781,-0.6383,5.1482,0.167500000000000,2.4143,-0.130500000000001,1.6616,-4.8216,-8.1074,1.3692,-0.0291999999999999,-2.776,-3.8196,-0.0724999999999998,-3.0705,3.8706,-0.203000000000000,-2.2773,5.1822,-2.0014,0.152600000000001,1.8549,4.5972,-3.1674,-1.2983,-4.1563,0.1895,0.3925,-1.1014,-1.3266,1.8538,0.3041,-1.1538,-2.808,0.202,-1.8517,0.422,5.0946,0.7933,1.8806,1.0763,8.2121,-3.2271,0.3569,-1.2588,3.8884,4.6937,0.723400,-2.0537,-2.0454,-1.2042,-3.5036,-0.1824,2.6207,0.8917,-5.6038,-3.4476,-1.8064,1.3685,-5.648,4.0162,-2.8276,-2.4011,-1.4044,-1.4902,-4.6725,0.1023,1.321,-2.5541,-0.8537,-0.5481,-5.4461,-3.1035,-0.4067,1.3259,-3.6986,-3.5323,2.247,5.553,-6.8682,0.4006,-4.8336,-0.4391,-2.2381,-4.3151,4.3015,2.2965,1.2432,-2.2909,0.1887,0.7034,8.6167,-4.5992,-3.647,2.5013,3.2294,1.0886,-2.613,-0.6575,11.2833,3.4891,-1.5774,-0.4013,-2.8555,0.5253,6.33,-1.5673,3.024,0.3361,-2.0757,-0.095,1.5346,-1.1292,7.1312,-3.5569,-3.3565,3.4718,-5.0645,-6.9709,3.6446,-0.5171,-1.7797,-0.6988,4.0795,7.9143,1.6719,2.3342,0.0147999999999999
"42",-3.4458,-0.7601,3.7105,0.8589,-0.263,1.7494,3.733,-1.3004,7.5434,3.6435,0.9771,3.2486,1.8273,-0.0902999999999992,-4.7119,-0.6469,-2.2477,-4.8664,1.4207,-4.6546,-3.753,2.0727,-2.9904,4.7461,0.3632,1.5505,0.6784,1.8629,-2.7058,2.7316,6.2788,-2.6934,1.4604,-3.3572,4.3788,5.0343,-1.8943,-3.683,2.322,-0.3115,-3.3764,2.5824,0.4979,2.1284,-6.4818,0.7445,3.3596,-1.5727,-0.00929999999999964,-2.5639,1.9831,-2.485,-2.2249,-2.0239,1.1485,5.5257,1.1333,0.9776,3.6914,-2.0836,-4.0484,-4.6538,-2.4744,6.1113,2.1264,-0.516,1.2955,2.1188,-4.8808,-5.6289,-2.9425,-0.3636,-5.7852,-1.0917,2.7737,1.515,1.8677,-6.0301,-0.502599999999999,-2.6818,-0.5656,-1.2297,0.3246,5.9507,0.4208,2.0471,-0.0300000000000002,1.2643,-4.2664,-7.9492,1.9561,-0.0707,-3.0322,-4.6331,0.5027,-3.2517,4.965,0.7583,-1.889,5.2193,-2.2195,-0.326400000000000,1.6946,4.5601,-3.1995,-1.4673,-3.7819,0.9026,0.654,-1.5148,-1.3115,2.0225,0.5691,-1.8928,-2.7245,-0.6416,-1.6539,1.214,3.2391,1.0603,1.7244,1.0678,7.7186,-3.3413,1.1888,-1.6412,3.0438,4.5577,1.1965,-2.0537,-2.0448,-1.4612,-3.4998,-0.2192,3.1559,1.062,-5.137,-3.3216,-1.3601,2.3796,-5.731,4.1311,-2.6645,-2.9415,-1.0854,-1.72,-3.819,0.3331,1.7811,-2.7108,-1.5172,-0.0707,-5.6193,-2.067,-1.1055,1.8008,-1.9761,-3.2027,2.1452,6.6367,-6.8009,0.9721,-4.9,-0.0906000000000002,-2.8707,-4.3255,4.3755,1.463,1.065,-2.0523,-0.6501,1.0169,7.3607,-5.6306,-4.1098,3.6171,3.9262,0.6979,-1.869,0.3606,10.3102,3.9152,-1.3752,0.2756,-2.3492,0.4607,5.8715,-1.8315,2.5973,0.3837,-1.9586,0.7893,2.1451,-0.9816,7.1253,-3.569,-3.8206,3.9554,-4.4756,-7.0356,4.3977,0.123800000000000,-1.4384,-0.5664,3.7568,7.4856,1.8015,1.9607,1.1153
"43",-3.1733,-0.1754,2.4737,0.3014,-1.3428,1.0919,4.5559,-1.4255,6.5865,2.7943,1.4913,3.4084,3.5174,0.304399999999999,-4.9201,-0.7347,-1.5323,-4.8164,1.8889,-5.7431,-3.8632,2.0648,-3.4239,3.3074,0.6383,1.2407,1.0254,1.6777,-3.0555,2.1973,5.4732,-3.2027,0.8962,-2.276,3.6587,4.112,-1.4049,-2.5148,2.2138,-1.323,-4.0262,2.2819,0.3266,1.9435,-5.9756,0.7835,3.3679,-1.2313,1.3571,-1.4455,2.7156,-2.8054,-2.3457,-0.8624,0.5111,5.4862,1.1026,0.1044,3.4314,-1.8187,-5.0973,-5.1273,-3.0965,6.6419,1.5429,-0.4483,0.9073,1.7024,-4.4304,-4.2798,-3.5174,-0.969,-5.9247,-1.3215,3.913,2.138,1.2914,-6.0515,0.332999999999998,-3.0285,0.1768,-2.0751,1.3328,6.409,0.5055,1.5754,0.0303000000000004,0.8466,-3.4179,-7.1101,2.6516,-0.2079,-3.13,-5.1907,0.9516,-3.205,5.4442,1.5002,-1.567,4.7854,-2.1978,-0.8489,1.3493,4.3688,-3.2759,-1.6375,-3.4559,1.5558,0.7863,-1.9505,-1.2334,2.0319,0.6349,-2.8189,-2.5288,-1.256,-1.5287,1.8753,1.4105,1.4322,1.6719,1.0567,6.9327,-3.239,1.8461,-1.9297,2.1832,4.3115,1.3637,-2.0201,-2.0526,-1.6882,-3.3639,-0.2497,3.5844,1.1569,-4.7533,-3.1014,-0.8512,3.3411,-5.4635,4.1843,-2.3578,-3.3795,-0.6084,-2.226,-2.9644,0.5174,2.1095,-2.6297,-2.176,0.3164,-5.6442,-0.9795,-1.6997,2.1625,-0.3819,-2.6725,1.916,7.242,-6.6837,1.4289,-4.7781,0.169300000000000,-3.3651,-4.1139,4.2723,0.6986,0.8282,-2.1072,-1.4543,1.3763,5.9112,-6.2309,-4.5015,4.5585,4.3127,0.4098,-1.0387,1.3566,8.6575,4.0767,-1.2312,0.793,-1.4048,0.4752,5.1271,-2.099,2.2044,0.5338,-1.5005,1.6792,2.7399,-0.7375,7.2354,-3.6683,-4.3885,4.5378,-3.6121,-6.9345,4.8478,0.6399,-1.0005,-0.3436,3.38,6.6213,1.8018,1.6831,2.2046
